projectRcn,projectID,participationId,projectAcronym,role,id,name,WikiOrganization,shortName,activityType,endOfParticipation,ecContribution,country,WikiCountry,street,WikiStreet,city,WikiCity,postCode
209952,740698,740698999620503,MARISA,participant,999620503,Instituto de Novas Tecnologias,http://www.wikidata.org/entity/Q30262853,INOV,REC,false,239250,Portugal,http://www.wikidata.org/entity/Q45,RUA DE ALVES REDOL 9,,Lisbon,https://www.wikidata.org/entity/Q597,1000-029
209952,740698,740698999905004,MARISA,participant,999905004,GMV AEROSPACE AND DEFENCE SA,,GMV,PRC,false,528421.25,Spain,http://www.wikidata.org/entity/Q29,CALLE ISAAC NEWTON PARQUE TECNOLOGICO DE MADRID,,Tres Cantos,https://www.wikidata.org/entity/Q910410,28760
216072,776356,776356937213225,SpaceUp,participant,937213225,CONSORZIO DI RICERCA HYPATIA,,CONSORZIO HYPAZIA,REC,false,196950,Italy,http://www.wikidata.org/entity/Q38,VIALE I MAGGIO 156,,1911 Encyclopædia Britannica/Grottaferrata,https://www.wikidata.org/entity/Q84662436,00046
216072,776356,776356995951672,SpaceUp,participant,995951672,EBAN,http://www.wikidata.org/entity/Q5322563,EBAN,OTH,false,221662.5,Belgium,http://www.wikidata.org/entity/Q31,Rue de la Science 14b,,Brussels,https://www.wikidata.org/entity/Q239,1040
216072,776356,776356999984059,SpaceUp,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,,Fraunhofer,REC,false,263050,Germany,http://www.wikidata.org/entity/Q183,HANSASTRASSE 27C,,Munich,https://www.wikidata.org/entity/Q1726,80686
216072,776356,776356907085704,SpaceUp,participant,907085704,IBS CONSULTING SRL,,IBS,PRC,false,232750,Italy,http://www.wikidata.org/entity/Q38,VIA VITTOR PISANI 28,,Milan,https://www.wikidata.org/entity/Q490,20124
216072,776356,776356907132555,SpaceUp,participant,907132555,GI GROUP SPA (CON O SENZA INTERPUNZIONI E COMUNQUE SENZA VINCOLI DI RAPPRESENTAZIONE GRAFICA),,Gi Group S.P.A.,PRC,false,95500,Italy,http://www.wikidata.org/entity/Q38,PIAZZA IV NOVEMBRE 5,,Milan,https://www.wikidata.org/entity/Q490,20124
216072,776356,776356934976890,SpaceUp,participant,934976890,LAZIO INNOVA SOCIETA PER AZIONI,,LAZIO INNOVA,PRC,false,179812.5,Italy,http://www.wikidata.org/entity/Q38,VIA MARCO AURELIO 26A,,Rome,https://www.wikidata.org/entity/Q220,00184
216072,776356,776356958662447,SpaceUp,participant,958662447,SME4SPACE VZW,,S4S,REC,false,166172.5,Belgium,http://www.wikidata.org/entity/Q31,TECHNOLOGIELAAN 9,,2020–21 Oud-Heverlee Leuven season,https://www.wikidata.org/entity/Q98098782,3001
216072,776356,776356908827533,SpaceUp,coordinator,908827533,AVIASPACE BREMEN EV,,ASB,OTH,false,325147.5,Germany,http://www.wikidata.org/entity/Q183,FAHRENHEITSTRASSE 1,,Free Hanseatic City of Bremen,https://www.wikidata.org/entity/Q1209,28359
216072,776356,776356994764004,SpaceUp,participant,994764004,ASOCIACION INTERNACIONAL DE PARQUES TECNOLOGICOS IASP,,IASP,OTH,false,213625,Spain,http://www.wikidata.org/entity/Q29,CALLE MARIA CURIE 35 PARQUE TECNOLOGICO DE ANDALUCIA,,Málaga,https://www.wikidata.org/entity/Q8851,29590
216072,776356,776356913568311,SpaceUp,participant,913568311,THE ING PROJECT SRL,,TIP VENTURES,PRC,false,103312.5,Italy,http://www.wikidata.org/entity/Q38,BORGO PIETRO WUHRER 123,,Brescia,https://www.wikidata.org/entity/Q6221,25123
229699,876852,876852964050409,VALU3S,participant,964050409,R G B MEDICAL DEVICES SA,,RGB,PRC,false,220312.5,Spain,http://www.wikidata.org/entity/Q29,CALLE ALFONSO GOMEZ 42,,Madrid,https://www.wikidata.org/entity/Q2807,28037
229699,876852,876852998129031,VALU3S,participant,998129031,CAMEA SPOL SRO,,CAMEA,PRC,false,75000,Czech Republic,http://www.wikidata.org/entity/Q213,KARASEK 22901m RECKOVICE,,Brno,https://www.wikidata.org/entity/Q14960,621 00
229699,876852,876852942357329,VALU3S,participant,942357329,E.S.T.E. SRL,,ESTE,PRC,false,135000,Italy,http://www.wikidata.org/entity/Q38,Via Francesco Luigi Ferrari 342,,Ferrara,https://www.wikidata.org/entity/Q13362,44122
229699,876852,876852999584128,VALU3S,participant,999584128,Austrian Institute of Technology,http://www.wikidata.org/entity/Q783627,AIT,REC,false,327188.75,Austria,http://www.wikidata.org/entity/Q40,GIEFINGGASSE 4,,Vienna,https://www.wikidata.org/entity/Q1741,1210
229699,876852,876852901398594,VALU3S,participant,901398594,ROBOAUTO S.R.O.,,ROBOAUTO,PRC,false,96000,Czech Republic,http://www.wikidata.org/entity/Q213,BOZETECHOVA 302119,,Brno,https://www.wikidata.org/entity/Q14960,612 00
229699,876852,876852941995228,VALU3S,participant,941995228,Osmangazi University,http://www.wikidata.org/entity/Q3306835,ESKISEHIR OSMANGAZI UNIVERSITESI,HES,false,110250,Turkey,http://www.wikidata.org/entity/Q43,BATI MESELIK KAMPUSU,,Eskişehir,https://www.wikidata.org/entity/Q168866,26040
229699,876852,876852999990946,VALU3S,participant,999990946,KUNGLIGA TEKNISKA HOEGSKOLAN,,KTH,HES,false,102375,Sweden,http://www.wikidata.org/entity/Q34,BRINELLVAGEN 8,,Stockholm,https://www.wikidata.org/entity/Q1754,100 44
229699,876852,876852955248338,VALU3S,participant,955248338,QRTECH AKTIEBOLAG,,QRTECH,PRC,false,112033.68,Sweden,http://www.wikidata.org/entity/Q34,FLOJELBERGSGATAN 1C,,Mölndals fall,https://www.wikidata.org/entity/Q23044710,431 35
229699,876852,876852898116308,VALU3S,participant,898116308,INFOTIV AB,,INFOTIV,PRC,false,128820.63,Sweden,http://www.wikidata.org/entity/Q34,VASTRA HAMNGATAN 8,,Gothenburg,https://www.wikidata.org/entity/Q25287,411 17
229699,876852,876852974564433,VALU3S,participant,974564433,BOMBARDIER TRANSPORTATION SWEDEN AB,,BTSE,PRC,false,120625,Sweden,http://www.wikidata.org/entity/Q34,OSTRA RINGVAGEN 2,,Västerås,https://www.wikidata.org/entity/Q25412,721 73
229699,876852,876852928655885,VALU3S,participant,928655885,ERGUNLER INSAAT PETROL URUNLERI OTOMOTIV TEKSTIL MADENCILIK SU URUNLER SANAYI VE TICARET LIMITED STI.,,ERARGE,PRC,false,370638.38,Turkey,http://www.wikidata.org/entity/Q43,PIRIMEHMET MH.113 CAD NO.75,,Sparta,https://www.wikidata.org/entity/Q5690,32100
229699,876852,876852999984059,VALU3S,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,,Fraunhofer,REC,false,220775.19,Germany,http://www.wikidata.org/entity/Q183,HANSASTRASSE 27C,,Munich,https://www.wikidata.org/entity/Q1726,80686
229699,876852,876852999855146,VALU3S,participant,999855146,MONDRAGON GOI ESKOLA POLITEKNIKOA JOSE MARIA ARIZMENDIARRIETA S COOP,,MGEP,HES,false,189875,Spain,http://www.wikidata.org/entity/Q29,LORAMENDI 4,,Arrasate Press,https://www.wikidata.org/entity/Q12254086,20500
229699,876852,876852999613422,VALU3S,coordinator,999613422,Research Institutes of Sweden,http://www.wikidata.org/entity/Q7315107,RISE,REC,false,642681.31,Sweden,http://www.wikidata.org/entity/Q34,BRINELLGATAN 4,,Borås socken,https://www.wikidata.org/entity/Q32227133,501 15
229699,876852,876852999953601,VALU3S,participant,999953601,SIEMENS AKTIENGESELLSCHAFT OESTERREICH,,SIEMENS,PRC,false,204028.13,Austria,http://www.wikidata.org/entity/Q40,SIEMENSSTRASSE 90,,Vienna,https://www.wikidata.org/entity/Q1741,1210
229699,876852,876852999642813,VALU3S,participant,999642813,Instituto Superior de Engenharia do Porto,http://www.wikidata.org/entity/Q3152860,ISEP,HES,false,84000,Portugal,http://www.wikidata.org/entity/Q45,RUA DR ANTONIO BERNARDINO DE ALMEIDA 431,,Porto,https://www.wikidata.org/entity/Q36433,4200-072
229699,876852,876852999599551,VALU3S,participant,999599551,Swedish National Road and Transport Research Institute,http://www.wikidata.org/entity/Q3563936,VTI,REC,false,103512.5,Sweden,http://www.wikidata.org/entity/Q34,Olaus Magnus Vaeg 35,,Linköping,https://www.wikidata.org/entity/Q25413,58195
229699,876852,876852999901415,VALU3S,participant,999901415,Maynooth University,http://www.wikidata.org/entity/Q2601879,NUIM,HES,false,152554.5,Ireland,http://www.wikidata.org/entity/Q27,Kildare,https://www.wikidata.org/entity/Q97362296,Maynooth,https://www.wikidata.org/entity/Q750265,W23
229699,876852,876852994873808,VALU3S,participant,994873808,NXP SEMICONDUCTORS FRANCE,,NXP-FR,PRC,false,347719.38,France,http://www.wikidata.org/entity/Q142,ROUTE DE L'OROME DES MERISIERS PARC DES ALGORITHMES BATIMENT THALES SAINT-AUBIN,,Gothics de Gif-sur-Yvette,https://www.wikidata.org/entity/Q3111485,91193
229699,876852,876852999873091,VALU3S,participant,999873091,Brno University of Technology,http://www.wikidata.org/entity/Q1122171,BRNO UNIVERSITY OF TECHNOLOGY,HES,false,228375,Czech Republic,http://www.wikidata.org/entity/Q213,ANTONINSKA 5481,,Brno-střed,https://www.wikidata.org/entity/Q2925830,601 90
229699,876852,876852918244002,VALU3S,participant,918244002,KNOWLEDGE CENTRIC SOLUTIONS SL,,THE REUSE COMPANY,PRC,false,179156.25,Spain,http://www.wikidata.org/entity/Q29,CALLE MARGARITA SALAS 16 PARQUE TECNOLOGICO LEGATE,,Campionat d'Espanya de futbol 2017-2018: partit ajornat entre Léganes i el Real Madrid,https://www.wikidata.org/entity/Q49804029,28919
229699,876852,876852996753474,VALU3S,participant,996753474,NXP SEMICONDUCTORS GERMANY GMBH,,NXP,PRC,false,869569.38,Germany,http://www.wikidata.org/entity/Q183,TROPLOWITZSTRASSE 20,,Hamburg,https://www.wikidata.org/entity/Q1055,22529
229699,876852,876852992222022,VALU3S,participant,992222022,PUMACY TECHNOLOGIES AG,,PUMACY,PRC,false,174506.25,Germany,http://www.wikidata.org/entity/Q183,LIEBKNECHTSTRASSE 24,,Bernburg (Saale),https://www.wikidata.org/entity/Q14938,06406
229699,876852,876852997826391,VALU3S,participant,997826391,University of Coimbra,http://www.wikidata.org/entity/Q368643,UNIVERSIDADE DE COIMBRA,HES,false,84000,Portugal,http://www.wikidata.org/entity/Q45,Paços da Universidade ou Paços das Escolas,https://www.wikidata.org/entity/Q66942404,Coimbra,https://www.wikidata.org/entity/Q45412,3001 451
229699,876852,876852943859180,VALU3S,participant,943859180,INOVASYON MUHENDISLIK TEKNOLOJI GELISTIRME DANISMANLIK SANAYI VE TICARET LIMITED SIRKETI,,IMTGD,PRC,false,240804,Turkey,http://www.wikidata.org/entity/Q43,BUYUKDERE MH GENCLIK BULVARI 459 ESOGU TEKNOPARK,,Eskişehir,https://www.wikidata.org/entity/Q168866,26480
229699,876852,876852999859511,VALU3S,participant,999859511,University of L'Aquila,http://www.wikidata.org/entity/Q1494671,UNIVAQ,HES,false,70000,Italy,http://www.wikidata.org/entity/Q38,PIAZZA SANTA MARGHERITA 2,,Aquila bobbin lace,https://www.wikidata.org/entity/Q3992641,67100
229699,876852,876852999625450,VALU3S,participant,999625450,Fondazione Bruno Kessler,http://www.wikidata.org/entity/Q3747148,FBK,REC,false,67812.5,Italy,http://www.wikidata.org/entity/Q38,VIA SANTA CROCE 77,,Trento,https://www.wikidata.org/entity/Q3376,38122
229699,876852,876852914645108,VALU3S,participant,914645108,Otokar,http://www.wikidata.org/entity/Q206228,OTOKAR AS,PRC,false,224625,Turkey,http://www.wikidata.org/entity/Q43,AYDINEVLER MAH SAYGI CAD NO 58,,Maltepe Cezaevi,https://www.wikidata.org/entity/Q25478223,
229699,876852,876852999840208,VALU3S,participant,999840208,University of Castile-La Mancha,http://www.wikidata.org/entity/Q941806,UCLM,HES,false,119270.38,Spain,http://www.wikidata.org/entity/Q29,CALLE ALTAGRACIA 50,,Ciudad Real,https://www.wikidata.org/entity/Q56241563,13071
229699,876852,876852952531562,VALU3S,participant,952531562,RULEX INNOVATION LABS SRL,,RULEX,PRC,false,72000,Italy,http://www.wikidata.org/entity/Q38,VIA FELICE ROMANI 92,,Genoa,https://www.wikidata.org/entity/Q1449,16122
229699,876852,876852974670454,VALU3S,participant,974670454,CAF SIGNALLING S.L,,CAF SIGNALLING,PRC,false,50937.5,Spain,http://www.wikidata.org/entity/Q29,CALLE JUAN FERMIN GILISAGASTI 4 PLANTA 2,,Donostia-San Sebastián,https://www.wikidata.org/entity/Q10313,20018
229699,876852,876852907719793,VALU3S,participant,907719793,TECHY BILISIM TEKNOLOJILERI DANISMANLIK SANAYI VE TICARET LIMITED SIRKETI,,TECHY INFORMATION TECHNOLOGIESAND CONSULTANCY LIMITED COMPANY,PRC,false,130500,Turkey,http://www.wikidata.org/entity/Q43,BUYUKDERE MAH. GENCLIK BLV. 459-Z1,,ODUNPAZARI ESKISEHIR,,26480
229699,876852,876852999976687,VALU3S,participant,999976687,University of Genoa,http://www.wikidata.org/entity/Q593321,UNIGE,HES,false,70000,Italy,http://www.wikidata.org/entity/Q38,VIA BALBI 5,,Genoa,https://www.wikidata.org/entity/Q1449,16126
229699,876852,876852929866348,VALU3S,participant,929866348,PERCEIVE3D SA,,PERCEIVE3D SA,PRC,false,98368.13,Portugal,http://www.wikidata.org/entity/Q45,RUA PEDRO NUNES EDIF IPN C,,Coimbra,https://www.wikidata.org/entity/Q45412,3030 199
229699,876852,876852918599119,VALU3S,participant,918599119,INTECS SOLUTIONS SPA,,INTECS SOLUTIONS,PRC,false,122500,Italy,http://www.wikidata.org/entity/Q38,VIA GIACOMO PERONI 130,,Rome,https://www.wikidata.org/entity/Q220,00131
229699,876852,876852901433223,VALU3S,participant,901433223,ELECTROTECNICA ALAVESA SL,,ALDAKIN,PRC,false,154143.75,Spain,http://www.wikidata.org/entity/Q29,VIKTORIALANDA 8 PABELLON 2,,Vitoria-Gasteiz,https://www.wikidata.org/entity/Q14318,01010
229699,876852,876852951933945,VALU3S,participant,951933945,BERGE CONSULTING AB,,BERGE,PRC,false,493125,Sweden,http://www.wikidata.org/entity/Q34,LINDHOLMSPIREN 3A,,Gothenburg,https://www.wikidata.org/entity/Q25287,41756
229699,876852,876852950575751,VALU3S,participant,950575751,LIEBERLIEBER SOFTWARE GMBH,,LLSG,PRC,false,189640.13,Austria,http://www.wikidata.org/entity/Q40,HANDELSKAI 340 TOP 5,,Vienna,https://www.wikidata.org/entity/Q1741,1020
229699,876852,876852916965542,VALU3S,participant,916965542,STAM SRL,,STAM,PRC,false,111750,Italy,http://www.wikidata.org/entity/Q38,PIAZZA DELLA VITTORIA 1411,,Genoa,https://www.wikidata.org/entity/Q1449,16121
229699,876852,876852971136162,VALU3S,participant,971136162,UNITED TECHNOLOGIES RESEARCH CENTREIRELAND LIMITED,,UTRCI,PRC,false,103950.63,Ireland,http://www.wikidata.org/entity/Q27,PENROSE QUAY PENROSE WHARF PENROSE BUSINESS CENTRE FOURTH FLOOR,,Cork,https://www.wikidata.org/entity/Q36647,T23
229699,876852,876852999581315,VALU3S,participant,999581315,IKERLAN S. COOP,,IKERLAN,OTH,false,80937.5,Spain,http://www.wikidata.org/entity/Q29,P JOSE MARIA ARIZMENDIARRIETA 2,,Mondragón rifle,https://www.wikidata.org/entity/Q2668855,20500
198364,680449,680449991639828,ADIR,participant,991639828,LSALASER ANALYTICAL SYSTEMS & AUTOMATION GMBH,,LSA,PRC,false,332500,Germany,http://www.wikidata.org/entity/Q183,Wohnhaus Feldstraße 40,https://www.wikidata.org/entity/Q45041370,Aachen,https://www.wikidata.org/entity/Q1017,52070
198364,680449,680449913618363,ADIR,participant,913618363,H.C. STARCK TANTALUM AND NIOBIUM GMBH,,Starck TAN,PRC,false,63052.89,Germany,http://www.wikidata.org/entity/Q183,LANDSBERGER STRASSE 98,,Munich,https://www.wikidata.org/entity/Q1726,80339
198364,680449,680449934595292,ADIR,participant,934595292,TRE TAU ENGINEERING SRL,,Tre Tau,PRC,false,99531.25,Italy,http://www.wikidata.org/entity/Q38,VIA BARLETTA 33,,Turin,https://www.wikidata.org/entity/Q495,10136
198364,680449,680449951754495,ADIR,participant,951754495,ICUBE RESEARCH,,I-CUBE RESEARCH,PRC,true,111934.7,France,http://www.wikidata.org/entity/Q142,Boulevard de Thibaud 30,,Toulouse,https://www.wikidata.org/entity/Q7880,31100
198364,680449,680449935414360,ADIR,participant,935414360,OSAI AUTOMATION SYSTEM SPA,,OSAI AUTOMATION SYSTEM,PRC,false,792487.5,Italy,http://www.wikidata.org/entity/Q38,VIA SONDRIO 13I,,Turin,https://www.wikidata.org/entity/Q495,10144
198364,680449,680449999984059,ADIR,coordinator,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,,Fraunhofer,REC,false,2281769.13,Germany,http://www.wikidata.org/entity/Q183,HANSASTRASSE 27C,,Munich,https://www.wikidata.org/entity/Q1726,80686
198364,680449,680449950776347,ADIR,participant,950776347,Aurubis,http://www.wikidata.org/entity/Q486013,Aurubis,PRC,false,142333.63,Germany,http://www.wikidata.org/entity/Q183,HOVESTRASSE 50,,Hamburg,https://www.wikidata.org/entity/Q1055,20539
198364,680449,680449998501220,ADIR,participant,998501220,SIEC BADAWCZA LUKASIEWICZ INSTYTUT METALI NIEZELAZNYCH,,IMN,REC,false,687375,Poland,http://www.wikidata.org/entity/Q36,Budynek Sowińskiego 5 w Bydgoszczy,https://www.wikidata.org/entity/Q9181521,Gliwice,https://www.wikidata.org/entity/Q105084,44 100
198364,680449,680449934055293,ADIR,participant,934055293,ELECTROCYCLING GMBH,,ELECTROCYCLING GMBH,PRC,false,450888.38,Germany,http://www.wikidata.org/entity/Q183,Wohnhaus Delitzscher Landstraße 91,https://www.wikidata.org/entity/Q49279441,Goslar,https://www.wikidata.org/entity/Q3896,38644
198364,680449,680449934725854,ADIR,participant,934725854,PRO AUTOMATION GMBH,,PRO AUTOMATION GMBH,PRC,true,189185.15,Austria,http://www.wikidata.org/entity/Q40,FRANZOSENGRABEN 10,,Vienna,https://www.wikidata.org/entity/Q1741,1030
198364,680449,680449965874009,ADIR,participant,965874009,H.C. STARCK GMBH,,H.C. STARCK,PRC,true,111141.24,Germany,http://www.wikidata.org/entity/Q183,IM SCHLEEKE 78-91,,Goslar,https://www.wikidata.org/entity/Q3896,38642
220184,814654,814654999455215,MDOT,participant,999455215,Poznan University of Medical Sciences,http://www.wikidata.org/entity/Q741563,POZNAN UNIVERSITY OF MEDICAL SCIENCES,HES,false,896921.25,Poland,http://www.wikidata.org/entity/Q36,UL. FREDRY 10,,Poznań,https://www.wikidata.org/entity/Q268,61-701
220184,814654,814654957784403,MDOT,participant,957784403,MATHYS AG BETTLACH,,MATHYS,PRC,false,102632.25,Switzerland,http://www.wikidata.org/entity/Q39,ROBERT MATHYS STRASSE 5,,SHC Bettlach,https://www.wikidata.org/entity/Q15843586,2544
220184,814654,814654999984059,MDOT,coordinator,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,,Fraunhofer,REC,false,1392682.5,Germany,http://www.wikidata.org/entity/Q183,HANSASTRASSE 27C,,Munich,https://www.wikidata.org/entity/Q1726,80686
220184,814654,814654999878426,MDOT,participant,999878426,Hannover Medical School,http://www.wikidata.org/entity/Q911561,MHH,HES,false,801140,Germany,http://www.wikidata.org/entity/Q183,Carl-Neuberg-Strasse 1,,Hanover,https://www.wikidata.org/entity/Q1715,30625
220184,814654,814654999892976,MDOT,participant,999892976,Johannes Kepler University Linz,http://www.wikidata.org/entity/Q682739,JOHANNES KEPLER UNIVERSITAT LINZ,HES,false,725277.5,Austria,http://www.wikidata.org/entity/Q40,ALTENBERGER STRASSE 69,,Linz,https://www.wikidata.org/entity/Q41329,4040
220184,814654,814654999975426,MDOT,participant,999975426,University of Leeds,http://www.wikidata.org/entity/Q503424,UNIVLEEDS,HES,false,510582.5,United Kingdom,http://www.wikidata.org/entity/Q145,"53, Woodhouse Lane",https://www.wikidata.org/entity/Q26407920,Leeds,https://www.wikidata.org/entity/Q39121,LS2 9JT
220184,814654,814654915858384,MDOT,participant,915858384,DEMCON MACAWI RESPIRATORY SYSTEMS BV,,DEMCON MACAWI RESPIRATORY SYSTEMS BV,PRC,false,735875,Netherlands,http://www.wikidata.org/entity/Q55,INSTITUTENWEG 25,,Enschede,https://www.wikidata.org/entity/Q33435365,7521 PH
220184,814654,814654999878620,MDOT,participant,999878620,University of Luxembourg,http://www.wikidata.org/entity/Q59668,uni.lu,HES,false,577981.25,Luxembourg,http://www.wikidata.org/entity/Q32,2 AVENUE DE L'UNIVERSITE,,Esch-sur-Alzette,https://www.wikidata.org/entity/Q16010,4365
220184,814654,814654999975329,MDOT,participant,999975329,University of Southampton,http://www.wikidata.org/entity/Q76473,SOUTHAMPTON,HES,false,546610,United Kingdom,http://www.wikidata.org/entity/Q145,Highfield,https://www.wikidata.org/entity/Q26281645,Southampton,https://www.wikidata.org/entity/Q79848,SO17 1BJ
220184,814654,814654984976413,MDOT,participant,984976413,ACMIT GMBH,,ACMIT GMBH,OTH,false,863437.5,Austria,http://www.wikidata.org/entity/Q40,VIKTOR KAPLAN STRASSE 2,,Wiener Neustadt,https://www.wikidata.org/entity/Q131612,2700
220184,814654,814654908595024,MDOT,participant,908595024,BORM NANOCONSULT HOLDING BV,,NANOCONSULT,PRC,false,227500,Netherlands,http://www.wikidata.org/entity/Q55,PROOST WILLEMSTRAAT 1,,MEERSSEN,,6231 CV
220184,814654,814654999849908,MDOT,participant,999849908,University of Bayreuth,http://www.wikidata.org/entity/Q702482,UBT,HES,true,43743.75,Germany,http://www.wikidata.org/entity/Q183,UNIVERSITATSSTRASSE 30,,Bayreuth,https://www.wikidata.org/entity/Q3923,95447
220184,814654,814654904390171,MDOT,participant,904390171,MANEGOLD CHRISTOPH,,ROBERT,PRC,false,323750,Germany,http://www.wikidata.org/entity/Q183,HEINRICH HEINE GARTEN 6,,Düsseldorf,https://www.wikidata.org/entity/Q1718,40549
220184,814654,814654999461229,MDOT,participant,999461229,FUNDACION CIDETEC,,CIDETEC,REC,false,600500,Spain,http://www.wikidata.org/entity/Q29,PASEO MIRAMON 196 PARQUE TECNOLOGICO DE MIRAMON,,Donostia-San Sebastián,https://www.wikidata.org/entity/Q10313,20014
230638,957059,957059951474359,COPA EUROPE,participant,951474359,EKTACOM,,,PRC,false,385805,France,http://www.wikidata.org/entity/Q142,19 AVENUE DES INDES,,Les Ulis (munisipyo),https://www.wikidata.org/entity/Q49463671,91940
230638,957059,957059996469943,COPA EUROPE,participant,996469943,LiveU Ltd.,,LiveU,PRC,false,646100,Israel,http://www.wikidata.org/entity/Q801,GAVISH 5,,Kfar Saba,https://www.wikidata.org/entity/Q152436,44641
230638,957059,957059999984059,COPA EUROPE,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,,Fraunhofer,REC,false,885872.5,Germany,http://www.wikidata.org/entity/Q183,HANSASTRASSE 27C,,Munich,https://www.wikidata.org/entity/Q1726,80686
230638,957059,957059999995893,COPA EUROPE,participant,999995893,IDRYMA TECHNOLOGIAS KAI EREVNAS,,FOUNDATION FOR RESEARCH AND TECHNOLOGYHELLAS,REC,false,978750,Greece,http://www.wikidata.org/entity/Q41,N PLASTIRA STR 100,,Heraklion,https://www.wikidata.org/entity/Q160544,70013
230638,957059,957059974982406,COPA EUROPE,coordinator,974982406,WORLDLINE IBERIA SA,,WLI,PRC,false,622562.5,Spain,http://www.wikidata.org/entity/Q29,CALLE ALBASANZ 16,,Madrid,https://www.wikidata.org/entity/Q2807,28037
230638,957059,957059999924695,COPA EUROPE,participant,999924695,ELLINIKI ETAIRIA TILEPIKOINONION KAI TILEMATIKON EFARMOGON AE,,FORTHNET S.A.,PRC,false,305812.5,Greece,http://www.wikidata.org/entity/Q41,VASSILIKA VOUTON TECHNOLOGIKO PARKO,,IRAKLEIO KRITI,,71500
230638,957059,957059997848022,COPA EUROPE,participant,997848022,EBOS TECHNOLOGIES LIMITED,,eBOS,PRC,false,304062.5,Cyprus,http://www.wikidata.org/entity/Q229,ARCH. MAKARIOU III AND MESAORIAS 1 OFFICE 101,,Nicosia,https://www.wikidata.org/entity/Q3856,2322
230638,957059,957059970330480,COPA EUROPE,participant,970330480,VITEC GMBH,,VITEC GmbH,PRC,false,172025,Germany,http://www.wikidata.org/entity/Q183,LISE-MEITNER-STRASSE 15,,Schwentinental,https://www.wikidata.org/entity/Q640402,24223
230638,957059,957059999787343,COPA EUROPE,participant,999787343,IBM ISRAEL SCIENCE AND TECHNOLOGY LTD,,IBM ISRAEL,PRC,false,603365.88,Israel,http://www.wikidata.org/entity/Q801,94 DERECH EM-HAMOSHAVOT,,Petah Tikva,https://www.wikidata.org/entity/Q190828,49527
219988,814471,814471999425533,LISA,participant,999425533,Renault,http://www.wikidata.org/entity/Q6686,RENAULT SAS,PRC,false,114245,France,http://www.wikidata.org/entity/Q142,QUAI LE GALLO 13,,Sucé-sur-erdre,https://www.wikidata.org/entity/Q172455,92100
219988,814471,814471999591015,LISA,participant,999591015,VARTA Microbattery,http://www.wikidata.org/entity/Q1806400,VARTA,PRC,false,543187.5,Germany,http://www.wikidata.org/entity/Q183,VARTA-PLATZ 1,,Ellwangen (Jagst),https://www.wikidata.org/entity/Q163973,73479
219988,814471,814471999984059,LISA,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,,Fraunhofer,REC,false,640912.5,Germany,http://www.wikidata.org/entity/Q183,HANSASTRASSE 27C,,Munich,https://www.wikidata.org/entity/Q1726,80686
219988,814471,814471984450188,LISA,participant,984450188,ACCURECRECYCLING GMBH,,AC,PRC,false,430850,Germany,http://www.wikidata.org/entity/Q183,BATAVERSTR 21,,Krefeld,https://www.wikidata.org/entity/Q2805,47809
219988,814471,814471962434389,LISA,participant,962434389,CENTRO DE INVESTIGACION COOPERATIVA DE ENERGIAS ALTERNATIVAS FUNDACION CIC ENERGIGUNE FUNDAZIOA,,CIC ENERGIGUNE,REC,false,1072503.75,Spain,http://www.wikidata.org/entity/Q29,CALLE ALBERT EINSTEIN 48 PARQUE TECNOLOGICO DE ALAVA,,MINANO ALAVA,,01510
219988,814471,814471906195632,LISA,participant,906195632,PULSEDEON OY,,PUL,PRC,false,1125962.5,Finland,http://www.wikidata.org/entity/Q33,ANSIOKATU 5,,Tampere,https://www.wikidata.org/entity/Q40840,33240
219988,814471,814471992334057,LISA,participant,992334057,OPTIMAT LIMITED,,OPT,PRC,false,208500,United Kingdom,http://www.wikidata.org/entity/Q145,HUNTER STREET 21,,Glasgow,https://www.wikidata.org/entity/Q4093,G74 4LZ
219988,814471,814471918007807,LISA,participant,918007807,VDL ENABLING TRANSPORT SOLUTIONS BV,,VDL,PRC,false,126630,Netherlands,http://www.wikidata.org/entity/Q55,Fjell Fortress,https://www.wikidata.org/entity/Q328452,cigar industry in Valkenswaard,https://www.wikidata.org/entity/Q14338003,5555 XL
219988,814471,814471998371046,LISA,participant,998371046,ARKEMA FRANCE SA,,ARKEMA,PRC,false,797625,France,http://www.wikidata.org/entity/Q142,"citerne, rue d'Estienne d'Orves",https://www.wikidata.org/entity/Q96605448,Colombes,https://www.wikidata.org/entity/Q174002,92700
