rcn,id,acronym,status,programme,topics,title,startDate,endDate,projectUrl,objective,totalCost,ecMaxContribution,Coordinator,WikiCoordinator,coordinatorCountry,WikiCountry,participants,participantCountries
208848,741447,REACT,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2016,Uncovering the role of cis genetic elements in antigenic variation of Plasmodium falciparum using the CRISPR-Cas9 genome editing technology,2018-01-01T00:00:00Z,2020-02-28T00:00:00Z,https://research.pasteur.fr/en/team/biology-of-host-parasite-interactions/,Malaria is an infectious human disease caused by parasitic protozoans of the Plasmodium type,185076,185076,Pasteur Institute,http://www.wikidata.org/entity/Q391083,France,http://www.wikidata.org/entity/Q142,,
204523,704263,Gap2bridge,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2015-EF,Bridging the gap: an evolutionary genomics approach to illuminate the prokaryote-to-eukaryote transition.,2017-01-01T00:00:00Z,2018-12-31T00:00:00Z,http://www.ettemalab.com,Eukarya â€“ one of the three Domains of Life along with Archaea and Bacteria (i,173857.2,173857.2,Uppsala University,http://www.wikidata.org/entity/Q185246,Sweden,http://www.wikidata.org/entity/Q34,,
195942,660402,HAAIV,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2014-EF,Adaptive evolutionary pathways of highly pathogenic avian H5N1 influenza in humans,2015-11-01T00:00:00Z,2017-10-31T00:00:00Z,https://www.amc.nl/web/research-75/person-1/dr.-w.d.-eggink.htm,Highly pathogenic H5N1 influenza viruses are endemic in wild birds and poultry across several Asian countries and continue to cause human infections with high mortality,177598.8,177598.8,University of Amsterdam,http://www.wikidata.org/entity/Q214341,Kingdom of the Netherlands,http://www.wikidata.org/entity/Q29999,,
195453,657479,SMI REP,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2014-EF,Investigating eukaryotic replisome dynamics at the single molecule level,2015-08-01T00:00:00Z,2017-09-30T00:00:00Z,https://www.crick.ac.uk/research/a-z-researchers/researchers-k-o/nicholas-luscombe/,For cells to reproduce an accurate duplicate of the genome must be created,195454.8,195454.8,The Francis Crick Institute.,http://www.wikidata.org/entity/Q47405131,United Kingdom,http://www.wikidata.org/entity/Q145,CANCER RESEARCH UK LBG,UK
200581,702601,SATBIOFUN,SIGNED,H2020-EU.1.3.2.,MSCA-IF-2015-GF,Genome editing for spatiotemporal analysis of centriolar SATellite BIOgenesis and FUNction in cellular stress responses,2016-07-01T00:00:00Z,2019-06-30T00:00:00Z,http://pelletierlab.org/suzanna-prosser_project-summary/,The centrosome is the major microtubule-organizing centre of a cell,233555.4,233555.4,NUI Galway,http://www.wikidata.org/entity/Q644478,Ireland,http://www.wikidata.org/entity/Q27,,
198702,670146,MASCP,SIGNED,H2020-EU.1.1.,ERC-ADG-2014,Mechanisms of alternative pre-mRNA splicing regulation in cancer and pluripotent cells,2015-10-01T00:00:00Z,2021-03-31T00:00:00Z,https://www.crg.eu/en/programmes-groups/valcarcel-lab,Alternative splicing of messenger RNA precursors is a prevalent form of gene regulation that greatly expands the coding capacity and regulatory opportunities of higher eukaryotic genomes,2159574,2159574,Centre de Seguretat de la Informació de Catalunya,http://www.wikidata.org/entity/Q20107845,Spain,http://www.wikidata.org/entity/Q29,,
204948,708111,4DGenomeReg,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2015-EF,Predictive modelling of 3D genome topology during progressive stages of embryonic development,2017-01-01T00:00:00Z,2018-12-31T00:00:00Z,http://furlonglab.embl.de/,The mechanisms that regulate genome activation and gene expression occur within a complex three-dimensional (3D) architecture that helps bring functional regulatory elements into spatial proximity,171460.8,171460.8,European Molecular Biology Laboratory,http://www.wikidata.org/entity/Q695267,Germany,http://www.wikidata.org/entity/Q183,,
196129,661617,RISTRAD,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2014-EF,Risk Stratification for Sudden Cardiac Death,2015-05-01T00:00:00Z,2017-04-30T00:00:00Z,http://www.umr1087.univ-nantes.fr/julien-barc-2047336.kjsp,Sudden cardiac death (SCD) is a leading cause of total and cardiovascular mortality,173076,173076,Institut national de la santé et de la recherche médicale,http://www.wikidata.org/entity/Q1474517,France,http://www.wikidata.org/entity/Q142,,
204934,706376,INVERTIDAL,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2015-EF,Chromosomal rearrangements and diversification on environmental gradients,2016-09-01T00:00:00Z,2018-08-31T00:00:00Z,https://rmigueldefaria.wixsite.com/farialab-1/invertidal,Chromosomal rearrangements (CRs) are considered to foster adaptation (and speciation) by protecting advantageous combinations of alleles from recombination,183454.8,183454.8,University of Sheffield,http://www.wikidata.org/entity/Q823917,United Kingdom,http://www.wikidata.org/entity/Q145,,
209622,750766,MELCA,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2016,Molecular evolution in the double-clonal longhorn crazy ant,2018-01-01T00:00:00Z,2019-12-31T00:00:00Z,https://www.unil.ch/dee/keller-group,The divergent selective pressures experienced by females and males often lead to the evolution of dramatic morphological physiological and behavioural differences,175419.6,175419.6,University of Lausanne,http://www.wikidata.org/entity/Q658975,Switzerland,http://www.wikidata.org/entity/Q39,,
195387,657076,HJMIGRA,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2014-EF,Single-molecule analysis of Holliday-junction (HJ) migration by the human double-HJ dissolvasome,2015-05-01T00:00:00Z,2017-04-30T00:00:00Z,http://mk-lab.org,The project outlined here investigates the molecular mechanisms of the critical final steps of homologous recombination (HR) based DNA repair a pathway that supports the error-free repair of double-stranded DNA breaks (DSBs),146239.2,146239.2,Eötvös Loránd University,http://www.wikidata.org/entity/Q390287,Hungary,http://www.wikidata.org/entity/Q28,,
195945,660417,BRACE,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2014-EF,Breaking down arenavirus cell entry,2015-10-01T00:00:00Z,2017-09-30T00:00:00Z,https://www.nki.nl/divisions/biochemistry/brummelkamp-t-group/,Hemorrhagic fever viruses are serious human threats for which we dont have adequate treatments available which is painfully highlighted by the current Ebola virus outbreak in Western Africa,165598.8,165598.8,NKI,http://www.wikidata.org/entity/Q2442457,Kingdom of the Netherlands,http://www.wikidata.org/entity/Q29999,,
193507,637591,NEURAL AS,SIGNED,H2020-EU.1.1.,ERC-StG-2014,Functions and evolutionary impact of transcriptomic novelties in the vertebrate brain,2015-04-01T00:00:00Z,2020-12-31T00:00:00Z,http://vastdb.crg.eu/,Alternative splicing (AS) is the largest contributor to transcriptomic diversification in metazoans,1498852,1498852,Centre de Seguretat de la Informació de Catalunya,http://www.wikidata.org/entity/Q20107845,Spain,http://www.wikidata.org/entity/Q29,,
199510,679056,HOTSPOT,SIGNED,H2020-EU.1.1.,ERC-StG-2015,Genomic hotspots of adaptation to whole genome duplication,2016-01-01T00:00:00Z,2021-06-30T00:00:00Z,http://yant.jic.ac.uk/,Whole genome duplication (WGD) occurs in all eukaryotic kingdoms and is implicated in organismal complexity adaptation and speciation,1490329,1490329,University of Nottingham,http://www.wikidata.org/entity/Q472316,United Kingdom,http://www.wikidata.org/entity/Q145,JOHN INNES CENTRE,UK
200601,706828,GSR,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2015-EF,Genome surveillance by small non-coding RNAs,2017-01-01T00:00:00Z,2018-12-31T00:00:00Z,https://gsrproject.site123.me/,Water oxygen and sunlight are essential to most forms of life yet they also represent a challenging environment for the genetic material as they drive reactions that lead to damage of DNA,175866,175866,NUI Galway,http://www.wikidata.org/entity/Q644478,Ireland,http://www.wikidata.org/entity/Q27,,
212448,776425,AIOSAT,SIGNED,H2020-EU.3.2.1.+H2020-EU.2.1.6.3.+H2020-EU.2.1.6.1.2.,GALILEO-3-2017,Autonomous Indoor  Outdoor SafetyTracking system,2017-12-01T00:00:00Z,2020-09-30T00:00:00Z,http://www.aiosat.eu,The Europe population experiences yearly about 2 million to 2,2032650,1764262.5,Central European Institute of Technology,http://www.wikidata.org/entity/Q30284355,Spain,http://www.wikidata.org/entity/Q29,Inertia Technology B.V.-STICHTING SAXION-ECOLE ROYALE MILITAIRE - KONINKLIJKE MILITAIRE SCHOOL-INTEGRASYS SA-VEILIGHEIDSREGIO TWENTE-HULPVERLENINGSZONE CENTRUM (OOST-VLAANDEREN),NL-BE-ES
211966,777465,X2RAIL-2,SIGNED,H2020-EU.3.4.8.2.,S2R-CFM-IP2-01-2017,Enhancing railway signalling systems based on train satellite positioning on-board safe train integrity formal methods approach and standard interfaces enhancing Traffic Management System functions,2017-09-01T00:00:00Z,2020-11-30T00:00:00Z,http://projects.shift2rail.org/s2r_ip2_n.aspx,X2RAIL-2 represents the 2nd proposal of the Shift2Rail members in the IP2 Advanced Traffic Management & Control Systems domain,1.339991679E7,1.339991679E7,Hitachi Rail STS,http://www.wikidata.org/entity/Q1040139,Italy,http://www.wikidata.org/entity/Q38,DEUTSCHE BAHN AG-BOMBARDIER TRANSPORTATION SWEDEN AB-THALES TRANSPORTATION SYSTEMS GMBH-TRAFIKVERKET - TRV-NETWORK RAIL INFRASTRUCTURE LIMITED-DEUTSCHES ZENTRUM FUR LUFT - UND RAUMFAHRT EV-SIEMENS MOBILITY GMBH-INDRA SISTEMAS SA-HACON INGENIEURGESELLSCHAFT MBH-MER MEC SPA-SNCF RESEAU-CAF SIGNALLING S.L-RAILENIUM-NOTTINGHAM SCIENTIFIC LTD-AZD PRAHA SRO-SCHWEIZERISCHE BUNDESBAHNEN SBB-ALSTOM TRANSPORT SA-SIEMENS AKTIENGESELLSCHAFT-ASOCIACION CENTRO TECNOLOGICO CEIT,DE-SE-UK-ES-IT-FR-CZ-CH
193746,640747,ERSAT EAV,CLOSED,H2020-EU.2.1.6.,GALILEO-1-2014,ERTMS on SATELLITE â€“ Enabling Application  Validation,2015-02-01T00:00:00Z,2017-04-30T00:00:00Z,http://www.ersat-eav.eu/,The main ERSAT EAV objective is to verify the suitability of EGNSS (including EGNOS and Galileo early services) for safety railway application in particular in regional lines scenario for which a safe localization of the trains based on satellite technologies will be defined and developed leading the way for the harmonization with the European ERTMS standard by implementing the solution on a pilot line as reference,5518703.75,4252447.25,Hitachi Rail STS,http://www.wikidata.org/entity/Q1040139,Italy,http://www.wikidata.org/entity/Q38,RETE FERROVIARIA ITALIANA-DB NETZ AG-TELESPAZIO SPA-TRENITALIA SPA-UNIVERSITA COMMERCIALE LUIGI BOCCONI-CONSORZIO UNIVERSITA INDUSTRIA - LABORATORI DI RADIOCOMUNICAZION I-DEUTSCHES ZENTRUM FUR LUFT - UND RAUMFAHRT EV-ASSTRA - ASSOCIAZIONE TRASPORTI-EUROPEAN SATELLITE SERVICES PROVIDER SAS-SOGEI-SOCIETA GENERALE D'INFORMATICA SPA-ASOCIACION CENTRO TECNOLOGICO CEIT,IT-DE-FR-ES
201294,705108,HippBoundariesPE,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2015-EF,Identifying the building blocks of episodic memory: how the hippocampus parses boundless experience into discrete events,2016-08-18T00:00:00Z,2018-08-17T00:00:00Z,https://www.mrc-cbu.cam.ac.uk/people/aya.ben-yakov/,Life provides us with a continuous stream of information that ends up being organized in long-term memory as distinct events,183454.8,183454.8,University of Cambridge,http://www.wikidata.org/entity/Q35794,United Kingdom,http://www.wikidata.org/entity/Q145,UNITED KINGDOM RESEARCH AND INNOVATION,UK
199389,679213,BILUM,SIGNED,H2020-EU.1.1.,ERC-StG-2015,Novel applications based on organic biluminescence,2016-04-01T00:00:00Z,2021-03-31T00:00:00Z,https://tu-dresden.de/mn/physik/iap/oh,Organic semiconducting molecules often make for very good luminescent materials,1462500,1462500,TU Dresden,http://www.wikidata.org/entity/Q158158,Germany,http://www.wikidata.org/entity/Q183,,
209368,752135,EPISUS,SIGNED,H2020-EU.1.3.2.,MSCA-IF-2016,What Epistemology for Sustainability Science? Experiments and Theories for Social Transformation,2017-10-01T00:00:00Z,2019-09-30T00:00:00Z,https://www.leuphana.de/en/university/staff-members/guido-caniglia.html,Sustainability science is an innovative research field dealing with complex socio-ecological problems of our time from climate change and rapid urbanization to pandemics and loss of biodiversity,159460.8,159460.8,Leuphana University of Lüneburg,http://www.wikidata.org/entity/Q505170,Germany,http://www.wikidata.org/entity/Q183,,
209590,748922,GLOTRAINS,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2016,Global Transitions and Innovation Systems,2017-06-01T00:00:00Z,2019-05-31T00:00:00Z,https://www.uu.nl/staff/XSYap,World development is at a critical turning point,165598.8,165598.8,Utrecht University,http://www.wikidata.org/entity/Q221653,Kingdom of the Netherlands,http://www.wikidata.org/entity/Q29999,,
194198,644373,PRISAR,CLOSED,H2020-EU.1.3.3.,MSCA-RISE-2014,Preclinical Intra-Operative Image-Guided Surgery and Post-Operative Radiotherapy of Tumours,2015-02-01T00:00:00Z,2019-01-31T00:00:00Z,http://www.prisar.eu,The main objective and basic concept of our proposal is to improve intra-operative and post-operative targeted surgical probes and new detection systems for surgical intervention of cancer,2430000,2430000,Percuros (Netherlands),http://www.wikidata.org/entity/Q30265644,Kingdom of the Netherlands,http://www.wikidata.org/entity/Q29999,ACADEMISCH ZIEKENHUIS LEIDEN-TAGWORKS PHARMACEUTICALS BV-ANTIBODIES FOR RESEARCH APPLICATIONS BV-GAMMA TECHNOLOGIES LIMITED-TECOBIOSCIENCES GMBH-TECHNISCHE UNIVERSITAET MUENCHEN-RAYFOS LTD-MAUNA KEA TECHNOLOGIES-UNIVERSITEIT MAASTRICHT-ERASMUS UNIVERSITAIR MEDISCH CENTRUM ROTTERDAM-MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV-UNIVERSITAETSMEDIZIN GOETTINGEN - GEORG-AUGUST-UNIVERSITAET GOETTINGEN - STIFTUNG OEFFENTLICHEN RECHTS-ITHERA MEDICAL GMBH,NL-UK-DE-FR
198796,681103,BIO-CHIP,SIGNED,H2020-EU.3.1.3.,PHC-15-2015,BIOengineered grafts for Cartilage Healing In Patients (BIO-CHIP),2015-11-01T00:00:00Z,2020-10-31T00:00:00Z,http://biochip-h2020.eu/,Spontaneous healing of articular cartilage injuries is poor and untreated defects predispose to osteoarthritis,5108273.75,3051836.25,University of Basel,http://www.wikidata.org/entity/Q372608,Switzerland,http://www.wikidata.org/entity/Q39,ECRIN EUROPEAN CLINICAL RESEARCH INFRASTRUCTURE NETWORK-MEDACTA INTERNATIONAL SA-FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.-SVEUCILISTE U ZAGREBU MEDICINSKI FAKULTET-UNIVERSITAETSKLINIKUM FREIBURG-JULIUS-MAXIMILIANS-UNIVERSITAT WURZBURG-ISTITUTO ORTOPEDICO GALEAZZI SPA,FR-CH-DE-HR-IT
208977,749283,BIO-CAPTURE,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2016,Biomechanical Characterization of  Carotid Plaque Rupture,2017-07-01T00:00:00Z,2019-06-30T00:00:00Z,http://www.aliakyildiz.net,Stroke is the second leading cause of mortality worldwide,165598.8,165598.8,Maasstad Ziekenhuis,http://www.wikidata.org/entity/Q2106000,Kingdom of the Netherlands,http://www.wikidata.org/entity/Q29999,,
211762,766012,SPINNER,SIGNED,H2020-EU.1.3.1.,MSCA-ITN-2017,SPINe: Numerical and Experimental Repair strategies,2018-01-01T00:00:00Z,2021-12-31T00:00:00Z,https://spinner-eid.eu/,The SPINNER EID will train a group of Bioengineering early stage researchers to be in a position to design the next generation of repair materials and techniques for spine surgery,1588449.6,1588449.6,University of Sheffield,http://www.wikidata.org/entity/Q823917,United Kingdom,http://www.wikidata.org/entity/Q145,ADAGOS-BUDAI EGESZSEGKOZPONT KFT-FIN-CERAMICA FAENZA SPA-AESCULAP AG-ALMA MATER STUDIORUM - UNIVERSITA DI BOLOGNA-ANSYS FRANCE SAS,FR-HU-IT-DE
201647,709104,TACT,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2015-EF,Towards an objective and quantitative Assessment of human Corneal Transparency,2017-03-01T00:00:00Z,2019-02-28T00:00:00Z,http://www.institut-vision.org/fr/recherche/projets.html,Visual acuity is dependent upon the transparency of the cornea,173076,173076,Sorbonne University,http://www.wikidata.org/entity/Q41497113,France,http://www.wikidata.org/entity/Q142,,
210973,741350,HoldCancerBack,SIGNED,H2020-EU.1.1.,ERC-2016-ADG,What Holds Cancer Cells Back?,2017-08-01T00:00:00Z,2022-07-31T00:00:00Z,http://home.uni-leipzig.de/pwm/web/content-ERC.htm,Since decades the bulk of cancer research focusses on the genetic and molecular level,2379250,2379250,Leipzig University,http://www.wikidata.org/entity/Q154804,Germany,http://www.wikidata.org/entity/Q183,,
205248,708932,CONCOM,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2015-GF,Control Over Noisy Communication Media,2016-10-01T00:00:00Z,2019-09-30T00:00:00Z,http://www.eng.tau.ac.il/,Two of the fundamental theories within the discipline of electrical engineering are those of control and communication (along with its mathematical foundation information theory [IT]),263385,263385,Tel Aviv University,http://www.wikidata.org/entity/Q319239,Israel,http://www.wikidata.org/entity/Q801,,
199867,688303,LUCA,SIGNED,H2020-EU.2.1.1.,ICT-28-2015,Laser and Ultrasound Co-Analyzer for thyroid nodules,2016-02-01T00:00:00Z,2021-05-31T00:00:00Z,http://www.luca-project.eu/,This is a trans-disciplinary project that joins endocrinologists (end-users) radiologists (end-users) physicists who are experts in medical photonics engineers who are experts in photonics and ultrasonics and the industry to work towards a concentrated goal - to produce a novel point-of-care low-cost screening device that combines two photonics systems (near-infrared diffuse correlation spectroscopy (DCS) and time-resolved spectroscopy (TRS)) with a multi-modal ultrasound (US) system and a probe that enables multi-modal data acquisition for the screening of thyroid nodules (TN) for thyroid cancer (TC),3999334.13,3628845.75,ICFO,http://www.wikidata.org/entity/Q3775506,Spain,http://www.wikidata.org/entity/Q29,THE UNIVERSITY OF BIRMINGHAM-EIBIR GEMEINNUTZIGE GMBH ZUR FORDERUNG DER ERFORSCHUNG DER BIOMEDIZINISCHEN BILDGEBUNG-CONSORCI INSTITUT D'INVESTIGACIONS BIOMEDIQUES AUGUST PI I SUNYER-POLITECNICO DI MILANO-HEMOPHOTONICS SL-IMV IMAGING FRANCE-VERMON SA,UK-AT-ES-IT-FR
207208,732386,TreatER,SIGNED,H2020-EU.3.1.3.,SC1-PM-09-2016,Clinical study in Parkinson's disease with two unique goals: 1) Proof-of-concept of CDNF protein for disease modification 2) Validation of clinically tested device for intracerebral drug delivery,2017-01-01T00:00:00Z,2020-12-31T00:00:00Z,https://treater.eu/,The main focus of TreatER is conducting a randomized placebo-controlled first-in-human proof-of-concept safety and efficacy study of intracerebrally administered CDNF protein therapy in patients with Parkinsons disease (PD) using a neurosurgically implanted Drug Delivery System (DDS) which will also be clinically validated in the study,8705549.75,5971173.75,University of Helsinki,http://www.wikidata.org/entity/Q28695,Finland,http://www.wikidata.org/entity/Q33,,
198912,697900,GIDROM,CLOSED,H2020-EU.2.3.1.+H2020-EU.3.2.,SFS-08-2015-1,Drone-based integrated monitoring system for early detection of crop pathology and pest control in high tech greenhouse agriculture.,2015-09-01T00:00:00Z,2016-01-31T00:00:00Z,http://www.abodata.com/products/gidrom,Target market of GIDROM project is Greenhouse (Gh) Agriculture,71429,50000,Turku Centre for Computer Science,http://www.wikidata.org/entity/Q4411694,Italy,http://www.wikidata.org/entity/Q38,GLOBI HI-TECH  S.R.L.,IT
214173,796910,PICS,SIGNED,H2020-EU.1.3.2.,MSCA-IF-2017,Prediction in Complex Systems,2018-09-10T00:00:00Z,2020-09-09T00:00:00Z,http://alkistis-elliott-graves.net/,Prediction has traditionally been viewed as a hallmark of successful science by scientists and philosophers alike,172852.8,172852.8,University of Helsinki,http://www.wikidata.org/entity/Q28695,Finland,http://www.wikidata.org/entity/Q33,,
194345,645640,SCAFFY,CLOSED,H2020-EU.1.3.3.,MSCA-RISE-2014,Bio-scaffold engineered device for brown adipose tissue regeneration,2015-10-01T00:00:00Z,2019-09-30T00:00:00Z,https://scaffyproject.weebly.com/,Obesity and cardio-metabolic disease represent major health problems with vast impacts on the European healthcare systems,864000,864000,Vrije Universiteit Brussel,http://www.wikidata.org/entity/Q612665,Belgium,http://www.wikidata.org/entity/Q31,TECHNICAL PROTEINS NANOBIOTECHNOLOGY SL-IMEDICA SA-CHRISTOS PAPADOPOULOS & SIA OE-HISTOCELL SL-UNIVERSITA DEGLI STUDI DI BRESCIA,ES-RO-EL-IT
214473,798846,CuCAN,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2017,Asymmetric Copper Catalyzed Multicomponent Coupling,2018-06-01T00:00:00Z,2020-05-31T00:00:00Z,https://www.proctergroupresearch.com,The development of operationally simple methods for the rapid and efficient catalytic construction of high value products from simple starting materials is key to the future of synthetic science,183454.8,183454.8,University of Manchester,http://www.wikidata.org/entity/Q230899,United Kingdom,http://www.wikidata.org/entity/Q145,,
209684,753633,ELECTRO-HEAL,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2016,Electroactive Materials based Bandage for Accelerated Wound Healing,2018-01-01T00:00:00Z,2019-12-31T00:00:00Z,https://www.gla.ac.uk/research/az/best/research/bioelectronics/,Wound healing can be accelerated by using wound dressing impregnated with biochemical agents and biophysical methods such as electrical stimulation (ES),195454.8,195454.8,University of Glasgow,http://www.wikidata.org/entity/Q192775,United Kingdom,http://www.wikidata.org/entity/Q145,,
201367,705817,PYANO,SIGNED,H2020-EU.1.3.2.,MSCA-IF-2015-EF,Retargeted Pyocins: A novel tool for combating major food borne pathogens and exploitingphage-host interactions,2016-06-01T00:00:00Z,2018-05-31T00:00:00Z,https://ivh.ku.dk/english/research/food_safety_and_zoonoses/phages/pyano/,Campylobacter jejuni and Salmonella serovars are the major foodborne pathogen burden of Europe imposing economic costs and challenging treatment of human infections due to increasing antimicrobial resistance,200194.8,200194.8,University of Copenhagen,http://www.wikidata.org/entity/Q186285,Denmark,http://www.wikidata.org/entity/Q35,,
203865,707562,AIDSsilences,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2015-GF,The Power of Silence: A Medical Anthropological Approach to AIDS Care Narratives,2017-01-01T00:00:00Z,2018-12-31T00:00:00Z,http://anthropologyofsilence.com,Despite the widespread availability of antiretroviral medication the global AIDS epidemic has not been halted yet and stigmatization of people living with HIV and AIDS continues in most parts of the world,174864.6,174864.6,Leiden University,http://www.wikidata.org/entity/Q156598,Kingdom of the Netherlands,http://www.wikidata.org/entity/Q29999,,
207629,733169,WEAKID,CLOSED,H2020-EU.3.1.3.,SC1-PM-09-2016,Clinical validation of miniature wearable dialysis machine,2017-01-01T00:00:00Z,2019-06-30T00:00:00Z,http://www.weakid.eu/,The project aims to validate a miniature wearable dialysis machine in a clinical setting and to prepare the system for CE-marking,3306750,3306750,Universitair Medisch Centrum Utrecht,http://www.wikidata.org/entity/Q97534164,Kingdom of the Netherlands,http://www.wikidata.org/entity/Q29999,NANODIALYSIS BV-SERVICIO MADRILENO DE SALUD-UNIVERSITA DEGLI STUDI DI MODENA E REGGIO EMILIA,NL-ES-IT
215770,799929,2STOP_TBE,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2017,Structural Openings to Understand and Prevent Tick Borne Encephalitis,2018-05-18T00:00:00Z,2020-05-17T00:00:00Z,https://blogs.helsinki.fi/butcher/,Tick-borne encephalitis virus (TBEV) is emerging in Europe,179325.6,179325.6,University of Helsinki,http://www.wikidata.org/entity/Q28695,Finland,http://www.wikidata.org/entity/Q33,,
193644,639276,PhilPharm,SIGNED,H2020-EU.1.1.,ERC-StG-2014,Philosophy of Pharmacology: Safety Statistical standards and Evidence Amalgamation,2015-04-01T00:00:00Z,2020-03-31T00:00:00Z,https://philpharmblog.wordpress.com/,The project intends addresses safety assessment in pharmacology with a view on philosophical work on causality and causal inference from statistical data ((Pearl 2000 Spirtes Glymour Scheines 2000 Woodward 2003 Cartwright 2007b),1500000,1500000,Marche Polytechnic University,http://www.wikidata.org/entity/Q1084409,Italy,http://www.wikidata.org/entity/Q38,LUDWIG-MAXIMILIANS-UNIVERSITAET MUENCHEN-KOBENHAVNS UNIVERSITET,DE-DK
212474,778266,RECOPHARMA,SIGNED,H2020-EU.1.3.3.,MSCA-RISE-2017,Removal and Recovery of Pharmaceutical Persistent Pollutants from Wastewater by Selective Reagentless Process,2018-01-01T00:00:00Z,2021-12-31T00:00:00Z,http://recopharma.eu/en_US/,Pharmaceutical drugs characterized by their environmental persistence (eg cytostatic drugs [CDs]) have been detected in water bodies (drinking water groundwater surface water and effluent wastewater) at concentrations up to Î¼g/L level,895500,895500,Autonomous University of Barcelona,http://www.wikidata.org/entity/Q43452,Spain,http://www.wikidata.org/entity/Q29,EUROPE FOR BUSINESS LTD-LUNDS UNIVERSITET-UNIVERSITE DE PAU ET DES PAYS DE L'ADOUR-UNIVERSITA DEGLI STUDI DI UDINE-AERIS TECNOLOGIAS AMBIENTALES SL,UK-SE-FR-IT-ES
207068,734833,GeoDust,SIGNED,H2020-EU.1.3.3.,MSCA-RISE-2016,Utilization of secondary raw material in geopolymers production,2017-01-01T00:00:00Z,2021-06-30T00:00:00Z,http://geodust.materials-research.cz/index.php/en/,A lot of cement plants all around Europe are standing before problem of by-pass kiln dust disposal,558000,558000,Brno University of Technology,http://www.wikidata.org/entity/Q1122171,Czech Republic,http://www.wikidata.org/entity/Q213,VSB - Technical University of Ostrava-AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS-CEMMAC AS-ZPSV S.R.O.,CZ-ES-SK
195117,655487,GENOMIC FOOTPRINT,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2014-GF,Does a moving hybrid zone leave a genomic footprint?,2016-02-01T00:00:00Z,2019-01-31T00:00:00Z,https://benwielstra.wordpress.com/,Species are the currency of biodiversity,269857.8,269857.8,University of Sheffield,http://www.wikidata.org/entity/Q823917,United Kingdom,http://www.wikidata.org/entity/Q145,,
209356,751587,Tuning COPs,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2016,Tuning both the photoluminescence and conductive properties of new COP materials,2017-10-01T00:00:00Z,2019-10-15T00:00:00Z,https://departments.icmab.es/lmi/dr-zsolt-kelemen/,The main goal of this proposed project is the synthesis of new hybrid Ï€-conjugated polymers for industrial use which conductive and optical properties could be fine tuneable by the proper anionic metallacarboranes as doping agents,170121.6,170121.6,Spanish National Research Council,http://www.wikidata.org/entity/Q1024362,Spain,http://www.wikidata.org/entity/Q29,,
209291,748760,TF-bind Determinants,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2016,Genomic binding of transcription factors as a function of DNA affinity and chromatin.,2017-04-01T00:00:00Z,2019-03-31T00:00:00Z,https://www.schubelerlab.org/research,Transcription factors (TFs) read cis-regulatory information encoded in the genome and by doing so they establish gene expression patterns,187419.6,187419.6,Friedrich Miescher Institute for Biomedical Research,http://www.wikidata.org/entity/Q1461161,Switzerland,http://www.wikidata.org/entity/Q39,,
197368,674983,MIMIC,SIGNED,H2020-EU.1.3.1.,MSCA-ITN-2015-EID,Mimicking organs on chips for high throughput drug screening and basic research,2016-01-01T00:00:00Z,2019-12-31T00:00:00Z,https://www.sheffield.ac.uk/itn-mimic,MIMIC is an interdisciplinary European Industrial Doctorate at the interface of cell biology engineering and drug development,1057324.32,1057324.32,University of Sheffield,http://www.wikidata.org/entity/Q823917,United Kingdom,http://www.wikidata.org/entity/Q145,MIMETAS BV-GALAPAGOS BV,NL
195233,656243,PERFECTION,SIGNED,H2020-EU.1.3.2.,MSCA-IF-2014-EF,Probing mechanisms of pathogen effector recognition by plant Resistance proteins to elevate defence gene activation,2016-04-01T00:00:00Z,2018-03-31T00:00:00Z,http://www.tsl.ac.uk/staff/pingtao-ding/,Plant cells tightly regulate gene transcription in response to a changing environment,183454.8,183454.8,Sainsbury Laboratory,http://www.wikidata.org/entity/Q7400528,United Kingdom,http://www.wikidata.org/entity/Q145,,
