projectId,projectAcronym,fundingScheme,organizationId,title,firstName,fullName,wikiFullName,lastName
658496,MemoMCI,MSCA-IF,94537044,DR,Marco,Marco Sandrini,http://www.wikidata.org/entity/Q43201925,Sandrini
658499,PolAME,MSCA-IF,999806355,DR,Frédérick,Frédérick Poidevin,http://www.wikidata.org/entity/Q58484807,Poidevin
658520,PATOX,MSCA-IF,999992013,DR,Juan Andres,Juan Andrés Rubiolo,http://www.wikidata.org/entity/Q100432036,Rubiolo
658521,EVOREL,MSCA-IF,999991722,DR,Ignacio,Ignacio Maeso,http://www.wikidata.org/entity/Q42054951,Maeso
658530,THERMOPLAST,MSCA-IF,999977851,DR,Tim,Tim Burton,http://www.wikidata.org/entity/Q90252179,Burton
658536,VIVO_MECH_COLL_MIGRA,MSCA-IF,99997562,DR,Elias,Elias H Barriga,http://www.wikidata.org/entity/Q63244722,Barriga
658554,N-SHEAD,MSCA-IF,999993468,DR,Leonora,Leonora Velleman,http://www.wikidata.org/entity/Q57004583,Velleman
658560,DYS_FUNCTION,MSCA-IF,99997562,DR,Federica,Federica Montanaro,http://www.wikidata.org/entity/Q58264295,Montanaro
658570,NextGen Airliners,MSCA-IF,999892491,DR,Joaquim,Joaquim Martins Jr.,http://www.wikidata.org/entity/Q57422296,Martins
658574,FastTh,MSCA-IF,999986387,DR,Maximilian,Maximilian Attems,http://www.wikidata.org/entity/Q91015008,Attems
658579,BIOCONTROL-A,MSCA-IF,99946734,DR,Juan,Juan Moral,http://www.wikidata.org/entity/Q90218121,Moral
658581,CODIR,MSCA-IF,999857474,DR,Konstantinos,Konstantinos Tsetsos,http://www.wikidata.org/entity/Q38601146,Tsetsos
658589,MWMI,MSCA-IF,999857474,DR,Siawoosh,Siawoosh Mohammadi,http://www.wikidata.org/entity/Q39842418,Mohammadi
658596,Constructions,MSCA-IF,999991043,DR,Wojciech,Wojciech Lewandowski,http://www.wikidata.org/entity/Q25826607,Lewandowski
658625,HAT-MOZ-sphere,MSCA-IF,99990384,DR,Anne,Anne Largeot,http://www.wikidata.org/entity/Q84485348,Largeot
658651,GEODEM,MSCA-IF,999845446,DR,Anna Maria,Anna Mária Csergő,http://www.wikidata.org/entity/Q85649758,Csergo
658665,HyGlio,MSCA-IF,953764044,DR,Clara,Clara Mattu,http://www.wikidata.org/entity/Q57035151,Mattu
658676,VECTORIGAMI,MSCA-IF,99997853,DR,João,João Rosa,http://www.wikidata.org/entity/Q60733289,Rosa
658705,NEW4NEW,MSCA-IF,999511863,DR,Jiri,Jiří Klimeš,http://www.wikidata.org/entity/Q43176544,Klimes
658712,GLYCODIS3,MSCA-IF,998217883,DR,Giuseppe,Giuseppe Ronzitti,http://www.wikidata.org/entity/Q89436978,Ronzitti
658714,PALECOEVOL,MSCA-IF,999907526,DR,Dagmar,Dagmar Frisch,http://www.wikidata.org/entity/Q54666465,Frisch
658724,FertilityPolicies,MSCA-IF,999901512,DR,Azer,Azer Kılıç,http://www.wikidata.org/entity/Q88040148,Kilic
658726,TIGER,MSCA-IF,999902579,DR,Rita,Rita Rebollo,http://www.wikidata.org/entity/Q57070506,Rebollo
658764,TMGSiP,MSCA-IF,999974262,DR,Wojciech,Wojciech Dębski,http://www.wikidata.org/entity/Q9376460,Debski
658769,MYO-DESMOPLASIA,MSCA-IF,999835843,DR,Andreas,Andreas Stylianou,http://www.wikidata.org/entity/Q61307491,Stylianou
658795,DOGMITE,MSCA-IF,999985708,MR,Nicky,Nicky Wybouw,http://www.wikidata.org/entity/Q57142439,Wybouw
658806,LUMIMAGNET-NANO,MSCA-IF,999865234,DR,Rosa,Rosa Martín-Rodríguez,http://www.wikidata.org/entity/Q57870474,Martín Rodríguez
658818,FLYghtCaRe,MSCA-IF,999977172,DR,Sabrina,Sabrina Asteriti,http://www.wikidata.org/entity/Q89493228,Asteriti
658825,jamclay,MSCA-IF,99998435,DR,James,James Clayton,http://www.wikidata.org/entity/Q6131411,Clayton
658833,ChemoBOOM,MSCA-IF,999974941,DR,Belén,Belén Rubio-Ruiz,http://www.wikidata.org/entity/Q56419679,Rubio Ruiz
658846,Rotary Wing CLFC,MSCA-IF,999986678,DR,Oksana,Oksana Stalnov,http://www.wikidata.org/entity/Q96949577,Stalnov
658850,Als-on-a-chip,MSCA-IF,999995893,DR,Dimitrios,Dimitrios S Tzeranis,http://www.wikidata.org/entity/Q83828136,Tzeranis
658851,MaSCheNav,MSCA-IF,999993468,DR,Chiara,Chiara Fabbro,http://www.wikidata.org/entity/Q63685480,Fabbro
658853,HiPerMeGaFlowS,MSCA-IF,99965552,DR,Xevi,Xevi Roca,http://www.wikidata.org/entity/Q61762636,Roca
658855,OptiMADMix,MSCA-IF,999907526,DR,Thomas,Thomas Maere,http://www.wikidata.org/entity/Q43326831,Maere
658868,MUSIC,MSCA-IF,99946734,DR,Arjen,Arjen Stolk,http://www.wikidata.org/entity/Q57313995,Stolk
658876,Forests and CO,MSCA-IF,999850781,DR,Francesco Maria,Francesco Maria Sabatini,http://www.wikidata.org/entity/Q58176393,Sabatini
658882,MARIS,MSCA-IF,999991043,DR,Ruth,Ruth Anderson,http://www.wikidata.org/entity/Q58124910,Anderson
658884,Eco-LWG,MSCA-IF,999993468,DR,Veronica,Veronica Ferrandiz-Mas,http://www.wikidata.org/entity/Q96065404,Ferrandiz
658900,EPIMAIZE,MSCA-IF,954902436,DR,Daniel,Daniel Grimanelli,http://www.wikidata.org/entity/Q42773486,Grimanelli
658914,MorpheuS,MSCA-IF,999847677,MRS,Dorien,Dorien Herremans,http://www.wikidata.org/entity/Q50786347,Herremans
658926,BilMemBrain,MSCA-IF,996120064,DR,Eugenia,María Eugenia Marín Contreras,http://www.wikidata.org/entity/Q92213588,Marín
658932,TWISTER,MSCA-IF,999980664,DR,Mathieu,Mathieu Pottier,http://www.wikidata.org/entity/Q48575960,Pottier
658953,MIP4CELL,MSCA-IF,999847192,DR,Guoqing,Guoqing Pan,http://www.wikidata.org/entity/Q39897171,Pan
658967,TIME,MSCA-IF,999975911,DR,Ana,Ana Coelho,http://www.wikidata.org/entity/Q40720156,Coelho
658971,ACPNMR,MSCA-IF,999976784,DR,Sławomir,Slawomir Potocki,http://www.wikidata.org/entity/Q64541635,Potocki
658974,Helping in Cyanopica,MSCA-IF,998484245,DR,Juliana,Juliana Valencia,http://www.wikidata.org/entity/Q63366411,Valencia
658980,ORGANO-GOLD CAT,MSCA-IF,999548044,DR,Charlie,Charlie Verrier,http://www.wikidata.org/entity/Q61093550,Verrier
658982,CHAOS,MSCA-IF,999991722,DR,Pawel,Paweł Rosa,http://www.wikidata.org/entity/Q86686523,Rosa
658986,HOARDEVOL,MSCA-IF,999985417,DR,Lindsay,Lindsay J Henderson,http://www.wikidata.org/entity/Q57154370,Henderson
658992,RISH,MSCA-IF,999843312,DR,Evanthia,Evanthia Papadopoulou,http://www.wikidata.org/entity/Q42874299,Papadopoulou
658999,Modeling ERPs,MSCA-IF,999466467,DR,Milena,Milena Rabovsky,http://www.wikidata.org/entity/Q91221558,Rabovsky
659012,NANOLASER,MSCA-IF,999977269,DR,Bruno,Bruno Romeira,http://www.wikidata.org/entity/Q86491320,Romeira
659021,PHELLINI,MSCA-IF,998347572,DR,Marta,Marta Quintanilla,http://www.wikidata.org/entity/Q57870498,Quintanilla
659022,GENMETASTEM,MSCA-IF,999981052,DR,Irene,Irene Rodríguez-Hernández,http://www.wikidata.org/entity/Q87342354,Rodriguez-Hernandez
659025,BAP,MSCA-IF,999985805,DR,Anna,Anna Vangone,http://www.wikidata.org/entity/Q39928390,Vangone
659029,KREDs in GSBs,MSCA-IF,999977172,DR,Laurens,Laurens H Lindenburg,http://www.wikidata.org/entity/Q59697890,Lindenburg
659030,HEALTHYSYNAPSES,MSCA-IF,999651931,DR,Vinoy,Vinoy Vijayan,http://www.wikidata.org/entity/Q59560612,Vijayan
659054,LHCbBaryonAmplitudes,MSCA-IF,999976784,DR,Jean,Jean Wicht,http://www.wikidata.org/entity/Q87464482,Wicht
659065,INNOVCITIES,MSCA-IF,954530344,DR,James,James Patterson McAllister,http://www.wikidata.org/entity/Q89338499,Patterson
659067,MAPS,MSCA-IF,999992401,DR,Francesco,Francesco Guidi,http://www.wikidata.org/entity/Q94449706,Guidi
659070,Cyanolichens,MSCA-IF,999994535,DR,Inga,Inga Jüriado,http://www.wikidata.org/entity/Q12364541,Jüriado
659072,ResisGal,MSCA-IF,999991722,DR,Maria,Maria Prado,http://www.wikidata.org/entity/Q79305801,Prado
