projectId,projectAcronym,fundingScheme,organizationId,title,firstName,fullName,wikiFullName,lastName
660969,OsciLEDs,MSCA-IF,999990752,DR,Marco,Marco Sousa lucas,,Sousa lucas
660976,BrainiAnts,MSCA-IF,950015673,DR,Sara,Sara Arganda carreras,,Arganda carreras
660976,BrainiAnts,MSCA-IF,99999793,DR,Sara,Sara Arganda carreras,,Arganda carreras
660980,SORT1LIG,MSCA-IF,999997736,DR,Pasqualina,Pasqualina Colella,http://www.wikidata.org/entity/Q57306427,Colella
660981,VMHCIRCUITS,MSCA-IF,967774433,DR,Deniz,Deniz Atasoy,,Atasoy
660985,REPTIMORG,MSCA-IF,999974941,DR,Elin,Elin Enervald,,Enervald
661007,ProLeMAS,MSCA-IF,99987862,DR,Livio,Livio Robaldo,,Robaldo
661009,HUMANITECH,MSCA-IF,999839335,MR,Samer,Samer Abdelnour,,Abdelnour
661010,WntTraffic,MSCA-IF,999915189,DR,Cara,Cara Jamieson,,Jamieson
661015,OceanIS,MSCA-IF,999975329,DR,Laura,Laura Herraiz Borreguero,http://www.wikidata.org/entity/Q56965490,Herraiz Borreguero
661019,TransVivome,MSCA-IF,99998823,DR,Matthew,Matthew Hayward,http://www.wikidata.org/entity/Q11771632,Hayward
661025,SpTheoryGraphLim,MSCA-IF,998078979,MR,Viktor,Viktor Harangi,,Harangi
661033,CortFit,MSCA-IF,999990267,DR,Robert,Robert de Bruijn,http://www.wikidata.org/entity/Q80243414,de Bruijn
661035,KaMCAM,MSCA-IF,999907526,DR,Rieuwert,Rieuwert Blok,,Blok
661041,OPTIC BIOEM,MSCA-IF,99999793,DR,CATERINA,Caterina Merla,http://www.wikidata.org/entity/Q51616427,Merla
661044,ID4,MSCA-IF,999997833,DR,Brenda,Brenda Rocamonde Esteve,,Rocamonde Esteve
661048,UVMWREACT,MSCA-IF,999847968,DR,Alexey,Alexey Palitsin,,Palitsin
661051,RLOOP-AS,MSCA-IF,999544455,DR,Gwendal,Gwendal Dujardin,http://www.wikidata.org/entity/Q51090802,Dujardin
661057,CONGO,MSCA-IF,98612984,DR,Anna,Anna Hedlund,,Hedlund
661063,EQUIP,MSCA-IF,999976881,DR,Maria del Mar,Maria del Mar Segura Noguera,,Segura Noguera
661066,LYMPHOSIGN,MSCA-IF,998357951,DR,Sandrine,Sandrine ROULLAND,,ROULLAND
661066,LYMPHOSIGN,MSCA-IF,999997833,DR,Sandrine,Sandrine ROULLAND,,ROULLAND
661067,HotCoalgebras,MSCA-IF,999489941,DR,Georg,Georg Biedermann,http://www.wikidata.org/entity/Q21545059,Biedermann
661068,INDLINK,MSCA-IF,999901512,DR,Muhammed,Muhammed Yildirim,,Yildirim
661081,ECOSOUND,MSCA-IF,999984253,DR,Natacha,Natacha Aguilar de Soto,,Aguilar de Soto
661092,STRETCHLENS,MSCA-IF,999981149,MR,Andrés Felipe,Andrés Felipe Vásquez Quintero,,Vásquez Quintero
661099,Athero MPh proliferation,MSCA-IF,999975911,DR,Pieter,Pieter Goossens,http://www.wikidata.org/entity/Q52186250,Goossens
661103,NewPhysicsInSpace,MSCA-IF,999605856,DR,Andi,Andi Hektor,http://www.wikidata.org/entity/Q29419827,Hektor
661106,TITLY,MSCA-IF,998357951,DR,Emmanuel,Emmanuel Bachy,http://www.wikidata.org/entity/Q44764068,Bachy
661106,TITLY,MSCA-IF,99999793,DR,Emmanuel,Emmanuel Bachy,http://www.wikidata.org/entity/Q44764068,Bachy
661118,BioFUNC,MSCA-IF,999991722,DR,Oscar,Oscar Godoy,,Godoy
661122,TePaChe,MSCA-IF,988059752,DR,Sirpa,Sirpa Kaunisto,,Kaunisto
661122,TePaChe,MSCA-IF,991207984,DR,Sirpa,Sirpa Kaunisto,,Kaunisto
661127,SUPERSOL,MSCA-IF,999993468,DR,NIKOLAOS,NIKOLAOS Chastas,,Chastas
661132,DENDRITESONBORDERS,MSCA-IF,99997562,DR,Mehmet,Mehmet Fisek,,Fisek
661134,ALIS,MSCA-IF,99997562,DR,catherine,catherine Bruguiere,,Bruguiere
661138,NEWCARBOVAX,MSCA-IF,992204077,DR,Giuseppe,Giuseppe Stefanetti,http://www.wikidata.org/entity/Q96340886,Stefanetti
661138,NEWCARBOVAX,MSCA-IF,999988618,DR,Giuseppe,Giuseppe Stefanetti,http://www.wikidata.org/entity/Q96340886,Stefanetti
661138,NEWCARBOVAX,MSCA-IF,999995796,DR,Giuseppe,Giuseppe Stefanetti,http://www.wikidata.org/entity/Q96340886,Stefanetti
661145,DYNECAT,MSCA-IF,999974553,DR,Yi-Fan,Yi-Fan Huang,,Huang
661149,ReversePlasticity,MSCA-IF,999851848,DR,François,François Mallard,,Mallard
661160,MetAccembly,MSCA-IF,999895983,DR,Ferran,Ferran Feixas,http://www.wikidata.org/entity/Q56440278,Feixas
661163,Coastal Hypoxia,MSCA-IF,999985805,DR,José,José Mogollón,,Mogollón
661167,PFSEXOME,MSCA-IF,93642607,DR,Marta,Marta Tiburcio,,Tiburcio
661167,PFSEXOME,MSCA-IF,99999017,DR,Marta,Marta Tiburcio,,Tiburcio
661171,SYMULGAS,MSCA-IF,999985708,DR,Georgios,Georgios Siviloglou,,Siviloglou
661175,virus-DNP-NMR,MSCA-IF,99999793,DR,Kristaps,Kristaps Jaudzems,http://www.wikidata.org/entity/Q30503976,Jaudzems
661179,MoDATS,MSCA-IF,999974941,DR,Edward,Edward Wallace,,Wallace
661180,SMARTER,MSCA-IF,999984059,DR,Danh,Danh Le Phuoc,http://www.wikidata.org/entity/Q57054162,Le Phuoc
661180,SMARTER,MSCA-IF,999986678,DR,Danh,Danh Le Phuoc,http://www.wikidata.org/entity/Q57054162,Le Phuoc
661183,EPIGENHEART,MSCA-IF,955518483,DR,Sonia,Sonia Stefanovic,http://www.wikidata.org/entity/Q38544606,Stefanovic
661187,PROVIST,MSCA-IF,974196415,MR,Marcin,Marcin Poreba,,Poreba
661187,PROVIST,MSCA-IF,999845931,MR,Marcin,Marcin Poreba,,Poreba
661191,Q-MoPS,MSCA-IF,999993468,DR,Alexander,Alexander Clark,,Clark
661198,Amicrex,MSCA-IF,999984059,DR,Katalin,Katalin Sólyom,http://www.wikidata.org/entity/Q1315343,Solyom
661199,DECAGON,MSCA-IF,99999793,DR,Santanu,Santanu Jana,,Jana
661210,METAPHOR,MSCA-IF,999978336,DR,Ashton,Ashton Sinamai,,Sinamai
661211,ConservaTEAM,MSCA-IF,999929448,DR,Job,Job Aben,http://www.wikidata.org/entity/Q56442539,Aben
661214,CURAS,MSCA-IF,999984253,DR,Jason,Jason Bruck,,Bruck
661232,MAPP,MSCA-IF,999974165,DR,Margus,Margus Varjak,,Varjak
661247,FOLDASYNBIO,MSCA-IF,94973544,DR,Arup,Arup ROY,,ROY
661249,GESTATE,MSCA-IF,999911115,DR,Nanda,Nanda Kumar,,Kumar
661271,REBuILD,MSCA-IF,999448716,DR,Gennaro,Gennaro Napolitano,http://www.wikidata.org/entity/Q62659350,Napolitano
661289,Global eHealth,MSCA-IF,999975426,DR,Hamish,Hamish Fraser,,Fraser
661315,TOPOZOO,MSCA-IF,94973544,DR,Tetiana,Tetiana Orlova,http://www.wikidata.org/entity/Q55807427,Orlova
661317,POLYCOMP,MSCA-IF,999896953,DR,Olga,Olga Boytsova,http://www.wikidata.org/entity/Q63974556,Boytsova
661322,ECBStrainShift,MSCA-IF,999985708,DR,FOTINI,FOTINI Koutroumpa,,Koutroumpa
661323,CarboPlex,MSCA-IF,999974941,DR,Jan,Jan Mumme,http://www.wikidata.org/entity/Q56679054,Mumme
661327,ECDCOP,MSCA-IF,999847968,DR,Yong,Yong Wang,,Wang
661338,OPERACQC,MSCA-IF,999974068,DR,Marco,Marco Piani,http://www.wikidata.org/entity/Q51092050,Piani
661340,SOCIAL COST,MSCA-IF,999974165,DR,Shirley,Shirley Raveh,http://www.wikidata.org/entity/Q89137600,Raveh
661342,NEARCONTROL,MSCA-IF,999885313,DR,Carlos,Carlos Loureiro,http://www.wikidata.org/entity/Q57466549,Loureiro
661342,NEARCONTROL,MSCA-IF,99988929,DR,Carlos,Carlos Loureiro,http://www.wikidata.org/entity/Q57466549,Loureiro
661361,NETPAC,MSCA-IF,999573264,DR,Joaquim,Joaquim Vila,,Vila
661361,NETPAC,MSCA-IF,999991722,DR,Joaquim,Joaquim Vila,,Vila
661362,LV-Pri20,MSCA-IF,999985223,DR,Ioana,Ioana Carlson,,Carlson
661362,LV-Pri20,MSCA-IF,999993468,DR,Ioana,Ioana Carlson,,Carlson
661369,NanoMATe,MSCA-IF,999974165,DR,Gianluca,Gianluca Grassia,,Grassia
661373,VisHipMem,MSCA-IF,99999211,DR,Tobias,Tobias Staudigl,http://www.wikidata.org/entity/Q50740283,Staudigl
661385,ICH-Bildung,MSCA-IF,999860481,DR,Begona,Begona Sanchez-royo,,Sanchez-royo
661395,MOvE-ECG,MSCA-IF,996333755,DR,Niek,Niek Verweij,http://www.wikidata.org/entity/Q37629137,Verweij
661395,MOvE-ECG,MSCA-IF,999914801,DR,Niek,Niek Verweij,http://www.wikidata.org/entity/Q37629137,Verweij
661396,ITER,MSCA-IF,999995408,DR,Eloisa,Eloisa Di Sipio,http://www.wikidata.org/entity/Q21541927,Di Sipio
661398,ARC-HPV,MSCA-IF,999902288,DR,Shiyamala,Shiyamala Duraipandian,,Duraipandian
661401,KINSELECT,MSCA-IF,999985805,DR,Anaël,Anaël Chazeau,,Chazeau
661408,EAVESTROP,MSCA-IF,998710061,DR,DIEGO,Diego Llusia,http://www.wikidata.org/entity/Q96950874,Llusia
661408,EAVESTROP,MSCA-IF,99966231,DR,DIEGO,Diego Llusia,http://www.wikidata.org/entity/Q96950874,Llusia
661415,G4invivo,MSCA-IF,999997736,DR,Mikayel,Mikayel Aznauryan,http://www.wikidata.org/entity/Q42320745,Aznauryan
661416,SiPhoN,MSCA-IF,999990946,DR,Klaus,Klaus Joens,,Joens
661427,PHARM AD,MSCA-IF,999902482,DR,Ania,Ania Escudero,,Escudero
661429,POLIS,MSCA-IF,999879881,DR,Tommaso,Tommaso Lotti,http://www.wikidata.org/entity/Q83677439,Lotti
661431,RE-DEV,MSCA-IF,999793939,DR,Luigi,Luigi Carafa,,Carafa
661433,Topological superfluidity,MSCA-IF,99987765,DR,Leonid,Leonid Sidorenkov,http://www.wikidata.org/entity/Q90768193,Sidorenkov
661434,BRCA2Interact,MSCA-IF,93642607,DR,Marieke,Marieke Peuscher,,Peuscher
661434,BRCA2Interact,MSCA-IF,999494888,DR,Marieke,Marieke Peuscher,,Peuscher
661441,STTDAA,MSCA-IF,999981925,DR,Tania,Tania Jiménez Trujillo,,Jiménez Trujillo
661451,CHAT,MSCA-IF,999997833,DR,François,François Robin,,Robin
661451,CHAT,MSCA-IF,99999793,DR,François,François Robin,,Robin
661452,EPI_nanoSTIM,MSCA-IF,99946734,DR,Giuliano,Giuliano Taccola,,Taccola
661452,EPI_nanoSTIM,MSCA-IF,999850878,DR,Giuliano,Giuliano Taccola,,Taccola
661472,SoWHat,MSCA-IF,950154092,DR,Romain,Romain Meyrand,http://www.wikidata.org/entity/Q90892834,Meyrand
661472,SoWHat,MSCA-IF,999864264,DR,Romain,Romain Meyrand,http://www.wikidata.org/entity/Q90892834,Meyrand
661479,MLGPIL,MSCA-IF,999862033,DR,Dion,Dion Curry,,Curry
661480,PlasmaPerovSol,MSCA-IF,999991722,DR,Juan Ramon,Juan Ramon Sanchez Valencia,,Sanchez Valencia
661482,GEOCA,MSCA-IF,999980373,DR,Klas,Klas Modin,http://www.wikidata.org/entity/Q87394916,Modin
661484,COSMOS,MSCA-IF,999902579,DR,Monica,Monica Vatteroni,http://www.wikidata.org/entity/Q56855706,Vatteroni
661491,DrugsUP,MSCA-IF,999530293,DR,Enrico,Enrico Girardi,,Girardi
661496,QSIPP,MSCA-IF,998794063,DR,Andreas,Andreas Krupke,,Krupke
661496,QSIPP,MSCA-IF,999497507,DR,Andreas,Andreas Krupke,,Krupke
661501,CEDMMC,MSCA-IF,999862906,DR,Huiwen,Huiwen Zhao-McLoughlin,,Zhao-McLoughlin
661502,BinCosmos,MSCA-IF,999985708,DR,Selma,Selma E. de Mink,http://www.wikidata.org/entity/Q38359989,de Mink
661505,HumEnBody,MSCA-IF,999997736,DR,Dimitris,Dimitris Liokaftos,,Liokaftos
661512,HepatoRiSK,MSCA-IF,999991043,DR,Francesco,Francesco Niola,http://www.wikidata.org/entity/Q64747091,Niola
661515,SARTEA,MSCA-IF,999612161,DR,Nnamdi,Nnamdi Verus Ogueke,,Verus Ogueke
661517,DRESSINGTHENEWWORLD,MSCA-IF,999991043,MRS,Corinne,Corinne Thepaut-cabasset,,Thepaut-cabasset
661526,IMAGUS,MSCA-IF,999850781,PROF,Aud Sissel,Aud Sissel Hoel,,Hoel
661527,NMJALS,MSCA-IF,999896759,DR,Céline,Céline Revenu,http://www.wikidata.org/entity/Q90196741,Revenu
661528,EMBRACED,MSCA-IF,937217105,DR,Inmaculada,Inmaculada Ibanez-Casas,http://www.wikidata.org/entity/Q58272410,Ibanez-Casas
661528,EMBRACED,MSCA-IF,999882015,DR,Inmaculada,Inmaculada Ibanez-Casas,http://www.wikidata.org/entity/Q58272410,Ibanez-Casas
661530,GeHa,MSCA-IF,99999793,MRS,Giuseppina,Giuseppina Turco,,Turco
661541,CMCG,MSCA-IF,999978045,PROF,Robert,Robert Chaskin,,Chaskin
661543,Neuronal Trafficking,MSCA-IF,960782479,DR,Rita,Rita Teodoro,,Teodoro
661543,Neuronal Trafficking,MSCA-IF,998807546,DR,Rita,Rita Teodoro,,Teodoro
661555,PAOLInA,MSCA-IF,999850781,DR,Nanna,Nanna Notthoff,http://www.wikidata.org/entity/Q90376702,Notthoff
661561,IMAGINACTIVISM,MSCA-IF,950132073,DR,Joan,Joan Haran,,Haran
661561,IMAGINACTIVISM,MSCA-IF,999979694,DR,Joan,Joan Haran,,Haran
661579,FEDMFC,MSCA-IF,999871636,DR,Can Ozgur,Can Ozgur Colpan,,Colpan
661580,NoWork,MSCA-IF,999994535,DR,Kathrin,Kathrin Komp,http://www.wikidata.org/entity/Q86882632,Komp
661583,CONSCBRAIN,MSCA-IF,999867077,DR,Gerald,Gerald Hahn,http://www.wikidata.org/entity/Q41048613,Hahn
661588,CARDIOTOX,MSCA-IF,985934482,DR,Johan G.C.,Johan G.C. van Hasselt,,van Hasselt
661588,CARDIOTOX,MSCA-IF,999974553,DR,Johan G.C.,Johan G.C. van Hasselt,,van Hasselt
661594,INFANT MICROBIOTA,MSCA-IF,999456185,DR,Melissa,Melissa Lawson,,Lawson
661594,INFANT MICROBIOTA,MSCA-IF,999985611,DR,Melissa,Melissa Lawson,,Lawson
661616,SOX10mutants,MSCA-IF,999842924,DR,Reyna Deeya,Reyna Deeya Ballim,,Ballim
661617,RISTRAD,MSCA-IF,999997833,DR,julien,julien Barc,,Barc
661621,iREACT,MSCA-IF,998594922,DR,Apostolos,Apostolos Georgiadis,,Georgiadis
661621,iREACT,MSCA-IF,999638739,DR,Apostolos,Apostolos Georgiadis,,Georgiadis
661621,iREACT,MSCA-IF,9998534,DR,Apostolos,Apostolos Georgiadis,,Georgiadis
661622,InCisive,MSCA-IF,999904616,DR,Kim,Kim Ravnskjaer,http://www.wikidata.org/entity/Q90126244,Ravnskjaer
661629,PI-PEC,MSCA-IF,999975426,DR,Miguel,Miguel Matos Torres,,Matos Torres
661641,PROMETEO,MSCA-IF,999991043,MR,Florian,Florian Breitwieser,,Breitwieser
661644,FRAGMENTATION,MSCA-IF,99999211,DR,Romain,Romain Malejacq,,Malejacq
661645,IDEA,MSCA-IF,999902579,DR,Fabio,Fabio Galeotti,,Galeotti
661646,CAMP-BIVALENCE,MSCA-IF,999907526,DR,Giovanni,Giovanni Picker,,Picker
661650,SFSysCellBio,MSCA-IF,999979888,DR,Ilona,Ilona Kosiuk,,Kosiuk
661656,DUALgRENP,MSCA-IF,999974941,DR,Miguel,Miguel Foronda,http://www.wikidata.org/entity/Q58375613,Foronda
661659,REINVEST,MSCA-IF,999907526,DR,Anita,Anita Blessing,,Blessing
661667,LearningDeterminants,MSCA-IF,99997465,DR,Irene,Irene Altarelli,,Altarelli
661667,LearningDeterminants,MSCA-IF,999992401,DR,Irene,Irene Altarelli,,Altarelli
661674,RACe,MSCA-IF,93696248,DR,E. Marie,E. Marie Muehe,http://www.wikidata.org/entity/Q60217744,Muehe
661674,RACe,MSCA-IF,999991916,DR,E. Marie,E. Marie Muehe,http://www.wikidata.org/entity/Q60217744,Muehe
661678,RiceStyle,MSCA-IF,93728161,DR,Ludovico,Ludovico Dreni,http://www.wikidata.org/entity/Q56811900,Dreni
661678,RiceStyle,MSCA-IF,999991722,DR,Ludovico,Ludovico Dreni,http://www.wikidata.org/entity/Q56811900,Dreni
661679,GENENET,MSCA-IF,999985417,DR,Cedric,Cedric Bicep,,Bicep
661690,PARACORT,MSCA-IF,998341461,DR,Joanne,Joanne Lello,http://www.wikidata.org/entity/Q44200672,Lello
661705,GravityWaveWindow,MSCA-IF,993392036,DR,Anna,Anna Heffernan,,Heffernan
661705,GravityWaveWindow,MSCA-IF,999974359,DR,Anna,Anna Heffernan,,Heffernan
661715,BASILA,MSCA-IF,99999793,MR,Thierry,Thierry Halter,http://www.wikidata.org/entity/Q85643172,Halter
661733,UbiGABA,MSCA-IF,99997562,DR,Els,Els Halff,,Halff
661734,PE4PPI,MSCA-IF,999839432,DR,Joanna,Joanna White,,White
661739,Multi-JOBINSEC,MSCA-IF,999991334,DR,Beatrice,Beatrice Piccoli,http://www.wikidata.org/entity/Q88917278,Piccoli
661777,MagicTin,MSCA-IF,999991334,DR,Tommaso,Tommaso Marchi,,Marchi
661780,SENet,MSCA-IF,996544827,DR,Arvid,Arvid Bergsten,http://www.wikidata.org/entity/Q57056736,Bergsten
661784,LIIT-ChR2,MSCA-IF,999990267,DR,Albert,Albert Ardevol,,Ardevol
661799,COMPLEX-fastMAS-NMR,MSCA-IF,99999793,DR,Jan,Jan Stanek,,Stanek
661805,Ni-CAT,MSCA-IF,999974359,DR,Candela,Candela Segarra almela,,Segarra almela
661818,CMSHInBeauty,MSCA-IF,99999793,DR,Mihee,Mihee Jo,,Jo
661823,DEW,MSCA-IF,999849811,DR,Samuel,Samuel Pearson,http://www.wikidata.org/entity/Q23619493,Pearson
696331,QDM,MSCA-IF,99984273,DR,Irina,Irina Basieva,,Basieva
699648,FRODO,MSCA-IF,99999793,DR,Cassandre,Cassandre Quinton,http://www.wikidata.org/entity/Q90609830,Quinton
699718,MOIPB,MSCA-IF,99990384,DR,Peng,Peng Gao,,Gao
699745,FACELOOK,MSCA-IF,999861063,DR,Lukasz,Lukasz SZULC,,SZULC
699794,SAFEnano,MSCA-IF,998693959,DR,Patryk,Patryk Oleszczuk,http://www.wikidata.org/entity/Q46175402,Oleszczuk
699794,SAFEnano,MSCA-IF,999618272,DR,Patryk,Patryk Oleszczuk,http://www.wikidata.org/entity/Q46175402,Oleszczuk
699818,ArtMedGIS,MSCA-IF,960782479,DR,MARÍA,María Marcos Cobaleda,http://www.wikidata.org/entity/Q57848768,MARCOS COBALEDA
699818,ArtMedGIS,MSCA-IF,998452041,DR,MARÍA,María Marcos Cobaleda,http://www.wikidata.org/entity/Q57848768,MARCOS COBALEDA
699829,ETIC,MSCA-IF,999596447,DR,Manuel,Manuel Molano-Mazón,http://www.wikidata.org/entity/Q87172107,MOLANO MAZÓN
699858,EGYWINE,MSCA-IF,909875521,DR,Maria-Rosa,Maria-Rosa GUASCH,,GUASCH
699858,EGYWINE,MSCA-IF,998096051,DR,Maria-Rosa,Maria-Rosa GUASCH,,GUASCH
699874,WPolitical,MSCA-IF,999991334,DR,Dimitrios,Dimitris Gakis,http://www.wikidata.org/entity/Q20995413,GAKIS
699875,IGNIS,MSCA-IF,999976881,DR,Fabio,Fabio FIGUEIREDO,,FIGUEIREDO
699884,QUAFORD,MSCA-IF,999829635,DR,César,César Pérez-Cruzado,http://www.wikidata.org/entity/Q57010358,PÉREZ CRUZADO
699899,RTHRIEL,MSCA-IF,999994826,DR,Federico,Federico DI SANTO,,DI SANTO
699924,SINet,MSCA-IF,999977851,DR,David,David PALMA,,PALMA
699935,Crystal Tandem Solar,MSCA-IF,998096536,MR,Giles,Giles EPERON,,EPERON
699935,Crystal Tandem Solar,MSCA-IF,999977172,MR,Giles,Giles EPERON,,EPERON
699941,SmartStars,MSCA-IF,999892588,DR,John,John REGAN,,REGAN
699978,iPSCAtaxia,MSCA-IF,99998435,DR,Lauren,Lauren WATSON,,WATSON
699980,SCouT,MSCA-IF,999897341,DR,Xanthi,Xanthi Pedeli,http://www.wikidata.org/entity/Q57276273,PEDELI
699995,MULTIZONAL SCAFFOLD,MSCA-IF,999995408,DR,Sara,Sara NGANGA,,NGANGA
700001,HALO,MSCA-IF,992198063,DR,Nadia,Nadia Bazihizina,http://www.wikidata.org/entity/Q59465615,Bazihizina
700001,HALO,MSCA-IF,999895789,DR,Nadia,Nadia Bazihizina,http://www.wikidata.org/entity/Q59465615,Bazihizina
700031,MORE-or-LESS,MSCA-IF,999977172,DR,Sara,Sara Caviola,http://www.wikidata.org/entity/Q52280711,CAVIOLA
700036,FUNBIT,MSCA-IF,99953912,DR,María,María GARCÍA-ALTARES,,GARCÍA-ALTARES
700044,MassLOC,MSCA-IF,999980373,DR,Fuxi,Fuxi Wen,http://www.wikidata.org/entity/Q85893245,Wen
700057,NonVisNumCog,MSCA-IF,999841954,DR,Virginie,Virginie CROLLEN,,CROLLEN
700088,MYCO TRAPS,MSCA-IF,999993468,MR,Vincenzo,Vincenzo TORRACA,,TORRACA
700108,BORONDYKAT,MSCA-IF,99998435,MR,Jesús,Jesús González Martínez,http://www.wikidata.org/entity/Q28950263,GONZÁLEZ MARTÍNEZ
700124,PyroPhosphoProtein,MSCA-IF,99998435,DR,Jitka,Jitka DADOVA,,DADOVA
700140,NIMBqUS,MSCA-IF,999619436,DR,Christian,Christian Gogolin,http://www.wikidata.org/entity/Q49830975,GOGOLIN
700180,SCD,MSCA-IF,999975426,MS,Julia,Julia BAHNER,,BAHNER
700184,hRBP-virion,MSCA-IF,99998435,DR,Manuel,Manuel GARCÍA MORENO,,GARCÍA MORENO
700189,LoCo,MSCA-IF,999842924,DR,Maialen,Maialen ESPINAL,,ESPINAL
700196,LiveDeadFossil,MSCA-IF,999991722,DR,María Soledad,María Soledad DOMINGO MARTÍNEZ,,DOMINGO MARTÍNEZ
700276,HIPPOGRIFFE,MSCA-IF,999847677,DR,Ivan,Ivan Korotkin,http://www.wikidata.org/entity/Q90839767,Korotkin
700309,MULTIFUNSOME,MSCA-IF,999977172,DR,Kuan Boone,Kuan Boone Tan,http://www.wikidata.org/entity/Q43194851,TAN
700386,Spatialec,MSCA-IF,998331567,DR,Ben,Ben ANDERSON,,ANDERSON
700386,Spatialec,MSCA-IF,999975329,DR,Ben,Ben ANDERSON,,ANDERSON
700512,CortIMod,MSCA-IF,99997562,DR,Jaime,Jaime IBAÑEZ,,IBAÑEZ
700525,NIOBE,MSCA-IF,998096827,DR,Javier,Javier VIRTO,,VIRTO
700525,NIOBE,MSCA-IF,999977463,DR,Javier,Javier VIRTO,,VIRTO
700745,Topological-Plasmonics,MSCA-IF,999993468,DR,Paloma,Paloma ARROYO HUIDOBRO,,ARROYO HUIDOBRO
700759,INDSOC,MSCA-IF,953115696,DR,Pieter,Pieter Troch,,Troch
700769,THALES,MSCA-IF,999977172,DR,Anja,Anja SLAWISCH,,SLAWISCH
700778,CRESO,MSCA-IF,999977172,DR,Emmanuelle,Emmanuelle Honoré,http://www.wikidata.org/entity/Q96164402,HONORÉ
700786,DOLORES,MSCA-IF,999976881,DR,Xavier,Xavier Vendrell Villafruela,,Vendrell Villafruela
700788,CORA,MSCA-IF,999866883,DR,Carolina,Carolina Reyes,,Reyes
700796,ARCDIV,MSCA-IF,999497507,DR,Casper,Casper Kraan,http://www.wikidata.org/entity/Q42410066,KRAAN
700802,MULTI2DSWITCH,MSCA-IF,99656995,DR,Simone,Simone Bertolazzi,,Bertolazzi
700819,PhotoSMM,MSCA-IF,99946734,DR,Lucie,Lucie NOREL,,NOREL
700819,PhotoSMM,MSCA-IF,999858541,DR,Lucie,Lucie NOREL,,NOREL
700833,OUTCROSS,MSCA-IF,999975426,DR,Radoslaw,Radoslaw ZAWISKI,,ZAWISKI
700838,Nexus,MSCA-IF,962062491,DR,Gerrit,Gerrit Nanninga,http://www.wikidata.org/entity/Q59564777,Nanninga
700838,Nexus,MSCA-IF,971506411,DR,Gerrit,Gerrit Nanninga,http://www.wikidata.org/entity/Q59564777,Nanninga
700838,Nexus,MSCA-IF,999977172,DR,Gerrit,Gerrit Nanninga,http://www.wikidata.org/entity/Q59564777,Nanninga
700843,REDRAF,MSCA-IF,999974262,DR,Antonio,Antonio Valenzuela Gutierrez,http://www.wikidata.org/entity/Q57908939,VALENZUELA GUTIERREZ
700844,TheGayVoice,MSCA-IF,999985223,DR,Fabio,Fabio Fasoli,http://www.wikidata.org/entity/Q48107078,FASOLI
700853,MISFIT,MSCA-IF,99999793,DR,Lei,Lei Geng,,Geng
700862,NEUTRO-LILR,MSCA-IF,999915189,DR,Alex,Alex MCCARTHY,,MCCARTHY
700863,IRESCO,MSCA-IF,999976881,DR,Georgia,Georgia THERMOU,,THERMOU
700867,Pod Yield,MSCA-IF,999865816,DR,Caspar,Caspar Chater,http://www.wikidata.org/entity/Q48358246,CHATER
700867,Pod Yield,MSCA-IF,999976881,DR,Caspar,Caspar Chater,http://www.wikidata.org/entity/Q48358246,CHATER
700893,INNOVATE,MSCA-IF,999985223,DR,Isabel,Isabel RODRÍGUEZ,,RODRÍGUEZ
700907,PRIMORDIAL,MSCA-IF,999623122,DR,stefania,Stefania Salvadori,http://www.wikidata.org/entity/Q95201516,SALVADORI
700913,SAGDESOR,MSCA-IF,999997736,DR,Yulia,Yulia KARPOVA,,KARPOVA
700946,OBSTETRICVIOLENCE,MSCA-IF,950285915,DR,Patrizia,Patrizia Quattrocchi,http://www.wikidata.org/entity/Q91877949,QUATTROCCHI
700946,OBSTETRICVIOLENCE,MSCA-IF,999899281,DR,Patrizia,Patrizia Quattrocchi,http://www.wikidata.org/entity/Q91877949,QUATTROCCHI
700952,ISLANDPALECO,MSCA-IF,996569368,DR,Lea,Lea de Nascimento,http://www.wikidata.org/entity/Q57202798,de Nascimento
700952,ISLANDPALECO,MSCA-IF,99982527,DR,Lea,Lea de Nascimento,http://www.wikidata.org/entity/Q57202798,de Nascimento
700961,CompOLEDs,MSCA-IF,999854176,DR,DANIEL,DANIEL ESCUDERO MASA,,ESCUDERO MASA
700990,MPA-ND,MSCA-IF,999977172,DR,Karen,Karen Stroobants,http://www.wikidata.org/entity/Q82270719,STROOBANTS
700999,NMDARETT,MSCA-IF,999977172,DR,Susanna,Susanna MIERAU,,MIERAU
701013,Neurotoxic,MSCA-IF,999977172,DR,Suman,Suman DE,,DE
701028,TAILORCAT,MSCA-IF,9998437,DR,Mario,Mario De bruyn,http://www.wikidata.org/entity/Q79287990,DE BRUYN
701028,TAILORCAT,MSCA-IF,999985805,DR,Mario,Mario De bruyn,http://www.wikidata.org/entity/Q79287990,DE BRUYN
701032,MOLAY-STRUDEL,MSCA-IF,99974961,DR,Leo,Leo Škec,http://www.wikidata.org/entity/Q92373125,Škec
701034,MADAME,MSCA-IF,999573458,DR,Thomas,Thomas Boulier,http://www.wikidata.org/entity/Q59589734,BOULIER
701034,MADAME,MSCA-IF,999633016,DR,Thomas,Thomas Boulier,http://www.wikidata.org/entity/Q59589734,BOULIER
701075,RE-FRUIT,MSCA-IF,999985611,DR,Dikmen,Dikmen Bezmez,,Bezmez
