CAE_ID,NOTICE_ID,ID_TYPE,DT_DISPATCH,CANCELLED,B_MULTIPLE_CAE,CAE_NAME,CAE_NATIONALID,CAE_TOWN,CAE_TOWN_LINK,CAE_POSTAL_CODE,ISO_COUNTRY_CODE,CAE_COUNTRY_LINK,CAE_TYPE,MAIN_ACTIVITY,TYPE_OF_CONTRACT,CPV,B_GPA,VALUE_EURO_FIN_2,B_EU_FUNDS,DURATION,TOP_TYPE,B_ELECTRONIC_AUCTION
201848594SE,201848594,2,2018-01-31,0,false,Uppsala kommun,212000-3005,Uppsala,http://www.wikidata.org/entity/Q25286,753 75,Sweden,http://www.wikidata.org/entity/Q34,3,Economical anf Financial Affairs,S,66520000.0,true,2640222.2,false,24.05,OPE,false
201848595PL,201848595,2,2018-01-31,0,false,Gmina Miasto Szczecin - Zarząd Dróg i Transportu Miejskiego w Szczecinie,,Szczecin,http://www.wikidata.org/entity/Q393,71-241,Poland,http://www.wikidata.org/entity/Q36,3,General public\services,S,90610000.0,true,,false,8.03,OPE,false
201848598DE,201848598,2,2018-01-31,0,false,Referat Vergabedienste,,Bonn,http://www.wikidata.org/entity/Q586,53111,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,15894210.0,true,,false,10.66,OPE,false
201848604DE,201848604,2,2018-01-31,0,false,Landesnahverkehrsgesellschaft Niedersachsen mbH (LNVG),,Hanover,http://www.wikidata.org/entity/Q1715,30159,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,60210000.0,false,,false,48.09,NIC,false
201848605FI,201848605,2,2018-01-31,0,false,Huittisten kaupunki/ Yhteyspiste: Porin kaupungin hankintapalvelut,0137323-9,Pori,http://www.wikidata.org/entity/Q180233,28101,Finland,http://www.wikidata.org/entity/Q33,R,General public\services,S,60112000.0,true,1500000,false,48.03,OPE,false
201848609SE,201848609,2,2018-01-31,0,false,Sankt Kors Fastighetsaktiebolag,556026-4342,Linköping,http://www.wikidata.org/entity/Q25413,58216,Sweden,http://www.wikidata.org/entity/Q34,3,Housing and community amenities,S,71630000.0,true,,false,45.36,OPE,false
201848611DE,201848611,2,2018-01-31,0,false,"Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Niederlassung Dresden 1",,Dresden,http://www.wikidata.org/entity/Q1731,01099,Germany,http://www.wikidata.org/entity/Q183,3,Economical anf Financial Affairs,S,71240000.0,true,,false,42.3,NIC,false
201848617NL,201848617,2,2018-01-31,0,false,Gemeente Amstelveen,,Amstelveen,http://www.wikidata.org/entity/Q33421878,1182 JR,Netherlands,http://www.wikidata.org/entity/Q55,3,General public\services,S,72000000.0,false,32039,false,2.93,OPE,false
201848619DE,201848619,2,2018-01-31,0,false,Wasserstraßen- und Schifffahrtsamt Stralsund,,Stralsund,http://www.wikidata.org/entity/Q4065,18439,Germany,http://www.wikidata.org/entity/Q183,1,General public\services,S,63726400.0,false,,false,24.01,OPE,false
201848620DE,201848620,2,2018-01-31,0,false,"Zentrale Auftragsvergabestelle des Landkreises Darmstadt-Dieburg für den Magistrat der Stadt Pfungstadt, Bauamt / Gebäudemanagement",,Darmstadt,http://www.wikidata.org/entity/Q2973,64289,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,71240000.0,true,,false,79.11,NIC,false
201848628AT,201848628,2,2018-01-31,0,false,Salzburger Gebietskrankenkasse,,Salzburg,http://www.wikidata.org/entity/Q34713,5020,Austria,http://www.wikidata.org/entity/Q40,6,Health,S,33138000.0,false,,false,36.02,OPE,false
201848631DE,201848631,2,2018-01-31,0,false,"Zentrale Auftragsvergabestelle des Landkreises Darmstadt-Dieburg für den Magistrat der Stadt Pfungstadt, Bauamt / Gebäudemanagement",,Darmstadt,http://www.wikidata.org/entity/Q2973,64289,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,71240000.0,true,,false,25,NIC,false
201848639DE,201848639,2,2018-01-31,0,false,Magistrat der Stadt Neu-Isenburg,,Neuss,http://www.wikidata.org/entity/Q2948,66263,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,71410000.0,true,1000000,false,102.66,NIC,false
201848642DE,201848642,2,2018-01-31,0,false,"Land Baden-Württemberg, vertreten durch den Landesbetrieb Vermögen und Bau Baden-Württemberg, Amt Ravensburg",,Ravensburg,http://www.wikidata.org/entity/Q6832,88214,Germany,http://www.wikidata.org/entity/Q183,3,Economical anf Financial Affairs,S,71221000.0,true,230500,false,13.52,NIC,false
201848650SE,201848650,2,2018-01-31,0,false,Regional avfallsanläggning i mellersta Bohus- län Aktiebolag (RAMBO),556211-9007,Lysekil socken,http://www.wikidata.org/entity/Q32285186,453 80,Sweden,http://www.wikidata.org/entity/Q34,6,General public\services,S,90513000.0,true,2112177.76,false,36.02,OPE,false
201848652DE,201848652,2,2018-01-31,0,false,"Zentrale Auftragsvergabestelle des Landkreises Darmstadt-Dieburg für den Magistrat der Stadt Pfungstadt, Bauamt / Gebäudemanagement",,Darmstadt,http://www.wikidata.org/entity/Q2973,64289,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,71240000.0,true,,false,79.11,NIC,false
201848653NL,201848653,2,2018-01-31,0,false,Circulus-Berkel B.V.,,Apeldoorn,http://www.wikidata.org/entity/Q3018561,7332 BK,Netherlands,http://www.wikidata.org/entity/Q55,6,General public\services,S,77314000.0,true,,false,8.98,OPE,false
201848656IT,201848656,2,2018-01-31,0,false,Unione di comuni della Romagna forlivese – Unione Montana,,Forlì,http://www.wikidata.org/entity/Q13367,47121,Italy,http://www.wikidata.org/entity/Q38,1,Other,S,66510000.0,false,827350,false,36.05,OPE,false
201848659DE,201848659,2,2018-01-31,0,false,Zentrale Auftragsvergabestelle des Landkreises Darmstadt-Dieburg für den Eigenbetrieb Kreiskliniken Darmstadt-Dieburg,,Darmstadt,http://www.wikidata.org/entity/Q2973,64289,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,39518000.0,true,,false,36.02,OPE,false
201848664SE,201848664,2,2018-01-31,0,false,Upplands Väsby,202100-4789,Stockholm,http://www.wikidata.org/entity/Q1754,194 80,Sweden,http://www.wikidata.org/entity/Q34,3,General public\services,S,90910000.0,true,2112177.76,false,36.02,OPE,false
201848683PL,201848683,2,2018-01-30,0,false,Instytut Meteorologii i Gospodarki Wodnej Państwowy Instytut Badawczy,,Warsaw,http://www.wikidata.org/entity/Q270,01-673,Poland,http://www.wikidata.org/entity/Q36,8,Other,S,64210000.0,false,,false,3.75,OPE,false
201848688SE,201848688,2,2018-01-31,0,false,Got Event AB,556015-9823,Gothenburg,http://www.wikidata.org/entity/Q25287,401 25,Sweden,http://www.wikidata.org/entity/Q34,R,"Recreation, culture and religion",S,92370000.0,true,,false,24.01,OPE,false
201848694NL,201848694,2,2018-01-31,0,false,Sociale Verzekeringsbank,281871642,Amstelveen,http://www.wikidata.org/entity/Q33421878,1181 KJ,Netherlands,http://www.wikidata.org/entity/Q55,8,Other,S,79212300.0,true,550000,false,60.26,OPE,false
201848707DE,201848707,2,2018-01-31,0,false,Kreis Paderborn,14 71 01 - 18008,Paderborn,http://www.wikidata.org/entity/Q2971,D-33102,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,71327000.0,false,,false,15.39,NIC,false
201848712UK,201848712,2,2018-01-31,0,false,Shropshire Council,,Shrewsbury,http://www.wikidata.org/entity/Q962845,SY2 6ND,United Kingdom,http://www.wikidata.org/entity/Q145,3,General public\services,S,85311000.0,false,3965929.61,false,65.07,OPE,false
201848713PL,201848713,2,2018-01-31,0,false,Państwowe Gospodarstwo Leśne Lasy Państwowe Nadleśnictwo Lutowiska,,Lutowiska,http://www.wikidata.org/entity/Q33691775,38-713,Poland,http://www.wikidata.org/entity/Q36,8,Other,S,77200000.0,false,1739096.25,false,21.58,OPE,false
201848714DE,201848714,2,2018-01-31,0,false,"Zentrale Auftragsvergabestelle des Landkreises Darmstadt-Dieburg für den Magistrat der Stadt Pfungstadt, Bauamt / Gebäudemanagement",,Darmstadt,http://www.wikidata.org/entity/Q2973,64289,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,71240000.0,true,,false,79.11,NIC,false
201848716UK,201848716,2,2018-01-31,0,false,Future Academies,,London,http://www.wikidata.org/entity/Q84,SW1V 3AT,United Kingdom,http://www.wikidata.org/entity/Q145,6,Education,S,90911200.0,false,732171.62,false,36.02,RES,false
201848720UK,201848720,2,2018-01-31,0,false,Future Academies,,London,http://www.wikidata.org/entity/Q84,SW1V 3AT,United Kingdom,http://www.wikidata.org/entity/Q145,6,Education,S,90911200.0,false,732171.62,false,36.02,RES,false
201848727PL,201848727,2,2018-01-31,0,false,"Gmina Miejska Kraków, Urząd Miasta Krakowa",,Kraków,http://www.wikidata.org/entity/Q31487,31-004,Poland,http://www.wikidata.org/entity/Q36,3,General public\services,S,79800000.0,false,14906.64,false,7.83,OPE,false
201848744DE,201848744,2,2018-01-31,0,false,Zweckverband Abfallwirtschaft Südwestsachsen (ZAS),,Stollberg,http://www.wikidata.org/entity/Q57955,09366,Germany,http://www.wikidata.org/entity/Q183,6,General public\services,S,90513000.0,false,,false,24.01,OPE,false
201848757DE,201848757,2,2018-01-31,0,false,GESOBAU AG,,Berlin,http://www.wikidata.org/entity/Q64,13439,Germany,http://www.wikidata.org/entity/Q183,8,Housing and community amenities,S,92230000.0,true,,false,120.13,NIC,false
201848761DE,201848761,2,2018-01-30,0,false,"Land Baden-Württemberg, vertreten durch den Landesbetrieb Vermögen und Bau Baden-Württemberg, Amt Mannheim und Heidelberg - Dienstsitz Heidelberg",,Heidelberg,http://www.wikidata.org/entity/Q2966,69120,Germany,http://www.wikidata.org/entity/Q183,3,Economical anf Financial Affairs,S,71200000.0,true,900000,false,65.1,NIC,false
201848764PL,201848764,2,2018-01-31,0,false,"Gmina Miejska Kraków, Urząd Miasta Krakowa",,Kraków,http://www.wikidata.org/entity/Q31487,31-004,Poland,http://www.wikidata.org/entity/Q36,3,General public\services,S,90911200.0,true,3562092.42,false,36.02,OPE,false
201848772DE,201848772,2,2018-01-31,0,false,"Landeshauptstadt Potsdam, Bereich Zentrale Dienste",,Potsdam,http://www.wikidata.org/entity/Q1711,14467,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,85312320.0,true,,false,30.07,OPE,false
201848779DE,201848779,2,2018-01-31,0,false,Stadt Neutraubling,,Neutraubling,http://www.wikidata.org/entity/Q488625,93073,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,71300000.0,true,600000,false,33.06,NIC,false
201848784DE,201848784,2,2018-01-31,0,false,Fraunhofer Gesellschaft zur Förderung der angewandten Forschung e. V. über Vergabeportal deutsche eVergabe,,Munich,http://www.wikidata.org/entity/Q1726,80686,Germany,http://www.wikidata.org/entity/Q183,8,Other,S,79211200.0,true,,false,11.97,RES,false
201848786DE,201848786,2,2018-01-31,0,false,Stadt Neutraubling,,Neutraubling,http://www.wikidata.org/entity/Q488625,93073,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,71300000.0,true,260000,false,33.06,NIC,false
201848788DE,201848788,2,2018-01-31,0,false,Stadt Neutraubling,,Neutraubling,http://www.wikidata.org/entity/Q488625,93073,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,71327000.0,true,350000,false,33.06,NIC,false
201848793DE,201848793,2,2018-01-31,0,false,"Landeshauptstadt Dresden, Geschäftsbereich Finanzen, Personal und Recht",,Dresden,http://www.wikidata.org/entity/Q1731,01001,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,71240000.0,true,724500,false,100.1,NIC,false
201848795PL,201848795,2,2018-01-31,0,false,Uniwersytet Medyczny w Lublinie,,Lublin,http://www.wikidata.org/entity/Q37333,20-059,Poland,http://www.wikidata.org/entity/Q36,8,Education,S,66510000.0,true,,false,36.02,OPE,false
201848805PL,201848805,2,2018-01-31,0,false,Centrum Usług Informatycznych we Wrocławiu,,Wrocław,http://www.wikidata.org/entity/Q1799,50-304,Poland,http://www.wikidata.org/entity/Q36,3,General public\services,S,60130000.0,false,,false,23.95,OPE,false
201848806AT,201848806,2,2018-01-31,0,false,Messezentrum Salzburg GmbH,0,Salzburg,http://www.wikidata.org/entity/Q34713,5020,Austria,http://www.wikidata.org/entity/Q40,8,Other,S,50700000.0,false,,false,60.03,NIC,false
201848816PL,201848816,2,2018-01-31,0,false,Podkarpacki Zarząd Dróg Wojewódzkich,,Rzeszów,http://www.wikidata.org/entity/Q598,35-105,Poland,http://www.wikidata.org/entity/Q36,3,Other,S,71247000.0,false,,false,6.58,OPE,false
201848825DE,201848825,2,2018-01-31,0,false,Wista Management GmbH,,Berlin,http://www.wikidata.org/entity/Q64,12489,Germany,http://www.wikidata.org/entity/Q183,6,Other,S,71221000.0,false,,false,45.59,NIC,false
201848829PL,201848829,2,2018-01-31,0,false,Lasy Państwowe Nadleśnictwo Cybinka w Cybince,970039927,Cybinka,http://www.wikidata.org/entity/Q999269,69-108,Poland,http://www.wikidata.org/entity/Q36,8,Other,S,77200000.0,false,173249.53,true,32.04,OPE,false
201848843SE,201848843,2,2018-01-31,0,false,Västra Götalandsregionen,232100-0131,Vänersborg socken,http://www.wikidata.org/entity/Q49008074,46280,Sweden,http://www.wikidata.org/entity/Q34,3,Health,S,48000000.0,true,,false,36.02,OPE,false
201848851BE,201848851,2,2018-01-31,0,false,Intercommunale de gestion immobilière liégeoise,IGIL,Liège,http://www.wikidata.org/entity/Q3992,4020,Belgium,http://www.wikidata.org/entity/Q31,8,Other,S,71200000.0,true,,true,37.01,NIC,false
201848853PL,201848853,2,2018-01-31,0,false,Nadleśnictwo Torzym,970040215,Torzym,http://www.wikidata.org/entity/Q995903,66-235,Poland,http://www.wikidata.org/entity/Q36,8,Other,S,77200000.0,false,433724.63,false,12.11,OPE,false
201848863DE,201848863,2,2018-02-13,0,false,"Land Baden-Württemberg, vertreten durch den Landesbetrieb Vermögen und Bau Baden-Württemberg, Amt Ravensburg",,Ravensburg,http://www.wikidata.org/entity/Q6832,88214,Germany,http://www.wikidata.org/entity/Q183,3,Economical anf Financial Affairs,S,71221000.0,true,230500,false,13.52,NIC,false
201848865HU,201848865,2,2018-01-31,0,false,Fővárosi Közterület-fenntartó Zártkörűen Működő Nonprofit Részvénytársaság,AK02451,Budapest,http://www.wikidata.org/entity/Q1781,1081,Hungary,http://www.wikidata.org/entity/Q28,6,General public\services,S,50000000.0,true,,false,7.01,OPE,false
201848882HU,201848882,2,2018-01-31,0,false,Magyar Közút Nonprofit Zrt.,AK15427,Budapest,http://www.wikidata.org/entity/Q1781,1024,Hungary,http://www.wikidata.org/entity/Q28,6,Other,S,71320000.0,true,1.605445672E7,false,33.06,OPE,false
201848886SK,201848886,2,2018-01-30,0,false,Technická univerzita v Košiciach,00397610,Košice,http://www.wikidata.org/entity/Q25409,042 00,Slovakia,http://www.wikidata.org/entity/Q214,6,Education,S,73000000.0,true,285120,true,2.96,OPE,false
201848887DE,201848887,2,2018-01-31,0,false,Ministerium für Bildung und Kultur,,Saarbrücken,http://www.wikidata.org/entity/Q1724,66111,Germany,http://www.wikidata.org/entity/Q183,3,Education,S,60130000.0,true,,false,47.86,OPE,false
201849464DE,201849464,5,2018-01-31,0,false,Kölner Verkehrs-Betriebe AG,,Cologne,http://www.wikidata.org/entity/Q365,50933,Germany,http://www.wikidata.org/entity/Q183,4,"Urban railway, tramway, trolleybus or bus services",W,45232220.0,true,,false,5,OPE,false
201849466AT,201849466,5,2018-01-31,0,false,ÖBB-Infrastruktur AG,,Vienna,http://www.wikidata.org/entity/Q1741,1020,Austria,http://www.wikidata.org/entity/Q40,4,Railway services,W,45234170.0,false,,false,27.7,OPE,false
201849467DE,201849467,5,2018-01-31,0,false,DB Netz AG (Bukr 16),,Frankfurt am Main,http://www.wikidata.org/entity/Q1794,60486,Germany,http://www.wikidata.org/entity/Q183,4,Railway services,W,45120000.0,false,,false,17.47,OPE,false
201849469DE,201849469,5,2018-01-31,0,false,DB Netz AG (Bukr 16),,Frankfurt am Main,http://www.wikidata.org/entity/Q1794,60486,Germany,http://www.wikidata.org/entity/Q183,4,Railway services,W,45221100.0,false,,false,36.61,OPE,false
201849471PL,201849471,5,2018-01-31,0,false,TAURON Dystrybucja S.A. Oddział w Krakowie,,Kraków,http://www.wikidata.org/entity/Q31487,31-060,Poland,http://www.wikidata.org/entity/Q36,4,Electricity,W,45231400.0,true,,true,4.14,OPE,false
201849472DE,201849472,5,2018-01-31,0,false,DB Netz AG (Bukr 16),,Frankfurt am Main,http://www.wikidata.org/entity/Q1794,60486,Germany,http://www.wikidata.org/entity/Q183,4,Railway services,W,45236000.0,false,1,false,58.52,NIC,false
201849523DE,201849523,5,2018-01-31,0,false,MVG Märkische Verkehrsgesellschaft GmbH,,Lüdenscheid,http://www.wikidata.org/entity/Q3893,58507,Germany,http://www.wikidata.org/entity/Q183,4,"Urban railway, tramway, trolleybus or bus services",U,34121400.0,true,,false,2.04,NIC,false
201849607DE,201849607,5,2018-01-31,0,false,DB Netz AG (Bukr 16),,Frankfurt am Main,http://www.wikidata.org/entity/Q1794,60486,Germany,http://www.wikidata.org/entity/Q183,4,Railway services,S,71300000.0,false,1,false,31.88,NIC,false
201849618DK,201849618,5,2018-01-31,0,false,Aalborg Havn A/S,,Aalborg,http://www.wikidata.org/entity/Q25410,9220,Denmark,http://www.wikidata.org/entity/Q35,4,Other,S,90911100.0,true,0.13,false,36.02,RES,false
201850020NO,201850020,2,2018-01-31,0,false,Sykehusbygg HF,814 630 722,Trondheim,http://www.wikidata.org/entity/Q25804,7031,Norway,http://www.wikidata.org/entity/Q20,6,Other,U,33100000.0,true,,false,12.99,NIC,false
201850021NO,201850021,2,2018-01-31,0,false,AS Vinmonopolet,817209882,Oslo,http://www.wikidata.org/entity/Q585,0130,Norway,http://www.wikidata.org/entity/Q20,8,Other,U,39100000.0,true,,false,24.01,OPE,false
201850028NO,201850028,2,2018-01-31,0,false,SUS2023 — Helse Stavanger HF,983974678,Stavanger,http://www.wikidata.org/entity/Q26772333,4068,Norway,http://www.wikidata.org/entity/Q20,N,Health,S,71310000.0,true,8072675.61,false,24.05,NIC,false
201850029NO,201850029,2,2018-01-31,0,false,Skatteetaten,974 761 076,Oslo,http://www.wikidata.org/entity/Q585,0134,Norway,http://www.wikidata.org/entity/Q20,1,General public\services,S,79340000.0,true,1614535.12,false,24.01,OPE,false
201850032NO,201850032,2,2018-01-31,0,false,Statistisk Sentralbyrå,971526920,Oslo,http://www.wikidata.org/entity/Q585,0033,Norway,http://www.wikidata.org/entity/Q20,1,General public\services,S,72212463.0,true,448679.31,false,9.44,OPE,false
201850060CH,201850060,2,2018-01-31,0,false,Hochbauamt / Baubereich 2,,Zürich,http://www.wikidata.org/entity/Q72,8090,Switzerland,http://www.wikidata.org/entity/Q39,3,Education,W,45000000.0,true,,false,12.01,OPE,false
201850062CH,201850062,2,2018-01-31,0,false,Amt für Grundstücke und Gebäude des Kantons Bern,,Bern,http://www.wikidata.org/entity/Q70,3011,Switzerland,http://www.wikidata.org/entity/Q39,3,General public\services,W,45214230.0,true,,false,51.94,OPE,false
201850064CH,201850064,2,2018-01-31,0,false,Energie Wasser Bern Administration Beschaffungsausschuss,,Bern,http://www.wikidata.org/entity/Q70,3001,Switzerland,http://www.wikidata.org/entity/Q39,3,General public\services,W,45230000.0,true,,false,23.98,OPE,false
201850065CH,201850065,2,2018-01-31,0,false,Bonnard Woeffray Architectes FAS SIA p.a. Pragma Partenaires SA,,Lausanne,http://www.wikidata.org/entity/Q807,1007,Switzerland,http://www.wikidata.org/entity/Q39,3,Education,W,45000000.0,true,,false,30.72,OPE,false
201850119DE,201850119,2,2018-02-01,0,false,Hessen Mobil Straßen- und Verkehrsmanagement Darmstadt,,Darmstadt,http://www.wikidata.org/entity/Q2973,64295,Germany,http://www.wikidata.org/entity/Q183,3,Other,W,34928320.0,true,,false,1.41,OPE,false
201850120DE,201850120,2,2018-02-01,0,false,Eigenbetrieb Schule + Gebäudewirtschaft Kreis Bergstraße,,Heppenheim,http://www.wikidata.org/entity/Q524407,64646,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45261410.0,false,,false,1.71,OPE,false
201850121DE,201850121,2,2018-02-01,0,false,Stadt Pirmasens – Zentrale Vergabestelle,,Pirmasens,http://www.wikidata.org/entity/Q14849,66953,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,44211100.0,true,,false,5.49,OPE,false
201850123DE,201850123,2,2018-02-01,0,false,Elblandkliniken Stiftung &amp; Co KG,,Radebeul,http://www.wikidata.org/entity/Q8762,01445,Germany,http://www.wikidata.org/entity/Q183,6,Health,W,42417000.0,false,,false,6.02,OPE,false
201850125DE,201850125,2,2018-02-01,0,false,Stadt Dortmund- Vergabe und Beschaffungszentrum,,Dortmund,http://www.wikidata.org/entity/Q1295,44135,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45421130.0,true,,false,8.03,OPE,false
201850126DE,201850126,2,2018-02-01,0,false,Kerckhoff-Klinik –Vergabestelle –,,Bad Nauheim,http://www.wikidata.org/entity/Q16105,61231,Germany,http://www.wikidata.org/entity/Q183,6,Health,W,45215140.0,true,,false,5.49,OPE,false
201850128DE,201850128,2,2018-02-01,0,false,Senatsverwaltung für Stadtentwicklung und Wohnen,,Berlin,http://www.wikidata.org/entity/Q64,10707,Germany,http://www.wikidata.org/entity/Q183,3,Other,W,45214600.0,true,,false,6.81,OPE,false
201850129DE,201850129,2,2018-02-01,0,false,Land Berlin vertr. durch BA Mitte von Berlin,,Berlin,http://www.wikidata.org/entity/Q64,13341,Germany,http://www.wikidata.org/entity/Q183,3,Economical anf Financial Affairs,W,45261410.0,true,652961.54,false,16.94,OPE,false
201850130DE,201850130,2,2018-02-01,0,false,"Bezirk Mittelfranken, Liegenschaftsreferat",,Ansbach,http://www.wikidata.org/entity/Q14859,91522,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45210000.0,true,,false,8.42,OPE,false
201850131AT,201850131,2,2018-02-01,0,false,"die Landes-Immobilien GmbH vertreten durch: Amt der Oö. Landesregierung, Abteilung Gebäude- und Beschaffungs-Management",,Linz,http://www.wikidata.org/entity/Q41329,4021,Austria,http://www.wikidata.org/entity/Q40,6,General public\services,W,45000000.0,false,,false,32.83,OPE,false
201850133DE,201850133,2,2018-02-01,0,false,Kreisverwaltung Kaiserslautern,,Kaiserslautern,http://www.wikidata.org/entity/Q3758,67659,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45261210.0,true,,false,1.97,OPE,false
201850134DE,201850134,2,2018-02-01,0,true,Stadt Elmshorn---Stadtentwässerung Elmshorn---Stadtwerke Elmshorn---azv Südholstein (AöR),,Elmshorn,http://www.wikidata.org/entity/Q6845,25335---25336---25336---25487,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45230000.0,true,,false,15.76,OPE,false
201850135DE,201850135,2,2018-02-01,0,false,Kreisverwaltung Kaiserslautern,,Kaiserslautern,http://www.wikidata.org/entity/Q3758,67659,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45262670.0,true,,false,1.97,OPE,false
201850136DE,201850136,2,2018-02-01,0,false,Kreisverwaltung Kaiserslautern,,Kaiserslautern,http://www.wikidata.org/entity/Q3758,67659,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45261300.0,true,,false,1.97,OPE,false
201850137DE,201850137,2,2018-02-01,0,false,Eigenbetrieb Schule + Gebäudewirtschaft Kreis Bergstraße,,Heppenheim,http://www.wikidata.org/entity/Q524407,64646,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45332400.0,false,,false,5.43,OPE,false
201850138DE,201850138,2,2018-02-01,0,false,AMEOS Klinikum Haldensleben GmbH,,Haldensleben,http://www.wikidata.org/entity/Q186557,39340,Germany,http://www.wikidata.org/entity/Q183,8,Health,W,39150000.0,true,,false,0.33,OPE,false
201850139AT,201850139,2,2018-02-01,0,false,"die Landes-Immobilien GmbH vertreten durch: Amt der Oö. Landesregierung, Abteilung Gebäude- und Beschaffungs-Management",,Linz,http://www.wikidata.org/entity/Q41329,4021,Austria,http://www.wikidata.org/entity/Q40,6,General public\services,W,45000000.0,false,,false,32.01,OPE,false
201850140DE,201850140,2,2018-02-01,0,false,"Landeshauptstadt Magdeburg, Der Oberbürgermeister",,Magdeburg,http://www.wikidata.org/entity/Q1733,39090,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45410000.0,true,,false,5,OPE,false
201850142AT,201850142,2,2018-02-01,0,false,"die Landes-Immobilien GmbH vertreten durch: Amt der Oö. Landesregierung, Abteilung Gebäude- und Beschaffungs-Management",,Linz,http://www.wikidata.org/entity/Q41329,4021,Austria,http://www.wikidata.org/entity/Q40,6,General public\services,W,45000000.0,false,,false,32.01,OPE,false
201850143DE,201850143,2,2018-02-01,0,false,Eigenbetrieb Schule + Gebäudewirtschaft Kreis Bergstraße,,Heppenheim,http://www.wikidata.org/entity/Q524407,64646,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45441000.0,false,,false,2.89,OPE,false
201850144DE,201850144,2,2018-02-01,0,false,Staatliches Bauamt Bamberg,,Bamberg,http://www.wikidata.org/entity/Q3936,96049,Germany,http://www.wikidata.org/entity/Q183,1,General public\services,W,34922100.0,true,,false,11.97,OPE,false
201850148DE,201850148,2,2018-02-01,0,false,Bundesbildungszentrum des Zimmerer- und Ausbaugewerbes gGmbH,,Kassel,http://www.wikidata.org/entity/Q2865,34123,Germany,http://www.wikidata.org/entity/Q183,8,Education,W,77310000.0,true,,false,0.72,OPE,false
201850151AT,201850151,2,2018-02-01,0,false,"die Landes-Immobilien GmbH vertreten durch: Amt der Oö. Landesregierung, Abteilung Gebäude- und Beschaffungs-Management",,Linz,http://www.wikidata.org/entity/Q41329,4021,Austria,http://www.wikidata.org/entity/Q40,6,General public\services,W,45000000.0,false,,false,32.01,OPE,false
201850155DE,201850155,2,2018-02-01,0,false,Staatliches Bauamt München 1,,Munich,http://www.wikidata.org/entity/Q1726,81547,Germany,http://www.wikidata.org/entity/Q183,1,Social protection,W,45421151.0,true,,false,2.43,OPE,false
201850157DE,201850157,2,2018-02-01,0,false,Staatliches Bauamt München 1,,Munich,http://www.wikidata.org/entity/Q1726,81547,Germany,http://www.wikidata.org/entity/Q183,1,Defence,W,45421131.0,true,317605.8,false,4.14,OPE,false
201850158DE,201850158,2,2018-02-01,0,false,Staatliches Bauamt München 1,,Munich,http://www.wikidata.org/entity/Q1726,81547,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45442100.0,true,,false,8.19,OPE,false
201850161DE,201850161,2,2018-02-01,0,true,Neue Bahnstadt Opladen GmbH---Stadt Leverkusen - Fachbereich Recht und Ordnung - Zentrale Vergabestelle,DE,Leverkusen,http://www.wikidata.org/entity/Q2938,51379---51373,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45233120.0,true,,false,33.49,OPE,false
201850162SE,201850162,2,2018-02-01,0,false,"Göteborgs Stad, Lokalförvaltningen",212000-1355,Gothenburg,http://www.wikidata.org/entity/Q25287,40226,Sweden,http://www.wikidata.org/entity/Q34,3,General public\services,W,45214200.0,true,,false,25.86,OPE,false
201850165DE,201850165,2,2018-02-01,0,false,Kreis Plön,,Plön,http://www.wikidata.org/entity/Q497060,24306,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45421100.0,false,,false,15.99,OPE,false
201850167SE,201850167,2,2018-02-01,0,false,Region Uppsala,232100-0024,Uppsala,http://www.wikidata.org/entity/Q25286,751 25,Sweden,http://www.wikidata.org/entity/Q34,3,Health,W,45453000.0,true,,false,24.01,OPE,false
