CAE_ID,NOTICE_ID,ID_TYPE,DT_DISPATCH,CANCELLED,B_MULTIPLE_CAE,CAE_NAME,CAE_NATIONALID,CAE_TOWN,CAE_POSTAL_CODE,ISO_COUNTRY_CODE,CAE_TYPE,MAIN_ACTIVITY,TYPE_OF_CONTRACT,CPV,B_GPA,VALUE_EURO_FIN_2,B_EU_FUNDS,DURATION,TOP_TYPE,B_ELECTRONIC_AUCTION
201861843DE,201861843,5,2018-02-07,0,false,DB Netz AG (Bukr 16),,Frankfurt Main,60486,DE,4,Railway services,S,71300000.0,false,,false,31.05,NIC,false
201861847DE,201861847,5,2018-02-07,0,false,DB Netz AG (Bukr 16),,Frankfurt Main,60486,DE,4,Railway services,S,71322500.0,false,1,false,27.99,NIC,false
201861850PL,201861850,5,2018-02-07,0,false,&quot;Przewozy Regionalne&quot; sp. z o. o.,,Warszawa,03-414,PL,4,Railway services,S,63512000.0,false,,false,14.77,OPE,false
201861854SE,201861854,5,2018-02-08,0,false,Mariestads Kommun,212000-1686,Mariestad,54286,SE,4,Other,S,45231100.0,true,,false,24.01,OPE,false
201861855DK,201861855,5,2018-02-08,0,false,Post Danmark A/S,26663903,København S,2300,DK,4,Postal Services,S,60000000.0,true,3.357868157E7,false,96.05,OPE,false
201861861DE,201861861,5,2018-02-08,0,false,Stadtwerke Ingolstadt Netze GmbH,,Ingolstadt,85057,DE,4,"Production, transport and distribution of gas and heat",S,71000000.0,false,2475000,false,29.05,NIC,false
201862272NO,201862272,2,2018-02-07,0,false,Nittedal Kommune,971643870,Nittedal,1482,NO,3,General public\services,W,76300000.0,false,904139.67,false,6.09,OPE,false
201862273NO,201862273,2,2018-02-08,0,false,Marvika Senter AS c/o Kristiansand Næringsselskap,995 557 010,Kristiansand,4610,NO,6,Economical anf Financial Affairs,W,45000000.0,false,1.614535122E7,false,22.24,RES,false
201862280NO,201862280,2,2018-02-07,0,false,Kristiansand kommune,963296746,Kristiansand S,4604,NO,3,General public\services,U,34140000.0,false,,false,0.23,OPE,false
201862282NO,201862282,2,2018-02-08,0,false,Meteorologisk Institutt,971274042,Oslo,0313,NO,N,General public\services,U,35722000.0,true,,false,48.06,OPE,false
201862288NO,201862288,2,2018-02-08,0,false,"Drammen Eiendom KF, Drammen kommune",876 820 722,Drammen,3011,NO,R,Housing and community amenities,S,90610000.0,false,43054.27,false,24.01,OPE,false
201862289NO,201862289,2,2018-01-30,0,false,Statens Kartverk,971040238,Hønefoss,3507,NO,N,General public\services,S,71354100.0,true,,false,15.43,OPE,false
201862293NO,201862293,2,2018-02-08,0,true,SYKEHUSINNKJØP HF---Sykehuset Telemark HF---Sykehuset i Vestfold HF,916879067---983975267---983975259,Vadsø---Skien---3103 Tønsberg,9811---3710,NO,6,Health,S,60140000.0,true,,false,36.02,OPE,false
201862294NO,201862294,2,2018-02-08,0,false,Statens Kartverk,971040238,Hønefoss,3507,NO,1,General public\services,S,71354100.0,true,182980.65,false,10.92,OPE,false
201862319CH,201862319,2,2018-02-08,0,false,Staufer&amp;Hasler Architekten Generalplaner KSGR KiM,,Frauenfeld,8500,CH,3,Health,W,45000000.0,true,,false,19.57,OPE,false
201862331CH,201862331,2,2018-02-08,0,false,armasuisse Einkauf und Kooperationen CC WTO,,Bern,3003,CH,1,General public\services,U,42413500.0,true,,false,60.03,OPE,false
201862333CH,201862333,2,2018-02-08,0,false,State Secretariat for Economic Affairs,,Berne,3003,CH,1,General public\services,S,79723000.0,false,,false,25,OPE,false
201862334CH,201862334,2,2018-02-08,0,false,Office fédéral des routes (OFROU) filiale de Bellinzone Divisione infrastructure routière Est,,Bellinzona,6500,CH,1,Housing and community amenities,S,71541000.0,true,,false,84.08,OPE,false
201862403FI,201862403,2,2018-02-08,0,true,Helsingin kaupungin liikenneliikelaitos---Stara (Helsingin kaupungin rakentamispalveluliikelaitos),0201256-6---0201256-6,Helsinki---Helsinki,00099,FI,3,Housing and community amenities,W,45233252.0,true,,false,7.01,OPE,false
201862411FI,201862411,2,2018-02-08,0,false,Stara (Helsingin kaupungin rakentamispalveluliikelaitos),0201256-6,Helsinki,00099,FI,3,Housing and community amenities,W,45233252.0,true,,false,7.01,OPE,false
201862412UK,201862412,2,2018-02-08,0,false,London Borough of Southwark,,London,SE1 2QH,UK,3,General public\services,W,45000000.0,true,5491287.16,false,16.02,RES,false
201862413DE,201862413,2,2018-02-08,0,false,Benediktinerabtei St. Mauritius Niederaltaich,,Niederalteich,94557,DE,8,"Recreation, culture and religion",W,45214220.0,true,,false,1.48,OPE,false
201862415DE,201862415,2,2018-02-08,0,false,Diakonie-Klinikum Schwäbisch Hall gemeinnützige GmbH,,Schwäbisch Hall,74523,DE,8,Health,W,45262310.0,true,,false,1.25,OPE,false
201862419DE,201862419,2,2018-02-08,0,false,Stadtwerke Treuchtlingen,,Treuchtlingen,91757,DE,3,General public\services,W,45000000.0,true,,false,0.92,OPE,false
201862421DE,201862421,2,2018-02-08,0,false,Benediktinerabtei St. Mauritius Niederaltaich,,Niederalteich,94557,DE,8,"Recreation, culture and religion",W,45214220.0,true,,false,1.48,OPE,false
201862422DE,201862422,2,2018-02-08,0,false,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,,München,80686,DE,8,Other,W,45420000.0,true,,true,4.74,OPE,false
201862423FI,201862423,2,2018-02-08,0,false,Stara (Helsingin kaupungin rakentamispalveluliikelaitos),0201256-6,Helsinki,00099,FI,3,Housing and community amenities,W,45233252.0,true,,false,7.01,OPE,false
201862424FI,201862424,2,2018-02-08,0,false,Stara (Helsingin kaupungin rakentamispalveluliikelaitos),0201256-6,Helsinki,00099,FI,3,Housing and community amenities,W,45233252.0,true,,false,7.01,OPE,false
201862426DE,201862426,2,2018-02-08,0,false,Staatliches Bauamt Augsburg,,Augsburg,86150,DE,3,Economical anf Financial Affairs,W,44221000.0,true,,false,5.43,OPE,false
201862430DE,201862430,2,2018-02-08,0,false,Landratsamt Dachau - Hochbau,,Dachau,85221,DE,3,General public\services,W,45421132.0,true,,false,11.97,OPE,false
201862432DE,201862432,2,2018-02-09,0,false,Hochbauamt,,Frankfurt am Main,60594,DE,3,General public\services,W,45410000.0,true,,false,3.36,OPE,false
201862433DE,201862433,2,2018-02-08,0,false,"Kreisausschuss des Lahn-Dill-Kreises, Bauabteilung - Schulen",,Dillenburg,35683,DE,3,General public\services,W,45262670.0,false,,false,1.51,OPE,false
201862434DE,201862434,2,2018-02-08,0,false,Ahlener Umweltbetriebe,,Ahlen,59227,DE,3,Environment,W,45332400.0,true,,false,8.98,OPE,false
201862435DE,201862435,2,2018-02-08,0,false,Brandenburgischer Landesbetrieb für Liegenschaften und Bauen (BLB) - Vergabestelle,,Zossen,15806,DE,3,Economical anf Financial Affairs,W,42410000.0,true,,false,6.51,OPE,false
201862440DE,201862440,2,2018-02-08,0,false,Landkreis Bayreuth,,Bayreuth,95448,DE,3,General public\services,W,45443000.0,false,1,false,29.34,OPE,false
201862443FR,201862443,2,2018-02-08,0,false,Département de la Haute Saône,227000015/00015,Vesoul Cedex,70006,FR,3,General public\services,W,44113320.0,true,22436903,false,44.05,OPE,false
201862444DE,201862444,2,2018-02-08,0,false,"Land Berlin (SILB Sondervermögen Immobilien des Landes Berlin), vertreten durch die BIM Berliner Immobilienmanagement GmbH",,Berlin,10178,DE,8,Other,W,45211200.0,true,,false,9.05,OPE,false
201862450DE,201862450,2,2018-02-08,0,false,Landratsamt Dachau - Hochbau,,Dachau,85221,DE,3,General public\services,W,45443000.0,true,,false,10.03,OPE,false
201862451DE,201862451,2,2018-02-08,0,false,Stadt Lübbenau,,Lübbenau,03222,DE,3,General public\services,W,45000000.0,false,44000,false,3.72,OPE,false
201862454DE,201862454,2,2018-02-08,0,false,Zweckverband Klinikum Kulmbach,,Kulmbach,95326,DE,6,Health,W,45000000.0,false,,false,12.96,OPE,false
201862455DE,201862455,2,2018-02-08,0,false,Stadt Garching,,Garching,85748,DE,3,General public\services,W,45223500.0,false,,false,4.97,OPE,false
201862456DE,201862456,2,2018-02-08,0,false,Stadtwerke Treuchtlingen,,Treuchtlingen,91757,DE,3,General public\services,W,45000000.0,true,,false,3.29,OPE,false
201862458DE,201862458,2,2018-02-08,0,false,Benediktinerabtei St. Mauritius Niederaltaich,,Niederalteich,94557,DE,8,"Recreation, culture and religion",W,45214220.0,true,,false,6.68,OPE,false
201862460DE,201862460,2,2018-02-08,0,false,Benediktinerabtei St. Mauritius Niederaltaich,,Niederalteich,94557,DE,8,"Recreation, culture and religion",W,45214220.0,true,,false,0.59,OPE,false
201862461DE,201862461,2,2018-02-08,0,false,Benediktinerabtei St. Mauritius Niederaltaich,,Niederalteich,94557,DE,8,"Recreation, culture and religion",W,45214220.0,true,,false,0.33,OPE,false
201862462DE,201862462,2,2018-02-08,0,false,Kommunalbetrieb der Stadt Werne,,Werne,59368,DE,6,Other,W,45214210.0,true,,false,8.59,OPE,false
201862463UK,201862463,2,2018-02-09,0,false,IDS,,London Borough of Haringey,N15 4NP,UK,6,Housing and community amenities,W,44221220.0,false,1830429.05,false,36.02,RES,false
201862464DE,201862464,2,2018-02-08,0,false,Benediktinerabtei St. Mauritius Niederaltaich,,Niederalteich,94557,DE,8,"Recreation, culture and religion",W,45214220.0,true,,false,2.63,OPE,false
201862465DE,201862465,2,2018-02-08,0,false,Stadt Lüdinghausen,,Lüdinghausen,59348,DE,3,General public\services,W,45332400.0,false,,false,5.43,OPE,false
201862466DE,201862466,2,2018-02-08,0,false,Agaplesion Ev. Krankenhaus Holzminden gGmbH,,Holzminden,37603,DE,8,Health,W,45262670.0,false,160000,false,25.76,OPE,false
201862468DE,201862468,2,2018-02-09,0,false,"Goldberg-Klinik Kelheim GmbH, vertreten durch Frau Dagmar Reich",,Kelheim,93309,DE,8,Health,W,45215100.0,true,,false,3.36,OPE,false
201862470DE,201862470,2,2018-02-08,0,false,Stadt Lüdinghausen,,Lüdinghausen,59348,DE,3,General public\services,W,45261410.0,false,,false,1.74,OPE,false
201862471DE,201862471,2,2018-02-08,0,false,Benediktinerabtei St. Mauritius Niederaltaich,,Niederalteich,94557,DE,8,"Recreation, culture and religion",W,45214220.0,true,,false,3.82,OPE,false
201862473DE,201862473,2,2018-02-09,0,false,Stadt Erlangen,,Erlangen,91052,DE,3,General public\services,W,45214200.0,false,,false,11.84,OPE,false
201862474AT,201862474,2,2018-02-09,0,false,Bundesministerium für Nachhaltigkeit und Tourismus (BMNT) vertreten durch die Bundesimmobiliengesellschaft m.b.H.,,Graz,8010,AT,8,Other,W,45261214.0,false,,false,7.93,OPE,false
201862475DE,201862475,2,2018-02-08,0,false,Benediktinerabtei St. Mauritius Niederaltaich,,Niederalteich,94557,DE,8,"Recreation, culture and religion",W,45214220.0,true,,false,0.95,OPE,false
201862476DE,201862476,2,2018-02-09,0,false,Wohnstätte Krefeld Wohnungs-AG,,Krefeld,47798,DE,8,Housing and community amenities,W,45332300.0,false,,false,2.89,OPE,false
201862482DE,201862482,2,2018-02-08,0,false,Benediktinerabtei St. Mauritius Niederaltaich,,Niederalteich,94557,DE,8,"Recreation, culture and religion",W,45214220.0,true,,false,1.45,OPE,false
201862485DE,201862485,2,2018-02-09,0,false,Norddeutscher Rundfunk,,Hamburg,,DE,6,Other,W,45343230.0,true,,false,10.89,OPE,false
201862486DE,201862486,2,2018-02-08,0,false,Benediktinerabtei St. Mauritius Niederaltaich,,Niederalteich,94557,DE,8,"Recreation, culture and religion",W,45214220.0,true,,false,0.2,OPE,false
201862487DE,201862487,2,2018-02-09,0,false,Stadt Rosenheim,,Rosenheim,83022,DE,3,General public\services,W,45330000.0,false,,true,8.75,OPE,false
201862488DE,201862488,2,2018-02-09,0,false,Wasserwirtschaftsamt Kempten,,Kempten,87439,DE,3,Other,W,45221111.0,true,1000000,false,7.5,OPE,false
201862489DE,201862489,2,2018-02-09,0,false,Bundesgartenschau Heilbronn 2019 GmbH,,Heilbronn,74076,DE,8,Other,W,45223000.0,true,,false,4.74,OPE,false
201862491DE,201862491,2,2018-02-09,0,false,"Stadt Münster, Zentrales Vergabemanagement",,Münster,48143,DE,3,General public\services,W,45421100.0,true,,false,3.55,OPE,false
201862495DE,201862495,2,2018-02-09,0,false,Landkreis Ostallgäu; Kommunales Bauamt,,Marktoberdorf,87616,DE,3,General public\services,W,45214200.0,true,,false,35.26,OPE,false
201862496SE,201862496,2,2018-02-08,0,false,Västerviks Bostads AB,556050-3095,Västervik,59325,SE,3,General public\services,W,45211100.0,true,,false,28.59,OPE,false
201862497DE,201862497,2,2018-02-09,0,false,Universität Paderborn,,Paderborn,33098,DE,6,Other,W,45214620.0,false,,false,2.53,OPE,false
201862498DE,201862498,2,2018-02-09,0,false,Landkreis Ostallgäu; Kommunales Bauamt,,Marktoberdorf,87616,DE,3,General public\services,W,45214200.0,true,,false,38.26,OPE,false
201862500FI,201862500,2,2018-02-09,0,false,Oulun Sivakka Oy,0510438-6,Oulu,90130,FI,8,Other,W,45330000.0,true,8900000,false,16.97,OPE,false
201862502DE,201862502,2,2018-02-09,0,false,Wasserstraßen- und Schifffahrtsamt Emden,,Emden,26725,DE,1,Other,W,45252124.0,true,,false,18.55,OPE,false
201862503DE,201862503,2,2018-02-09,0,false,"Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Niederlassung Leipzig 2",,Leipzig,04275,DE,3,Economical anf Financial Affairs,W,45421131.0,true,,false,2.96,OPE,false
201862505DE,201862505,2,2018-02-09,0,false,"Landeshauptstadt München, Baureferat",,München,81671,DE,3,General public\services,W,45331000.0,false,,false,38.03,OPE,false
201862506DE,201862506,2,2018-02-09,0,false,Landratsamt Oberallgäu,,Sonthofen,87527,DE,R,General public\services,W,45000000.0,true,,false,5.82,OPE,false
201862507DE,201862507,2,2018-02-09,0,false,"Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Niederlassung Leipzig 2",,Leipzig,04275,DE,3,Economical anf Financial Affairs,W,45432100.0,true,,false,1.02,OPE,false
201862509DE,201862509,2,2018-02-09,0,false,Klinikum Darmstadt GmbH,,Darmstadt,64283,DE,8,Health,W,30132100.0,true,,false,22.93,OPE,false
201862514DE,201862514,2,2018-02-09,0,false,Benediktinerabtei St. Mauritius Niederaltaich,,Niederalteich,94557,DE,8,"Recreation, culture and religion",W,45214220.0,true,,false,19.18,OPE,false
201862517DE,201862517,2,2018-02-09,0,false,"Landeshauptstadt München, Baureferat",,München,81671,DE,3,General public\services,W,45111000.0,false,,false,8.09,OPE,false
201862518DE,201862518,2,2018-02-09,0,false,Benediktinerabtei St. Mauritius Niederaltaich,,Niederalteich,94557,DE,8,"Recreation, culture and religion",W,45214220.0,true,,false,18.55,OPE,false
201862520DE,201862520,2,2018-02-09,0,false,neuwo GmbH,,Neustrelitz,17235,DE,8,Other,W,45000000.0,false,630000,false,6.45,OPE,false
201862521DE,201862521,2,2018-02-09,0,false,Agaplesion Ev. Krankenhaus Holzminden gGmbH,,Holzminden,37603,DE,8,Health,W,45400000.0,false,190000,false,25.76,OPE,false
201862522DE,201862522,2,2018-02-09,0,false,Nibelungen Wohnbau GmbH,,Braunschweig,38106,DE,8,Housing and community amenities,W,45261410.0,true,,false,11.28,OPE,false
201862523DE,201862523,2,2018-02-09,0,false,Norddeutscher Rundfunk,,Hamburg,,DE,6,Other,W,45232460.0,true,,false,10.89,OPE,false
201862524DE,201862524,2,2018-02-09,0,false,"Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Niederlassung Leipzig 2",,Leipzig,04275,DE,3,Economical anf Financial Affairs,W,45442100.0,true,,false,2.96,OPE,false
201862525DE,201862525,2,2018-02-09,0,false,Stadt Dingolfing,,Dingolfing,84130,DE,3,General public\services,W,45210000.0,false,215000,false,2.01,OPE,false
201862526DE,201862526,2,2018-02-09,0,false,Stadt Dingolfing,,Dingolfing,84130,DE,3,General public\services,W,45210000.0,false,200000,false,2.01,OPE,false
201862527DE,201862527,2,2018-02-09,0,false,"Landeshauptstadt Dresden, GB Finanzen, Personal und Recht, Zentrales Vergabebüro",,Dresden,01001,DE,3,General public\services,W,45214220.0,true,350245,false,17.7,OPE,false
201862528DE,201862528,2,2018-02-09,0,false,"Landeshauptstadt München, Baureferat",,München,81671,DE,3,General public\services,W,45330000.0,false,,false,46.02,OPE,false
201862530DE,201862530,2,2018-02-09,0,false,"Landeshauptstadt Dresden, GB Stadtentwicklung, Bau, Verkehr und Liegenschaften, Amt f. Hochbau u. Immobilienverwaltung",,Dresden,01001,DE,3,General public\services,W,45214210.0,true,286470.59,false,12.01,OPE,false
201862532DE,201862532,2,2018-02-09,0,false,"Landeshauptstadt München, Baureferat",,München,81671,DE,3,General public\services,W,45232450.0,false,,false,46.02,OPE,false
201862536DE,201862536,2,2018-02-09,0,false,Klinikum Darmstadt GmbH,,Darmstadt,64283,DE,8,Health,W,24111500.0,true,,false,22.93,OPE,false
201862537DE,201862537,2,2018-02-09,0,false,"Landeshauptstadt München, Baureferat",,München,81671,DE,3,General public\services,W,45432100.0,false,,false,3.52,OPE,false
201862539DE,201862539,2,2018-02-09,0,false,"Landeshauptstadt München, Baureferat",,München,81671,DE,3,General public\services,W,45331210.0,false,,false,38.03,OPE,false
201862540DE,201862540,2,2018-02-09,0,false,Staatl. Bauamt Erlangen-Nürnberg,,Nürnberg,90408,DE,3,Economical anf Financial Affairs,W,45420000.0,true,1,false,10.46,OPE,false
201862662BE,201862662,2,2018-02-08,0,false,VITO,0244195916,Mol,2400,BE,R,Other,U,9310000.0,true,,false,11.97,OPE,false
201862682FI,201862682,2,2018-02-08,0,false,Vaasan sairaanhoitopiirin kuntayhtymä,,Vaasa,65130,FI,R,Health,U,33151000.0,true,,false,10.76,OPE,false
201862687UK,201862687,2,2018-02-08,0,false,Hillcrest HA Ltd,,Dundee,DD2 1EG,UK,8,Housing and community amenities,U,34100000.0,true,915214.53,false,36.02,OPE,false
201862689PL,201862689,2,2018-02-08,0,false,Starostwo Powiatowe w Tarnowie,,Tarnów,33-100,PL,3,General public\services,U,48820000.0,false,11001.1,true,0.13,OPE,false
201862701ES,201862701,2,2018-02-07,0,false,Jefatura de la Sección de Asuntos Económicos de la Unidad Militar de Emergencias,S2800475B,Torrejón de Ardoz (Madrid),28850,ES,1,Defence,U,44617000.0,false,191735.54,false,11.05,OPE,false
201862712BE,201862712,2,2018-02-08,0,false,Université de Mons,UMONS,Mons,B-7000,BE,8,Education,U,38000000.0,true,,false,2.99,OPE,false
201862713FR,201862713,2,2018-02-08,0,false,Centre hospitalier de Troyes,,Troyes,10000,FR,3,Health,U,33141110.0,true,1935603.5,false,36.02,OPE,false
201862732DE,201862732,2,2018-02-08,0,false,Landratsamt Berchtesgadener Land,,Bad Reichenhall,83435,DE,3,General public\services,U,90500000.0,true,,false,52.04,OPE,false
201862733FR,201862733,2,2018-02-08,0,false,Centre hospitalier de Boulogne-sur-Mer,,Boulogne-sur-Mer Cédex,62321,FR,8,Health,U,33184000.0,true,400000,false,48.03,OPE,false
201862755DE,201862755,2,2018-02-09,0,false,Niedersachsen Ports GmbH &amp; Co. KG,,Oldenburg in Oldenburg,26122,DE,8,Other,U,9123000.0,true,,false,44.11,OPE,false
201862769DE,201862769,2,2018-02-09,0,false,Verkehrsgesellschaft Kreis Unna mbH,,Münster,48155,DE,3,Other,U,34121100.0,true,,false,7.96,OPE,false
201862771DE,201862771,2,2018-02-09,0,false,Regionalverkehr Münsterland GmbH,,Münster,48155,DE,3,Other,U,34121100.0,true,,false,7.96,OPE,false
201862773DE,201862773,2,2018-02-09,0,false,Verkehrsbetrieb Kipp GmbH,,Münster,48155,DE,3,Other,U,34121100.0,true,,false,7.96,OPE,false
201862776FR,201862776,2,2018-02-09,0,false,Ville d&apos;Annecy,20006340200016,Annecy,74011,FR,3,General public\services,U,35811200.0,true,120000,false,21.02,OPE,false
201862779DE,201862779,2,2018-02-09,0,false,"Hansestadt Stendal, vertreten durch die KUBUS Kommunalberatung und Service GmbH",,Hansestadt Stendal,39756,DE,3,General public\services,U,9310000.0,true,,false,24.01,OPE,false
201862781DE,201862781,2,2018-02-09,0,false,Regionalverkehr Ruhr-Lippe GmbH,,Münster,48155,DE,3,Other,U,34121100.0,true,,false,7.96,OPE,false
201862784DE,201862784,2,2018-02-09,0,false,Rettungszweckverband Chemnitz-Erzgebirge,,Chemnitz,09112,DE,6,General public\services,U,33182100.0,false,651500,false,27.24,OPE,false
201862787SE,201862787,2,2018-02-08,0,false,Trelleborgs kommun,212000-1199,Trelleborg,23123,SE,3,General public\services,U,33000000.0,true,,false,36.02,OPE,false
201862788SE,201862788,2,2018-02-08,0,false,Gävleborgs läns landsting,232100-0198,Gävle,801 88,SE,3,General public\services,U,33000000.0,true,,false,24.05,OPE,false
201862790SE,201862790,2,2018-02-08,0,false,Stockholms läns landsting,232100-0016,Stockholm,104 22,SE,3,Health,U,33000000.0,true,,false,24.01,OPE,false
201862793SE,201862793,2,2018-02-08,0,false,Helsingborgs stad,212000-1157,Helsingborg,252 21,SE,3,General public\services,U,9121200.0,true,739262.22,false,24.01,OPE,false
201862794SE,201862794,2,2018-02-08,0,false,Region Halland,232100-0115,Halmstad,301 80,SE,3,Health,U,33196000.0,true,,false,23.03,OPE,false
201862795SE,201862795,2,2018-02-08,0,false,Halmstads kommun,212000-1215,Halmstad,30105,SE,3,General public\services,U,14210000.0,true,,false,24.01,OPE,false
201862796SE,201862796,2,2018-02-08,0,false,Helsingborgs stad,212000-1157,Helsingborg,252 21,SE,3,General public\services,U,9132000.0,true,844871.1,false,24.01,OPE,false
201862804FR,201862804,2,2018-02-09,0,false,Communauté de Communes du Pays de Lauzun,,Lauzun,47410,FR,8,General public\services,U,44113610.0,false,,false,9.67,OPE,false
201862814FI,201862814,2,2018-02-09,0,true,Ilomantsin kunta---Joensuun kaupunki---Juuan kunta---Kontiolahden kunta---Kontiolahden seurakunta---Lieksan kaupunki---Lieksan seurakunta---Liperin kunta---Liperin kunta---Nurmeksen kaupunki---Pohjois-Karjalan hankintatoimi---Polkka - Pohjois-Karjalan tukipalvelut Oy---Siun sote - Pohjois-Karjalan sosiaali- ja terveyspalvelujen kuntayhtymä---Tohmajärven kunta,0242746-2,Ilomantsi---Joensuu---Juuka---Kontiolahti---Kontiolahti---Lieksa---Lieksa---Liperi---Liperi---Nurmes---Joensuu---Joensuu---Joensuu---Tohmajärvi,80101,FI,3,General public\services,U,18100000.0,true,600000,false,24.01,OPE,false
201862815UK,201862815,2,2018-02-09,0,false,University Of Edinburgh,,Edinburgh,EH1 1HT,UK,6,Education,U,45214630.0,true,793185.92,false,2.53,OPE,false
201862820FI,201862820,2,2018-02-09,0,false,Vantaan kaupunki,0124610-9,Vantaa,01300,FI,3,General public\services,U,34100000.0,true,275000,false,36.02,OPE,false
201862825FR,201862825,2,2018-02-09,0,false,Crous Nice-Toulon,18060004100289,Nice,06300,FR,8,Other,U,15300000.0,true,200000,false,8.03,OPE,false
201862828DE,201862828,2,2018-02-09,0,false,"Land Hessen, vertreten durch, Hessisches Competence Center -Zentrale Beschaffung",,Wiesbaden,65203,DE,3,General public\services,U,34110000.0,true,,false,19.01,OPE,false
201862842DE,201862842,2,2018-02-09,0,false,Berliner Feuerwehr,,Berlin,13627,DE,3,Public Order and Safety,U,34114000.0,true,1944000,false,6.78,OPE,false
201862843FR,201862843,2,2018-02-09,0,false,Centre régional des œuvres universitaires et scolaires,,Paris,75005,FR,1,General public\services,U,39310000.0,false,262000,false,3.49,OPE,false
201862848FI,201862848,2,2018-02-09,0,true,As Oy Nilsiän Eturessu---Kiinteistö Oy Mikkelin Yrittäjänkatu 19---Veikkaus Oy,0843642-3---0585597-2---2765220-1,Espoo---Espoo---Vantaa,02601---02601---01009,FI,6,"Recreation, culture and religion",U,9310000.0,true,,false,44.08,OPE,false
201863096PL,201863096,2,2018-02-08,0,false,Powiat Bieszczadzki,,Ustrzyki Dolne,38-700,PL,3,General public\services,S,71354000.0,false,,true,9.18,OPE,false
201863104NL,201863104,2,2018-02-08,0,false,Gemeente Gooise Meren,41649935,Bussum,1404 EP,NL,3,General public\services,S,48000000.0,true,292500,false,31.05,OPE,false
201863109FI,201863109,2,2018-02-08,0,false,Suomen Kansallisteatterin Osakeyhtiö,0215276-1,Helsinki,00100,FI,8,"Recreation, culture and religion",S,71000000.0,true,,false,12.89,NIC,false
201863114NL,201863114,2,2018-02-08,0,false,Stichting Alliantie Voortgezet Onderwijs voor Nijmegen en Het Land van Maas en Waal,311795909,Nijmegen,6545AK,NL,6,Education,S,90911200.0,true,,false,58.39,OPE,false
201863116PL,201863116,2,2018-02-08,0,false,"Generalna Dyrekcja Dróg Krajowych i Autostrad, Prowadzący postepowanie: Generalna Dyrekcja Dróg Krajowych i Autostrad Oddział w Opolu",,Opole,45-085,PL,1,Other,S,45233141.0,true,,false,72.07,OPE,false
201863122DK,201863122,2,2018-02-08,0,false,Hvidovre Kommune,,Hvidovre,2650,DK,3,General public\services,S,90511000.0,true,1880406.17,false,53.06,OPE,false
201863124NL,201863124,2,2018-02-08,0,false,Wageningen University &amp; Research,09215846,Wageningen,6700 AB,NL,6,Other,S,90510000.0,false,,false,31.05,OPE,false
201863126DE,201863126,2,2018-02-08,0,false,FWA Frankfurter Wasser- und Abwassergesellschaft mbH,,Frankfurt (Oder),15230,DE,8,Other,S,90460000.0,false,,false,24.01,OPE,false
201863127DE,201863127,2,2018-02-08,0,false,Landkreis Harz,,Halberstadt,38820,DE,3,General public\services,S,71300000.0,false,,true,19.01,NIC,false
201863129DE,201863129,2,2018-02-08,0,false,Landkreis Harz,,Halberstadt,38820,DE,3,General public\services,S,71300000.0,false,,true,19.01,NIC,false
201863130DE,201863130,2,2018-02-08,0,false,Bundesanstalt für Immobilienaufgaben,,Berlin,,DE,6,Other,S,79710000.0,true,,false,24.01,OPE,false
201863131DE,201863131,2,2018-02-08,0,false,Markt Kipfenberg,,Kipfenberg,85110,DE,3,General public\services,S,71000000.0,false,2521000,false,90.13,NIC,false
201863134AT,201863134,2,2018-02-08,0,false,Arbeitsmarktservice Niederösterreich,,Wien,1010,AT,6,Education,S,80500000.0,false,,false,22.47,OPE,false
201863150PL,201863150,2,2018-02-08,0,false,Skarb Państwa - Państwowe Gospodarstwo Leśne Nadleśnictwo Świdwin,330044306,Świdwin,78-300,PL,8,Other,S,77200000.0,false,572387.17,false,9.01,OPE,false
201863151UK,201863151,2,2018-02-08,0,false,"Department of Culture, Media and Sport",,London,SW1A 2BQ,UK,1,"Recreation, culture and religion",S,79422000.0,true,,false,36.15,OPE,false
201863152DE,201863152,2,2018-02-08,0,false,"Bundesagentur für Arbeit (BA), vertreten durch den Vorstand, hier vertreten durch die Leiterin des Geschäftsbereiches Einkauf im BA-Service-Haus",,Nürnberg,90478,DE,6,Social protection,S,90911200.0,true,,false,72.07,OPE,false
201863155DE,201863155,2,2018-02-08,0,false,Ennepe-Ruhr-Kreis,,Schwelm,58332,DE,3,Environment,S,90500000.0,true,,false,24.01,OPE,false
201863159UK,201863159,2,2018-02-08,0,false,London Borough of Hillingdon,,Uxbridge,UB8 1UW,UK,3,General public\services,S,85000000.0,false,620896.18,false,48.03,OPE,false
201863160DE,201863160,2,2018-02-08,0,false,"Land Hessen, vertreten durch das Hessische, Competence Center -Zentrale Beschaffung",,Wiesbaden,65203,DE,3,General public\services,S,79340000.0,true,,false,20.07,OPE,false
201863165DE,201863165,2,2018-02-08,0,false,Landkreis Harz,,Halberstadt,38820,DE,3,General public\services,S,71300000.0,false,,true,19.01,NIC,false
201863169FR,201863169,2,2018-02-07,0,false,CH le Mans,,Le Mans Cedex 09,72037,FR,8,Health,S,33140000.0,false,,false,11.97,OPE,false
