Fondo;Descripción;Centro;Sección;Programa;Subconcep.;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea de Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Credito Inicial;Modifcaciones ;Crédito Definitivo ;Crédito Disponible ;Retenciones Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado;Pagos Real
;;1;55;93301;62200;2017/001422;2017/001422;FACTORÍA INDUSTRIAL EN EL DISTRITO VILLA DE VALLECAS. CONSTRUCCIÓN;218;VILLA DE VALLECAS;14;SECTORES PRODUCTIVOS;1;PROMOCIÓN ECONÓMICA;;;;;;;0;0,27;0,27;0,27;0;0;0;0;0;0
;;1;55;93301;62200;2017/001498;2017/001498;UNIDAD INTEGRAL POLICÍA MUNICIPAL HORTALEZA. C/ AREQUIPA, 2. CONSTRUCCIÓN;216;HORTALEZA;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;0;POLICIA MUNICIPAL;;;;;;;0;394.830,00;394.830,00;0;0;394.830,00;394.830,00;394.794,30;0;0
;;1;55;93301;62200;2018/001064;2018/001064;CANTÓN DE LIMPIEZA C/ PILAR MILLÁN ASTRAY, 1. CONSTRUCCIÓN;203;RETIRO;8;MANTENIMIENTO URBANO;2;VÍAS PÚBLICAS;;;;;;;0;6.535,86;6.535,86;0;0;6.535,86;6.535,86;6.535,86;0;6.535,86
;;1;55;93301;62200;2018/001065;2018/001065;CASA DE LA JUVENTUD C/ RÍO ESMERALDA, 15. CONSTRUCCIÓN;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;3;CENTROS JUVENILES;;;;;;;0;164.715,99;164.715,99;0;0;164.715,99;0;0;0;0
;;1;55;93301;62200;2018/001090;2018/001090;PARQUE DE BOMBEROS Y EDIFICIO SAMUR C/ SANTERAS, 39. CONSTRUCCIÓN;219;VICALVARO;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;1;BOMBEROS;;;;;;;0;1.595.721,60;1.595.721,60;0;0;1.595.721,60;1.595.721,60;695.713,19;0;529.392,25
;;1;55;93301;62200;2018/001118;2018/001118;CENTRO MAYORES Y SERVICIOS SOCIALES C/CANAL DE PANAMÁ C/V.CANAL MOZAMBIQUE . CONSTRUCCIÓN;215;CIUDAD LINEAL;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;;;;;;;0;59.011,76;59.011,76;0;0;59.011,76;59.011,76;0;0;0
;;1;55;93301;62200;2018/006004;2018/006004;NAVE PARA ALMACEN MUNICIPAL, C/AHUMADOS, 27. CONSTRUCCION;219;VICALVARO;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;0;430.678,74;430.678,74;0;0;430.678,74;430.678,74;430.678,74;0;0
;;1;55;93301;62200;2018/006005;2018/006005;ESCUELA INFANTIL C/EROS,2. CONSTRUCCIÓN;202;ARGANZUELA;5;EDUCACIÓN;1;ESCUELAS INFANTILES;;;;;;;0;754,92;754,92;754,92;0;0;0;0;0;0
;;1;55;93301;62200;2018/006006;2018/006006;ESCUELA INFANTIL C/MONASTERIO DEL PAULAR. CONSTRUCCIÓN;208;FUENCARRAL-EL PARDO;5;EDUCACIÓN;1;ESCUELAS INFANTILES;;;;;;;0;62,9;62,9;0;0;62,9;62,9;0;0;0
;;1;55;93301;62200;2018/006007;2018/006007;ESCUELA INFANTIL EN LA AVENIDA DE VALLADOLID. CONSTRUCCIÓN;209;MONCLOA-ARAVACA;5;EDUCACIÓN;1;ESCUELAS INFANTILES;;;;;;;0;472.156,13;472.156,13;241.759,79;0;230.396,34;230.396,34;230.396,34;0;230.396,34
;;1;55;93301;62200;2018/006008;2018/006008;ESCUELA INFANTIL MOSCARDÓ. CONSTRUCCIÓN;212;USERA;5;EDUCACIÓN;1;ESCUELAS INFANTILES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;0,29;0,29;0,29;0;0;0;0;0;0
;;1;55;93301;62200;2018/006009;2018/006009;ESCUELA INFANTIL EN EL BARRIO DE VALDEBEBAS, C/ZUAZO, 34. CONSTRUCCIÓN;216;HORTALEZA;5;EDUCACIÓN;1;ESCUELAS INFANTILES;;;;;;;0;159.983,52;159.983,52;0;0;159.983,52;159.983,52;159.982,98;0;0
;;1;55;93301;62200;2018/006010;2018/006010;ESCUELA INFANTIL EN ARROYOFRESNO. CONSTRUCCIÓN;208;FUENCARRAL-EL PARDO;5;EDUCACIÓN;1;ESCUELAS INFANTILES;;;;;;;0;0,03;0,03;0;0;0,03;0,03;0;0;0
;;1;55;93301;62200;2018/006013;2018/006013;ESCUELA INFANTIL C/CASTILLO DE CANDANCHÚ C/V. BURGUETE. CONSTRUCCIÓN;208;FUENCARRAL-EL PARDO;5;EDUCACIÓN;1;ESCUELAS INFANTILES;;;;;;;0;192.619,83;192.619,83;3.483,28;0;189.136,55;189.136,55;189.136,55;0;189.136,55
;;1;55;93301;62200;2018/008043;2018/008043;ROCÓDROMOS EN EL DEPORTIVO BÁSICO VALDEBEBAS. CONSTRUCCIÓN (ID: 2769);216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0;40.955,40;40.955,40;0;0;40.955,40;40.955,40;11.346,70;0;11.346,70
;;1;55;93301;62200;2018/008044;2018/008044;CAMPO DE RUGBY EN HORTALEZA. CONSTRUCCIÓN (ID: 444);216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0;53.059,94;53.059,94;0;0;53.059,94;53.059,94;21.270,03;0;21.270,03
;;1;55;93301;62200;2018/008294;2018/008294;ESCUELA INFANTIL EN CANILLEJAS. CONSTRUCCIÓN (ID: 539);220;SAN BLAS-CANILLEJAS;5;EDUCACIÓN;1;ESCUELAS INFANTILES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0;46.879,20;46.879,20;0;0;46.879,20;46.879,20;12.232,13;0;0
;;1;55;93301;62200;2019/000080;2019/000080;ESTUDIOS Y TRABAJOS TECNICOS. EDIFICIOS DE NUEVA PLANTA;998;VARIOS DISTRITOS;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;0;3.712,70;3.712,70;3.712,70;0;0;0;0;0;0
;;1;55;93301;62200;2019/000302;2019/000302;CENTRO DE SERVICIOS SOCIALES SAN DIEGO. AMPLIACIÓN;213;PUENTE DE VALLECAS;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;2;CENTROS DE SERVICIOS SOCIALES;;;;;;;0;1.077.984,00;1.077.984,00;0;0;1.077.984,00;1.077.984,00;217.415,98;0;217.415,98
;;1;55;93301;62200;2019/000360;2019/000360;PISCINA EN EL CENTRO DEPORTIVO CERRO CABEZUELO. CONSTRUCCIÓN;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;79.651,48;79.651,48;0;0;79.651,48;79.651,48;0;0;0
;;1;55;93301;62200;2019/000820;2019/000820;EDIFICIO SEDE DEL DISTRITO DE PUENTE DE VALLECAS. CONSTRUCCIÓN;213;PUENTE DE VALLECAS;0;INVERSIONES DE CARÁCTER GENERAL;2;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0;28.885,31;28.885,31;0;0;28.885,31;28.885,31;0;0;0
;;1;55;93301;62200;2019/000821;2019/000821;CENTRO DE MAYORES EN LA COLONIA DE MIRASIERRA. CONSTRUCCIÓN;208;FUENCARRAL-EL PARDO;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;;;;;;;0;11.603,83;11.603,83;677,21;0;10.926,62;10.926,62;10.926,61;0;0
;;1;55;93301;62200;2019/000822;2019/000822;UNIDAD INTEGRAL DE POLICÍA MUNICIPAL VILLA DE VALLECAS. CONSTRUCCIÓN;218;VILLA DE VALLECAS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;0;POLICIA MUNICIPAL;;;;;;;0;24.357,06;24.357,06;0;0;24.357,06;24.357,06;0;0;0
;;1;55;93301;62200;2019/000830;2019/000830;DISPOSITIVO EMERGENCIA ACOGIDA SOLICITANTES ASILO/REFUGIO AVDA. MAYORAZGO. CONSTRUCCIÓN;218;VILLA DE VALLECAS;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;6;PERSONAS SIN HOGAR;;;;;;;0;211.717,08;211.717,08;211.717,08;0;0;0;0;0;0
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;55;93301;62200;2018/000113;2018/000113;EDIFICIO EN C/ PRAT 59, C/V C/ APEADERO 1. (MARES DE MADRID). CONSTRUCCION;219;VICALVARO;14;SECTORES PRODUCTIVOS;1;PROMOCIÓN ECONÓMICA;;;;;;;0;129.312,45;129.312,45;7.226,54;0;122.085,91;122.085,91;122.085,91;0;122.085,91
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;55;93301;62200;2017/000188;2017/000188;CENTRO DEPORTIVO EN BARRIO LEGAZPI, C/RICARDO DAMAS. CONSTRUCCIÓN;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;30.458,64;30.458,64;0;0;30.458,64;30.458,64;30.458,64;0;30.458,64
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;55;93301;62200;2017/000195;2017/000195;EDIFICIO DOTACIONAL C/EDUARDO MORALES, 28. CONSTRUCCIÓN;211;CARABANCHEL;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;797.439,14;797.439,14;95,13;0;797.344,01;797.344,01;286.275,33;0;219.323,62
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;55;93301;62200;2017/000198;2017/000198;ESCUELA DE MÚSICA C/CORREGIDOR DIEGO VALDERRÁBANO. CONSTRUCCIÓN;214;MORATALAZ;5;EDUCACIÓN;3;ESCUELAS DE MÚSICA;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;1.010.000,16;1.010.000,16;703,45;0;1.009.296,71;1.009.296,71;1.009.269,26;0;730.286,42
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;55;93301;62200;2018/006008;2018/006008;ESCUELA INFANTIL MOSCARDÓ. CONSTRUCCIÓN;212;USERA;5;EDUCACIÓN;1;ESCUELAS INFANTILES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;0,01;0,01;0,01;0;0;0;0;0;0
;;1;55;93301;62901;2019/000386;2019/000386;PLACAS IDENTIFICATIVAS EDIFICIOS MUNICIPALES ENERGÉTICAMENTE SOSTENIBLES;998;VARIOS DISTRITOS;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;0;44,43;44,43;44,43;0;0;0;0;0;0
;;1;55;93301;63200;2016/000285;2018/001191;EDIFICIO C/ RIBERA DE CURTIDORES, 2. ADECUACIÓN INSTALACIÓN ELÉCTRICA;201;CENTRO;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;0;100.605,46;100.605,46;0;0;100.605,46;100.605,46;100.603,91;0;100.603,91
;;1;55;93301;63200;2016/000285;2018/001318;CENTRO CULTURAL EDUARDO ÚRCULO. OBRAS DE REFORMA EN BIBLIOTECA;206;TETUAN;10;CULTURA;3;CENTROS CULTURALES;;;;;;;0;29.870,22;29.870,22;0;0;29.870,22;29.870,22;29.822,54;0;29.822,54
;;1;55;93301;63200;2016/000285;2018/001319;EDIFICIO C/ ALFONSO XI, 3. OBRAS DE REFORMA Y ACONDICIONAMIENTO INTERIOR;203;RETIRO;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;12.696,99;12.696,99;0;0;12.696,99;12.696,99;12.696,98;0;12.696,98
;;1;55;93301;63200;2016/000285;2018/001335;ESCUELA INFANTIL DOCTOR LAGUNA. OBRAS DE ACONDICIONAMIENTO;203;RETIRO;5;EDUCACIÓN;1;ESCUELAS INFANTILES;;;;;;;0;30,44;30,44;0;0;30,44;30,44;0;0;0
;;1;55;93301;63200;2016/000291;2016/000291;EDIFICIO PLAZA DE LEGAZPI, 7. REHABILITACION EDIFICIO PARA SERVICIOS ADMINISTRATIVOS;202;ARGANZUELA;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;7.833.398,80;7.833.398,80;0;0;7.833.398,80;7.833.398,80;1.831.684,93;0;1.829.005,41
;;1;55;93301;63200;2016/000479;2016/000479;EDIFICIO SEDE DISTRITO DE MONCLOA-ARAVACA. REFORMA INTEGRAL;209;MONCLOA-ARAVACA;0;INVERSIONES DE CARÁCTER GENERAL;2;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0;65.372,94;65.372,94;0;0;65.372,94;65.372,94;65.372,94;0;0
;;1;55;93301;63200;2016/000503;2018/001310;BIBLIOTECA LA CHATA. SUBSANACIÓN DE PATOLOGÍAS;211;CARABANCHEL;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;42.182,78;42.182,78;0;0;42.182,78;42.182,78;42.182,77;0;35.352,90
;;1;55;93301;63200;2016/000503;2018/001317;EDIFICIO PLAZA DE LA VILLA, 4. SUBSANACIÓN DE PATOLOGÍAS;201;CENTRO;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;1,17;1,17;0;0;1,17;1,17;0;0;0
;;1;55;93301;63200;2017/001143;2017/001143;EDIFICIO C/ FRANCISCO LAGUNA, 38. ADECUACIÓN PARA CENTRO PROMOCIÓN ECONOMÍA SOCIAL;213;PUENTE DE VALLECAS;14;SECTORES PRODUCTIVOS;1;PROMOCIÓN ECONÓMICA;;;;;;;0;69.068,17;69.068,17;14.857,01;0;54.211,16;54.211,16;10.133,37;0;7.828,03
;;1;55;93301;63200;2017/004705;2017/004705;ANTIGUO MERCADO DE LEGAZPI. SUBSANACIÓN DE PATOLOGÍAS PUNTUALES;202;ARGANZUELA;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;0,28;0,28;0;0;0,28;0,28;0;0;0
;;1;55;93301;63200;2017/004710;2017/004710;CENTRO DEPORTIVO CASA DE CAMPO. SUBSANACIÓN PATOLOGÍAS EN LA PISCINA CLIMATIZADA;209;MONCLOA-ARAVACA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;831.593,11;831.593,11;0;0;831.593,11;831.593,11;831.593,07;0;153.523,99
;;1;55;93301;63200;2017/004711;2017/004711;CENTRO DEPORTIVO JOSÉ MARÍA CAGIGAL. SUBSANACIÓN PATOLOGÍAS PABELLÓN CUBIERTO Y OFICINAS;209;MONCLOA-ARAVACA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;146.260,47;146.260,47;0;0;146.260,47;146.260,47;146.260,47;0;146.260,47
;;1;55;93301;63200;2017/004712;2017/004712;UNIDAD LOGÍSTICA POLICÍA MUNICIPAL, AVENIDA DE VALLADOLID, 6. SUBSANACIÓN DE PATOLOGÍAS;209;MONCLOA-ARAVACA;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;0;POLICIA MUNICIPAL;;;;;;;0;310.075,58;310.075,58;0;0;310.075,58;310.075,58;310.075,58;0;0
;;1;55;93301;63200;2017/004726;2017/004726;EDIFICIO PLAZA DE LA VILLA, 5. REDISTRIBUCIÓN DE ESPACIOS Y ACONDICIONAMIENTO INTERIOR;201;CENTRO;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;262.690,92;262.690,92;0,69;0;262.690,23;262.690,23;6.648,76;0;6.648,76
;;1;55;93301;63200;2017/004746;2017/004746;CENTRO DEPORTIVO JOSÉ MARÍA CAGIGAL. REFORMA PISCINAS DE VERANO Y PISTAS;209;MONCLOA-ARAVACA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;1.723.190,85;1.723.190,85;0;0;1.723.190,85;1.723.190,85;1.720.682,96;0;923.327,86
;;1;55;93301;63200;2017/004748;2017/004748;AUDITORIO CERRO ALMODÓVAR. OBRAS DE REFORMA;210;LATINA;10;CULTURA;4;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0;58.596,00;58.596,00;0;0;58.596,00;58.596,00;54.443,21;0;54.443,21
;;1;55;93301;63200;2017/004766;2017/004766;EDIFICIOS 1 Y 4 DEL ANTIGUO COLEGIO RUBÉN DARÍO. OBRAS DE REFORMA;216;HORTALEZA;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;0;371.834,37;371.834,37;57,32;0;371.777,05;371.777,05;371.777,03;0;371.777,03
;;1;55;93301;63200;2018/001052;2018/001052;SOLAR C/ FÚCAR, 8. REFORMA Y CONSOLIDACIÓN DEL TERRENO Y MEDIANERIAS;201;CENTRO;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;0;99,95;99,95;0;0;99,95;99,95;0;0;0
;;1;55;93301;63200;2018/001332;2018/001332;EDIFICIO AGENCIA PARA EL EMPLEO, Pº PONTONES, 10. OBRAS DE REFORMA;202;ARGANZUELA;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;7;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;4.043,00;4.043,00;248,32;0;3.794,68;3.794,68;3.794,68;0;0
;;1;55;93301;63200;2018/001333;2018/001333;CENTRO FORMACIÓN OCUPACIONAL LOS CÁRMENES, C/ ALHAMBRA, 89. OBRAS DE REFORMA;210;LATINA;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;7;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;600.000,00;600.000,00;500.004,86;0;99.995,14;99.995,14;69.326,37;0;0
;;1;55;93301;63200;2018/005000;2018/005000;CENTRO DEPORTIVO MARQUÉS DE SAMARANCH. REFORMA PISTAS TENIS, PÁDEL Y FRONTÓN;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;94.116,46;94.116,46;94.116,46;0;0;0;0;0;0
;;1;55;93301;63200;2018/005002;2018/005002;DEPORTIVO BÁSICO LOS CÁRMENES. REFORMA VESTUARIOS Y PISTAS DEPORTIVAS;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0;255.000,00;255.000,00;255.000,00;0;0;0;0;0;0
;;1;55;93301;63200;2018/005003;2018/005003;CENTRO DEPORTIVO CASA DE CAMPO. SUBSANACIÓN PATOLOGÍAS PLAYAS, GALERÍAS Y VASOS PISCINA VERANO;209;MONCLOA-ARAVACA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;250.000,00;250.000,00;250.000,00;0;0;0;0;0;0
;;1;55;93301;63200;2018/005006;2018/005006;CENTRO DEPORTIVO MORATALAZ. SUBSANACIÓN DE PATOLOGÍAS EN PISCINA CUBIERTA;214;MORATALAZ;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;210.193,00;210.193,00;210.193,00;0;0;0;0;0;0
;;1;55;93301;63200;2018/005045;2018/005045;EDIFICIO VALLEHERMOSO, 47 C/V.FERNÁNDEZ DE LOS RÍOS. REHABILITACIÓN PARA CENTRO DE MAYORES;207;CHAMBERI;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;;;;;;;0;47.979,00;47.979,00;47.979,00;0;0;0;0;0;0
;;1;55;93301;63200;2018/005046;2018/005046;CENTRO DEPORTIVO TRES OLIVOS. ADECUACIÓN CAMPO DE RUGBY (ID 17: 1605);208;FUENCARRAL-EL PARDO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0;246.304,15;246.304,15;179.000,00;0;67.304,15;67.304,15;67.039,54;0;0
;;1;55;93301;63200;2018/005048;2018/005048;CENTRO DE ACOGIDA LA ROSA, Pº DEL REY, 36, OBRAS DE REFORMA;209;MONCLOA-ARAVACA;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;6;PERSONAS SIN HOGAR;;;;;;;0;73.210,93;73.210,93;0;0;73.210,93;73.210,93;0;0;0
;;1;55;93301;63200;2018/005050;2018/005050;EDIFICIO LA PIPA, AV. PRINCIPAL, 6. REFORMA DE ACCESOS Y ENTORNO;209;MONCLOA-ARAVACA;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;0;POLICIA MUNICIPAL;;;;;;;0;80.000,00;80.000,00;80.000,00;0;0;0;0;0;0
;;1;55;93301;63200;2018/005054;2018/005054;CENTRO DEPORTIVO LA ELIPA. REFORMA CAMPO DE BÉISBOL E INSTALACIONES;214;MORATALAZ;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;205.378,84;205.378,84;205.378,84;0;0;0;0;0;0
;;1;55;93301;63200;2018/005055;2018/005055;DEPORTIVO BÁSICO OÑA-SANCHINARRO. REFORMA CAMPO DE FÚTBOL E INSTALACIONES (ID 17: 4903);216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0;278.292,16;278.292,16;1.877,06;0;276.415,10;276.415,10;275.135,01;0;0
;;1;55;93301;63200;2018/005060;2018/005060;EDIFICIO C/ FRANCOS RODRÍGUEZ, 77. SUBSANACION DE PATOLOGÍAS;209;MONCLOA-ARAVACA;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;0;339.663,00;339.663,00;0,86;0;339.662,14;339.662,14;339.662,10;0;0
;;1;55;93301;63200;2018/005067;2018/005067;CENTRO DEPORTIVO PALOMERAS. SUBSANACIÓN PATOLOGÍAS EN PISCINA DE VERANO;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;148.883,54;148.883,54;0;0;148.883,54;148.883,54;148.883,54;0;0
;;1;55;93301;63200;2018/005069;2018/005069;CENTRO DEPORTIVO LUIS ARAGONÉS. SUBSANACIÓN DE PATOLOGÍAS EN PISCINA;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;21.823,00;21.823,00;21.823,00;0;0;0;0;0;0
;;1;55;93301;63200;2018/005077;2018/005077;EDIFICIO C/ ALCALÁ, 45. OBRAS DE REFORMA DE FACHADA E ILUMINACIÓN;201;CENTRO;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;28.232,00;28.232,00;0,23;0;28.231,77;28.231,77;28.231,77;0;28.231,77
;;1;55;93301;63200;2018/005081;2018/005081;EDIFICIO C/ NÚÑEZ DE BALBOA, 40. REFORMA PARA IMPLANTACIÓN OFICINAS MUNICIPALES;204;SALAMANCA;0;INVERSIONES DE CARÁCTER GENERAL;2;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0;38.653,00;38.653,00;0,31;0;38.652,69;38.652,69;38.652,69;0;38.652,69
;;1;55;93301;63200;2018/005089;2018/005089;CENTRO DEPORTIVO ALUCHE. REFORMA VESTUARIOS Y PISCINA CUBIERTA;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;0,99;0,99;0,99;0;0;0;0;0;0
;;1;55;93301;63200;2018/006724;2018/006724;PABELLÓN 3 C/MATAPOZUELOS,2 ATENCIÓN PSICOEDUCATIVA. SUBSANACIÓN DE PATOLOGÍAS;216;HORTALEZA;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;3;INFANCIA Y FAMILIA;;;;;;;0;254.505,00;254.505,00;0,97;0;254.504,03;254.504,03;0;0;0
;;1;55;93301;63200;2018/008038;2018/008038;CENTRO CÍVICO Y CULTURAL ESPACIO MALASAÑA. ADAPTACIÓN 3ª A  PLANTA C/SAN BERNARDO 68 (ID: 3219);201;CENTRO;10;CULTURA;3;CENTROS CULTURALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0;209.000,00;209.000,00;0,02;0;208.999,98;208.999,98;208.960,07;0;0
;;1;55;93301;63200;2019/000452;2019/000452;CASETA JARDINEROS EN PARQUE ANA TUTOR. ADECUACIÓN INSTALACIÓN ELÉCTRICA;208;FUENCARRAL-EL PARDO;9;MEDIO AMBIENTE;0;PARQUES;;;;;;;0;44.923,17;44.923,17;0;0;44.923,17;44.923,17;44.677,76;0;0
;;1;55;93301;63200;2019/000496;2019/000496;MERCADO DE ORCASUR. OBRAS DE REFORMA;212;USERA;14;SECTORES PRODUCTIVOS;0;COMERCIO;;;;;;;0;282.418,42;282.418,42;0;0;282.418,42;282.418,42;260.583,80;0;201.164,63
;;1;55;93301;63200;2019/000501;2019/000501;EDIFICIO CALLE ALBERTO PALACIOS, 13. OBRAS DE MEJORA;217;VILLAVERDE;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;0;49.999,73;49.999,73;3,3;0;49.996,43;49.996,43;49.281,36;0;0
;;1;55;93301;63200;2019/000505;2019/000505;EDIFICIO C/AHIJONES, S/N. SUBSANACIÓN PATOLOGÍAS;213;PUENTE DE VALLECAS;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;0;90.000,00;90.000,00;179,84;0;89.820,16;89.820,16;0;0;0
;;1;55;93301;63200;2019/000506;2019/000506;EDIFICIO PLAZA JACINTO BENAVENTE, 2. OBRAS DE MEJORA;201;CENTRO;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;0;34.462,00;34.462,00;34.462,00;0;0;0;0;0;0
;;1;55;93301;63200;2019/000507;2019/000507;EDIFICO C/MATAPOZUELOS, 2. MEJORA EFICIENCIA ENERGÉTICA;216;HORTALEZA;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;0;423.292,87;423.292,87;0;0;423.292,87;423.292,87;407.415,95;0;68.577,13
;;1;55;93301;63200;2019/000519;2019/000519;ESCUELA INFANTIL SANCHINARRO. INSTALACIÓN PANTALLA ACÚSTICA;216;HORTALEZA;5;EDUCACIÓN;1;ESCUELAS INFANTILES;;;;;;;0;26.049,75;26.049,75;0,14;0;26.049,61;26.049,61;25.634,72;0;23.534,86
