CCAA,CovidStatusID,FECHA,PCR+,TestAc+,Hospitalizados,UCI,Fallecidos
PV,PV_2020-04-20T00:00Z,2020-04-20T00:00:00Z,54,128,6141,507,1103
PV,PV_2020-04-21T00:00Z,2020-04-21T00:00:00Z,131,103,6201,513,1124
PV,PV_2020-04-22T00:00Z,2020-04-22T00:00:00Z,120,272,6260,516,1167
PV,PV_2020-04-23T00:00Z,2020-04-23T00:00:00Z,110,234,6315,518,1193
PV,PV_2020-04-24T00:00Z,2020-04-24T00:00:00Z,162,190,6375,525,1212
PV,PV_2020-04-25T00:00Z,2020-04-25T00:00:00Z,89,94,6426,533,1230
PV,PV_2020-04-26T00:00Z,2020-04-26T00:00:00Z,58,39,6457,538,1241
PV,PV_2020-04-27T00:00Z,2020-04-27T00:00:00Z,51,341,6482,539,1255
PV,PV_2020-04-28T00:00Z,2020-04-28T00:00:00Z,55,279,6522,540,1274
PV,PV_2020-04-29T00:00Z,2020-04-29T00:00:00Z,82,299,6561,541,1296
PV,PV_2020-04-30T00:00Z,2020-04-30T00:00:00Z,123,327,6607,544,1312
PV,PV_2020-05-01T00:00Z,2020-05-01T00:00:00Z,75,87,6659,551,1321
PV,PV_2020-05-02T00:00Z,2020-05-02T00:00:00Z,45,27,6692,553,1329
PV,PV_2020-05-03T00:00Z,2020-05-03T00:00:00Z,12,35,6719,554,1341
PV,PV_2020-05-04T00:00Z,2020-05-04T00:00:00Z,31,167,6736,556,1353
PV,PV_2020-05-05T00:00Z,2020-05-05T00:00:00Z,34,210,6781,559,1364
PV,PV_2020-05-06T00:00Z,2020-05-06T00:00:00Z,33,247,6797,561,1383
PV,PV_2020-05-07T00:00Z,2020-05-07T00:00:00Z,50,267,6818,566,1390
PV,PV_2020-05-08T00:00Z,2020-05-08T00:00:00Z,57,257,6865,568,1403
PV,PV_2020-05-09T00:00Z,2020-05-09T00:00:00Z,32,79,6902,571,1418
PV,PV_2020-05-10T00:00Z,2020-05-10T00:00:00Z,10,21,6922,573,1423
PV,PV_2020-05-11T00:00Z,2020-05-11T00:00:00Z,28,122,6929,574,1429
PV,PV_2020-05-12T00:00Z,2020-05-12T00:00:00Z,29,217,6955,575,1442
PV,PV_2020-05-13T00:00Z,2020-05-13T00:00:00Z,43,0,6994,577,1454
PV,PV_2020-05-14T00:00Z,2020-05-14T00:00:00Z,29,0,7009,578,1454
PV,PV_2020-05-15T00:00Z,2020-05-15T00:00:00Z,16,335,7011,578,1455
PV,PV_2020-05-16T00:00Z,2020-05-16T00:00:00Z,16,110,7015,578,1459
PV,PV_2020-05-17T00:00Z,2020-05-17T00:00:00Z,7,32,7016,578,1466
PV,PV_2020-05-18T00:00Z,2020-05-18T00:00:00Z,15,0,7021,578,1470
PV,PV_2020-05-19T00:00Z,2020-05-19T00:00:00Z,26,0,7024,578,1480
PV,PV_2020-05-20T00:00Z,2020-05-20T00:00:00Z,9,0,7032,578,1483
RI,RI_2020-02-20T00:00Z,2020-02-20T00:00:00Z,0,0,0,0,0
RI,RI_2020-02-21T00:00Z,2020-02-21T00:00:00Z,0,0,0,0,0
RI,RI_2020-02-22T00:00Z,2020-02-22T00:00:00Z,0,0,0,0,0
RI,RI_2020-02-23T00:00Z,2020-02-23T00:00:00Z,0,0,0,0,0
RI,RI_2020-02-24T00:00Z,2020-02-24T00:00:00Z,0,0,0,0,0
RI,RI_2020-02-25T00:00Z,2020-02-25T00:00:00Z,0,0,0,0,0
RI,RI_2020-02-26T00:00Z,2020-02-26T00:00:00Z,0,0,0,0,0
RI,RI_2020-02-27T00:00Z,2020-02-27T00:00:00Z,0,0,0,0,0
RI,RI_2020-02-28T00:00Z,2020-02-28T00:00:00Z,0,0,0,0,0
RI,RI_2020-02-29T00:00Z,2020-02-29T00:00:00Z,0,0,0,0,0
RI,RI_2020-03-01T00:00Z,2020-03-01T00:00:00Z,1,0,0,0,0
RI,RI_2020-03-02T00:00Z,2020-03-02T00:00:00Z,1,0,0,0,0
RI,RI_2020-03-03T00:00Z,2020-03-03T00:00:00Z,5,0,0,0,0
RI,RI_2020-03-04T00:00Z,2020-03-04T00:00:00Z,10,0,0,0,0
RI,RI_2020-03-05T00:00Z,2020-03-05T00:00:00Z,12,0,0,0,0
RI,RI_2020-03-06T00:00Z,2020-03-06T00:00:00Z,18,0,0,0,0
RI,RI_2020-03-07T00:00Z,2020-03-07T00:00:00Z,23,0,0,0,0
RI,RI_2020-03-08T00:00Z,2020-03-08T00:00:00Z,32,0,0,1,0
RI,RI_2020-03-09T00:00Z,2020-03-09T00:00:00Z,53,0,0,1,1
RI,RI_2020-03-10T00:00Z,2020-03-10T00:00:00Z,30,0,13,1,2
RI,RI_2020-03-11T00:00Z,2020-03-11T00:00:00Z,35,0,21,1,2
RI,RI_2020-03-12T00:00Z,2020-03-12T00:00:00Z,39,0,27,2,3
RI,RI_2020-03-13T00:00Z,2020-03-13T00:00:00Z,33,0,38,2,3
RI,RI_2020-03-14T00:00Z,2020-03-14T00:00:00Z,8,0,58,7,3
RI,RI_2020-03-15T00:00Z,2020-03-15T00:00:00Z,12,0,64,13,4
RI,RI_2020-03-16T00:00Z,2020-03-16T00:00:00Z,43,0,82,13,5
RI,RI_2020-03-17T00:00Z,2020-03-17T00:00:00Z,64,0,99,13,5
RI,RI_2020-03-18T00:00Z,2020-03-18T00:00:00Z,49,0,121,15,5
RI,RI_2020-03-19T00:00Z,2020-03-19T00:00:00Z,29,0,122,15,7
RI,RI_2020-03-20T00:00Z,2020-03-20T00:00:00Z,67,0,128,17,15
RI,RI_2020-03-21T00:00Z,2020-03-21T00:00:00Z,90,0,134,17,18
RI,RI_2020-03-22T00:00Z,2020-03-22T00:00:00Z,93,0,166,22,22
RI,RI_2020-03-23T00:00Z,2020-03-23T00:00:00Z,55,0,206,24,30
RI,RI_2020-03-24T00:00Z,2020-03-24T00:00:00Z,126,0,254,33,37
RI,RI_2020-03-25T00:00Z,2020-03-25T00:00:00Z,67,0,316,36,43
RI,RI_2020-03-26T00:00Z,2020-03-26T00:00:00Z,241,0,388,43,55
RI,RI_2020-03-27T00:00Z,2020-03-27T00:00:00Z,200,0,458,43,65
RI,RI_2020-03-28T00:00Z,2020-03-28T00:00:00Z,193,0,497,43,68
RI,RI_2020-03-29T00:00Z,2020-03-29T00:00:00Z,104,0,517,43,71
RI,RI_2020-03-30T00:00Z,2020-03-30T00:00:00Z,77,0,575,51,85
RI,RI_2020-03-31T00:00Z,2020-03-31T00:00:00Z,150,0,619,54,90
RI,RI_2020-04-01T00:00Z,2020-04-01T00:00:00Z,123,0,660,57,101
RI,RI_2020-04-02T00:00Z,2020-04-02T00:00:00Z,141,0,738,64,109
RI,RI_2020-04-03T00:00Z,2020-04-03T00:00:00Z,181,0,805,64,128
RI,RI_2020-04-04T00:00Z,2020-04-04T00:00:00Z,187,0,855,66,134
RI,RI_2020-04-05T00:00Z,2020-04-05T00:00:00Z,127,0,888,66,141
RI,RI_2020-04-06T00:00Z,2020-04-06T00:00:00Z,127,0,918,66,160
RI,RI_2020-04-07T00:00Z,2020-04-07T00:00:00Z,105,0,955,68,177
RI,RI_2020-04-08T00:00Z,2020-04-08T00:00:00Z,75,0,997,69,182
RI,RI_2020-04-09T00:00Z,2020-04-09T00:00:00Z,50,0,1047,71,196
RI,RI_2020-04-10T00:00Z,2020-04-10T00:00:00Z,147,273,1082,73,207
RI,RI_2020-04-11T00:00Z,2020-04-11T00:00:00Z,56,44,1122,73,219
RI,RI_2020-04-12T00:00Z,2020-04-12T00:00:00Z,79,0,1141,73,223
RI,RI_2020-04-13T00:00Z,2020-04-13T00:00:00Z,62,12,1152,74,234
RI,RI_2020-04-14T00:00Z,2020-04-14T00:00:00Z,37,45,1182,75,246
RI,RI_2020-04-15T00:00Z,2020-04-15T00:00:00Z,82,3,1207,75,257
RI,RI_2020-04-16T00:00Z,2020-04-16T00:00:00Z,8,174,1226,76,262
RI,RI_2020-04-17T00:00Z,2020-04-17T00:00:00Z,36,116,1249,78,272
RI,RI_2020-04-18T00:00Z,2020-04-18T00:00:00Z,53,27,1268,79,277
RI,RI_2020-04-19T00:00Z,2020-04-19T00:00:00Z,28,13,1282,79,285
RI,RI_2020-04-20T00:00Z,2020-04-20T00:00:00Z,20,92,1297,81,294
RI,RI_2020-04-21T00:00Z,2020-04-21T00:00:00Z,20,83,1318,81,298
RI,RI_2020-04-22T00:00Z,2020-04-22T00:00:00Z,37,104,1331,82,303
RI,RI_2020-04-23T00:00Z,2020-04-23T00:00:00Z,49,89,1344,82,307
RI,RI_2020-04-24T00:00Z,2020-04-24T00:00:00Z,31,50,1360,83,311
RI,RI_2020-04-25T00:00Z,2020-04-25T00:00:00Z,40,12,1380,84,315
RI,RI_2020-04-26T00:00Z,2020-04-26T00:00:00Z,31,12,1392,85,320
RI,RI_2020-04-27T00:00Z,2020-04-27T00:00:00Z,5,51,1400,87,326
RI,RI_2020-04-28T00:00Z,2020-04-28T00:00:00Z,13,63,1413,87,330
RI,RI_2020-04-29T00:00Z,2020-04-29T00:00:00Z,8,25,1424,88,332
RI,RI_2020-04-30T00:00Z,2020-04-30T00:00:00Z,18,2,1433,88,333
RI,RI_2020-05-01T00:00Z,2020-05-01T00:00:00Z,11,2,1439,88,334
RI,RI_2020-05-02T00:00Z,2020-05-02T00:00:00Z,5,3,1446,88,335
RI,RI_2020-05-03T00:00Z,2020-05-03T00:00:00Z,9,2,1449,88,335
RI,RI_2020-05-04T00:00Z,2020-05-04T00:00:00Z,6,6,1452,90,336
RI,RI_2020-05-05T00:00Z,2020-05-05T00:00:00Z,13,39,1458,91,337
RI,RI_2020-05-06T00:00Z,2020-05-06T00:00:00Z,6,2,1463,91,338
RI,RI_2020-05-07T00:00Z,2020-05-07T00:00:00Z,6,19,1469,91,342
RI,RI_2020-05-08T00:00Z,2020-05-08T00:00:00Z,8,2,1473,91,344
RI,RI_2020-05-09T00:00Z,2020-05-09T00:00:00Z,8,5,1474,91,346
RI,RI_2020-05-10T00:00Z,2020-05-10T00:00:00Z,0,4,1475,91,346
RI,RI_2020-05-11T00:00Z,2020-05-11T00:00:00Z,0,10,1478,91,347
RI,RI_2020-05-12T00:00Z,2020-05-12T00:00:00Z,1,4,1481,91,348
RI,RI_2020-05-13T00:00Z,2020-05-13T00:00:00Z,5,3,1484,91,348
RI,RI_2020-05-14T00:00Z,2020-05-14T00:00:00Z,2,2,1488,91,348
RI,RI_2020-05-15T00:00Z,2020-05-15T00:00:00Z,4,0,1490,91,348
RI,RI_2020-05-16T00:00Z,2020-05-16T00:00:00Z,4,0,1496,91,349
RI,RI_2020-05-17T00:00Z,2020-05-17T00:00:00Z,0,0,1496,91,351
RI,RI_2020-05-18T00:00Z,2020-05-18T00:00:00Z,3,2,1498,91,352
RI,RI_2020-05-19T00:00Z,2020-05-19T00:00:00Z,6,0,1499,91,353
RI,RI_2020-05-20T00:00Z,2020-05-20T00:00:00Z,0,0,1504,91,354
VC,VC_2020-02-20T00:00Z,2020-02-20T00:00:00Z,0,0,26,0,0
VC,VC_2020-02-21T00:00Z,2020-02-21T00:00:00Z,0,0,30,1,0
VC,VC_2020-02-22T00:00Z,2020-02-22T00:00:00Z,0,0,33,1,0
VC,VC_2020-02-23T00:00Z,2020-02-23T00:00:00Z,0,0,38,2,0
VC,VC_2020-02-24T00:00Z,2020-02-24T00:00:00Z,0,0,49,2,0
VC,VC_2020-02-25T00:00Z,2020-02-25T00:00:00Z,1,0,58,2,0
VC,VC_2020-02-26T00:00Z,2020-02-26T00:00:00Z,1,0,63,3,0
VC,VC_2020-02-27T00:00Z,2020-02-27T00:00:00Z,6,0,73,3,0
VC,VC_2020-02-28T00:00Z,2020-02-28T00:00:00Z,2,0,78,3,0
VC,VC_2020-02-29T00:00Z,2020-02-29T00:00:00Z,5,0,85,3,0
VC,VC_2020-03-01T00:00Z,2020-03-01T00:00:00Z,0,0,88,3,0
VC,VC_2020-03-02T00:00Z,2020-03-02T00:00:00Z,0,0,93,3,0
VC,VC_2020-03-03T00:00Z,2020-03-03T00:00:00Z,4,0,105,5,0
VC,VC_2020-03-04T00:00Z,2020-03-04T00:00:00Z,0,0,117,6,0
VC,VC_2020-03-05T00:00Z,2020-03-05T00:00:00Z,11,0,130,8,0
VC,VC_2020-03-06T00:00Z,2020-03-06T00:00:00Z,0,0,138,8,0
VC,VC_2020-03-07T00:00Z,2020-03-07T00:00:00Z,7,0,146,9,0
VC,VC_2020-03-08T00:00Z,2020-03-08T00:00:00Z,0,0,153,9,1
VC,VC_2020-03-09T00:00Z,2020-03-09T00:00:00Z,13,0,171,10,1
VC,VC_2020-03-10T00:00Z,2020-03-10T00:00:00Z,15,0,200,12,1
VC,VC_2020-03-11T00:00Z,2020-03-11T00:00:00Z,11,0,232,15,1
VC,VC_2020-03-12T00:00Z,2020-03-12T00:00:00Z,18,0,271,22,1
VC,VC_2020-03-13T00:00Z,2020-03-13T00:00:00Z,36,0,307,29,4
VC,VC_2020-03-14T00:00Z,2020-03-14T00:00:00Z,279,0,339,37,5
VC,VC_2020-03-15T00:00Z,2020-03-15T00:00:00Z,0,0,390,47,5
VC,VC_2020-03-16T00:00Z,2020-03-16T00:00:00Z,132,0,456,52,13
VC,VC_2020-03-17T00:00Z,2020-03-17T00:00:00Z,185,0,530,65,22
VC,VC_2020-03-18T00:00Z,2020-03-18T00:00:00Z,195,0,647,85,24
VC,VC_2020-03-19T00:00Z,2020-03-19T00:00:00Z,184,0,777,101,33
VC,VC_2020-03-20T00:00Z,2020-03-20T00:00:00Z,258,0,947,129,50
VC,VC_2020-03-21T00:00Z,2020-03-21T00:00:00Z,241,0,1136,152,69
VC,VC_2020-03-22T00:00Z,2020-03-22T00:00:00Z,297,0,1311,181,94
VC,VC_2020-03-23T00:00Z,2020-03-23T00:00:00Z,266,0,1562,222,115
VC,VC_2020-03-24T00:00Z,2020-03-24T00:00:00Z,449,0,1842,255,143
VC,VC_2020-03-25T00:00Z,2020-03-25T00:00:00Z,584,0,2097,289,167
VC,VC_2020-03-26T00:00Z,2020-03-26T00:00:00Z,332,0,2357,325,198
VC,VC_2020-03-27T00:00Z,2020-03-27T00:00:00Z,502,0,2606,348,234
VC,VC_2020-03-28T00:00Z,2020-03-28T00:00:00Z,750,0,2773,375,267
VC,VC_2020-03-29T00:00Z,2020-03-29T00:00:00Z,326,0,2914,393,310
VC,VC_2020-03-30T00:00Z,2020-03-30T00:00:00Z,398,0,3111,416,339
VC,VC_2020-03-31T00:00Z,2020-03-31T00:00:00Z,414,0,3253,434,395
VC,VC_2020-04-01T00:00Z,2020-04-01T00:00:00Z,386,0,3389,449,443
VC,VC_2020-04-02T00:00Z,2020-04-02T00:00:00Z,316,0,3492,460,511
VC,VC_2020-04-03T00:00Z,2020-04-03T00:00:00Z,277,0,3560,470,571
VC,VC_2020-04-04T00:00Z,2020-04-04T00:00:00Z,283,0,3620,478,613
VC,VC_2020-04-05T00:00Z,2020-04-05T00:00:00Z,150,0,3668,487,637
VC,VC_2020-04-06T00:00Z,2020-04-06T00:00:00Z,109,0,3698,492,672
VC,VC_2020-04-07T00:00Z,2020-04-07T00:00:00Z,212,0,3713,496,724
VC,VC_2020-04-08T00:00Z,2020-04-08T00:00:00Z,309,0,3815,541,767
VC,VC_2020-04-09T00:00Z,2020-04-09T00:00:00Z,367,0,3987,561,796
VC,VC_2020-04-10T00:00Z,2020-04-10T00:00:00Z,247,0,4132,565,818
VC,VC_2020-04-11T00:00Z,2020-04-11T00:00:00Z,263,0,4149,567,838
VC,VC_2020-04-12T00:00Z,2020-04-12T00:00:00Z,219,0,4269,576,876
VC,VC_2020-04-13T00:00Z,2020-04-13T00:00:00Z,153,0,4397,581,907
VC,VC_2020-04-14T00:00Z,2020-04-14T00:00:00Z,211,0,4465,588,945
VC,VC_2020-04-15T00:00Z,2020-04-15T00:00:00Z,191,0,4524,625,972
VC,VC_2020-04-16T00:00Z,2020-04-16T00:00:00Z,-129,297,4605,632,999
VC,VC_2020-04-17T00:00Z,2020-04-17T00:00:00Z,98,236,4708,636,1042
VC,VC_2020-04-18T00:00Z,2020-04-18T00:00:00Z,73,60,4781,643,1065
VC,VC_2020-04-19T00:00Z,2020-04-19T00:00:00Z,51,38,4827,646,1079
VC,VC_2020-04-20T00:00Z,2020-04-20T00:00:00Z,42,18,4866,648,1089
VC,VC_2020-04-21T00:00Z,2020-04-21T00:00:00Z,75,97,4896,649,1106
VC,VC_2020-04-22T00:00Z,2020-04-22T00:00:00Z,44,120,4917,650,1124
VC,VC_2020-04-23T00:00Z,2020-04-23T00:00:00Z,70,101,4945,651,1147
VC,VC_2020-04-24T00:00Z,2020-04-24T00:00:00Z,127,90,4978,653,1172
VC,VC_2020-04-25T00:00Z,2020-04-25T00:00:00Z,94,155,5013,654,1186
VC,VC_2020-04-26T00:00Z,2020-04-26T00:00:00Z,20,20,5032,656,1189
VC,VC_2020-04-27T00:00Z,2020-04-27T00:00:00Z,24,222,5046,659,1200
VC,VC_2020-04-28T00:00Z,2020-04-28T00:00:00Z,32,126,5072,662,1218
VC,VC_2020-04-29T00:00Z,2020-04-29T00:00:00Z,95,147,5096,663,1236
VC,VC_2020-04-30T00:00Z,2020-04-30T00:00:00Z,16,135,5126,694,1245
VC,VC_2020-05-01T00:00Z,2020-05-01T00:00:00Z,205,241,5153,695,1258
VC,VC_2020-05-02T00:00Z,2020-05-02T00:00:00Z,11,147,5181,698,1264
VC,VC_2020-05-03T00:00Z,2020-05-03T00:00:00Z,12,133,5204,700,1269
VC,VC_2020-05-04T00:00Z,2020-05-04T00:00:00Z,42,0,5214,701,1279
VC,VC_2020-05-05T00:00Z,2020-05-05T00:00:00Z,42,144,5225,701,1291
VC,VC_2020-05-06T00:00Z,2020-05-06T00:00:00Z,35,192,5252,704,1303
VC,VC_2020-05-07T00:00Z,2020-05-07T00:00:00Z,31,169,5287,706,1309
VC,VC_2020-05-08T00:00Z,2020-05-08T00:00:00Z,35,127,5317,709,1315
VC,VC_2020-05-09T00:00Z,2020-05-09T00:00:00Z,10,112,5354,716,1323
VC,VC_2020-05-10T00:00Z,2020-05-10T00:00:00Z,6,25,5355,716,1330
VC,VC_2020-05-11T00:00Z,2020-05-11T00:00:00Z,17,45,5360,717,1336
VC,VC_2020-05-12T00:00Z,2020-05-12T00:00:00Z,23,88,5370,717,1341
VC,VC_2020-05-13T00:00Z,2020-05-13T00:00:00Z,16,85,5389,717,1349
VC,VC_2020-05-14T00:00Z,2020-05-14T00:00:00Z,27,209,5415,721,1358
VC,VC_2020-05-15T00:00Z,2020-05-15T00:00:00Z,26,107,5435,722,1365
VC,VC_2020-05-16T00:00Z,2020-05-16T00:00:00Z,29,101,5454,723,1366
VC,VC_2020-05-17T00:00Z,2020-05-17T00:00:00Z,12,23,5469,725,1370
VC,VC_2020-05-18T00:00Z,2020-05-18T00:00:00Z,1,0,5738,727,1376
VC,VC_2020-05-19T00:00Z,2020-05-19T00:00:00Z,22,0,5742,727,1378
VC,VC_2020-05-20T00:00Z,2020-05-20T00:00:00Z,38,0,5747,730,1383
